col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
e81d4052-8fd1-11eb-924d-9cd76263cbd0,genus,Peltandra,,,Raf.,Q364857,1819,,J. Phys. Chim. Hist. Nat. Arts 89: 103. 1819.,,,,,,331259-2,wfo-4000028490,2867745.0,,
f151d06c-8fcb-11eb-924d-9cd76263cbd0,species,alba,Peltandra,,Raf.,Q364857,1836,,New Fl. 1: 88 1836,,,,,,87594-1,wfo-0000266690,5330205.0,,
f151ecd2-8fcb-11eb-924d-9cd76263cbd0,species,angustifolia,Peltandra,,Raf.,Q364857,1836,,New Fl. 1: 89 1836,,,,,,87595-1,wfo-0000266691,5330191.0,,
f152074e-8fcb-11eb-924d-9cd76263cbd0,species,canadensis,Peltandra,,Raf.,Q364857,1836,,New Fl. 1: 87 1836,,,,,,87596-1,wfo-0000266692,5330203.0,,
f152226a-8fcb-11eb-924d-9cd76263cbd0,species,flexuosa,Peltandra,,Thwaites,Q2656749,1861,,Enum. Pl. Zeyl. 281 1861,,Q96016554,,,,353325-1,wfo-0000266693,5383351.0,,
f1523e80-8fcb-11eb-924d-9cd76263cbd0,species,glauca,Peltandra,,(Elliott) Feay ex A.Wood,"Q2982922,Q33671351,Q47129059",1861,,Class-book Bot. 669 1861,,,,,,,wfo-0000266694,,,
f1525d16-8fcb-11eb-924d-9cd76263cbd0,species,hastata,Peltandra,,Raf.,Q364857,1836,,New Fl. 1: 88 1836,,,,,,87598-1,wfo-0000266695,5330184.0,,
f1527814-8fcb-11eb-924d-9cd76263cbd0,species,heterophylla,Peltandra,,Raf.,Q364857,1836,,New Fl. 1: 88 1836,,,,,,87599-1,wfo-0000266696,5330201.0,,
f152931c-8fcb-11eb-924d-9cd76263cbd0,species,latifolia,Peltandra,,Raf.,Q364857,1836,,New Fl. 1: 87 1836,,,,,,87600-1,wfo-0000266697,5330194.0,,
f152d5c0-8fcb-11eb-924d-9cd76263cbd0,species,longipes,Peltandra,,Wight,Q1375864,1891,,Icon. Pl. Ind. Orient. 5: t. 1891 1852,,,,,,,wfo-0000266699,5383358.0,,
f15344ba-8fcb-11eb-924d-9cd76263cbd0,species,luteospadix,Peltandra,,Fernald,Q2656885,1948,,Rhodora 50: 58 1948,,Q100410072,,,,186954-2,wfo-0000266700,5330185.0,,
f1537fb6-8fcb-11eb-924d-9cd76263cbd0,species,parvifolia,Peltandra,,Wight,Q1375864,1892,,Icon. Pl. Ind. Orient. 5: t. 1892 1852,,,,,,,wfo-0000266701,5383353.0,,
f153a018-8fcb-11eb-924d-9cd76263cbd0,species,sagittifolia,Peltandra,,(Michx.) Morong,"Q521848,Q3525431",1894,,Mem. Torrey Bot. Club 5: 102 1894,,,,23df5242-8fcd-11eb-924d-9cd76263cbd0,,186955-2,wfo-0000266702,5330204.0,,
f153bdc8-8fcb-11eb-924d-9cd76263cbd0,species,tharpii,Peltandra,,F.A.Barkley,Q4078297,1944,,Madroño 7: 131 1944,,Q93957479,,,,186956-2,wfo-0000266703,5330187.0,,
f153db6e-8fcb-11eb-924d-9cd76263cbd0,species,undulata,Peltandra,,Raf.,Q364857,1819,,J. Phys. Chim. Hist. Nat. Élément 89: 102 1819,,,,,,87606-1,wfo-0000266704,5330195.0,,
f153f78e-8fcb-11eb-924d-9cd76263cbd0,species,undulata,Peltandra,,Schott,Q112191,1832,,Melet. Bot. 19 1832,,,,,,,wfo-0000266705,8042281.0,,
c1c99b02-8fcd-11eb-924d-9cd76263cbd0,species,virginica,Peltandra,,Raf.,Q364857,1819,,J. Phys. Chim. Hist. Nat. Arts lxxxix. 102 1819,,,,,,87607-1,wfo-0001084131,7361472.0,,
c1c9b704-8fcd-11eb-924d-9cd76263cbd0,species,virginica,Peltandra,,Kunth,Q77074,1841,,Enum. Pl. 3: 43 1841,,,,,,,wfo-0001084132,8179586.0,,
f1541250-8fcb-11eb-924d-9cd76263cbd0,species,virginica,Peltandra,,(L.) Schott,"Q1043,Q112191",1832,,Melet. Bot. 19 1832,,,,,,30050019-2,wfo-0000266706,5330182.0,,
f1542d08-8fcb-11eb-924d-9cd76263cbd0,form,angustifolia,Peltandra,virginica,(Raf.) S.F.Blake,"Q364857,Q2332170",1912,,Rhodora 14: 106 1912,,Q100402022,,,,186957-2,wfo-0000266707,5330189.0,,
f1544964-8fcb-11eb-924d-9cd76263cbd0,variety,angustifolia,Peltandra,virginica,(Raf.) Tidestr.,"Q364857,Q3156258",1910,,Rhodora 12: 50 1910,,,,,,186958-2,wfo-0000266708,7771812.0,,
f15482d0-8fcb-11eb-924d-9cd76263cbd0,form,brachyota,Peltandra,virginica,S.F.Blake,Q2332170,1912,,Rhodora 14: 105 1912,,Q100402022,,,,186959-2,wfo-0000266710,5330197.0,,
f1549f9a-8fcb-11eb-924d-9cd76263cbd0,form,hastifolia,Peltandra,virginica,S.F.Blake,Q2332170,1912,,Rhodora 14: 105 1912,,Q100402022,,,,186960-2,wfo-0000266711,5330202.0,,
f154ba7a-8fcb-11eb-924d-9cd76263cbd0,form,heterophylla,Peltandra,virginica,(Raf.) S.F.Blake,"Q364857,Q2332170",1912,,Rhodora 14: 106 1912,,Q100402022,,,,186961-2,wfo-0000266712,8337376.0,,
