col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5253.0,Aviation,25000000.0,7982215,32.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5404.0,Aviation COVID-19,,3000000,
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5254.0,Coordination,14939040.0,5077130,34.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5400.0,Coordination COVID-19,,1600000,
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5130.0,Education in Emergencies,47281253.0,7281473,15.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5401.0,Education in Emergencies COVID-19,20823000.0,355645,2.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5247.0,Emergency Shelter and NFIs,55442757.0,24652964,44.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5407.0,Emergency Shelter and NFIs COVID-19,67456238.0,0,0.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5248.0,Food Security,309581740.0,116023570,37.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5402.0,Food Security COVID-19,60743080.0,48240976,79.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5249.0,Health,63476220.0,15383904,24.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5403.0,Health COVID-19,107614298.0,40546803,38.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5250.0,Nutrition,72495783.0,27379188,38.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5405.0,Nutrition COVID-19,42149424.0,7956832,19.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5251.0,Protection,62341224.0,43064770,69.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5406.0,Protection COVID-19,29534365.0,9011199,31.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5252.0,"Water, Sanitation and Hygiene",84803628.0,11592738,14.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,5408.0,"Water, Sanitation and Hygiene COVID-19",67368770.0,10612818,16.0
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,,Not specified,,160548636,
AFG,929,Afghanistan 2020,HAFG20,2020-01-01,2020-12-31,2020,,Multiple clusters/sectors (shared),,24156904,
