col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
E3S Web of Conferences,5558,3730,958,16376,EDP Sciences,France,,2267-1242,http://www.e3s-conferences.org/
MATEC Web of Conferences,3325,9860,4595,10090,EDP Sciences,France,,2261-236X,http://www.matec-conferences.org
Journal of High Energy Physics,2299,2170,1552,6381,SpringerOpen,Germany,,1029-8479,http://www.springer.com/physics/particle+and+nuclear+physics/journal/13130
EPJ Web of Conferences,2156,2530,3036,6275,EDP Sciences,France,,2100-014X,http://www.epj-conferences.org/
"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",1677,1083,1032,3849,Copernicus Publications,Germany,1682-1750,2194-9034,http://www.isprs.org/publications/archives.aspx
Proceedings,1216,1140,926,2142,MDPI AG,Switzerland,2504-3900,,http://www.mdpi.com/journal/proceedings
Doklady Belorusskogo gosudarstvennogo universiteta informatiki i radioèlektroniki,1216,0,0,2241,Educational institution «Belarusian State University of Informatics and Radioelectronics»,Belarus,1729-7648,,https://doklady.bsuir.by/
European Physical Journal C: Particles and Fields,1041,1025,726,3038,SpringerOpen,Germany,1434-6044,1434-6052,http://www.springer.com/physics/particle+and+nuclear+physics/journal/10052
SHS Web of Conferences,938,1271,486,1503,EDP Sciences,France,,2261-2424,http://www.shs-conferences.org
Литосфера,900,79,103,1813,A.N. Zavaritsky Institute of Geology and Geochemistry,Russian Federation,1681-9004,2500-302X,https://www.lithosphere.ru/jour
Physics Letters B,843,810,935,2660,Elsevier,Netherlands,0370-2693,1873-2445,http://www.journals.elsevier.com/physics-letters-b/
"Journal of Education, Health and Sport",775,882,1020,2386,Kazimierz Wielki University,Poland,,2391-8306,http://www.ojs.ukw.edu.pl/index.php/johs/index
Indian Journal of Ophthalmology,713,591,355,1622,Wolters Kluwer Medknow Publications,India,0301-4738,1998-3689,http://www.ijo.in/
Estudios Eclesiásticos ,685,554,165,933,Universidad Pontificia Comillas,Spain,0210-1610,2605-5147,https://revistas.comillas.edu/index.php/estudioseclesiasticos/
Journal of Materials Research and Technology,635,83,56,1212,Elsevier,Netherlands,2238-7854,,http://www.journals.elsevier.com/journal-of-materials-research-and-technology/
Emerging Infectious Diseases,523,521,551,1613,Centers for Disease Control and Prevention,United States,1080-6040,1080-6059,http://wwwnc.cdc.gov/eid/
Медицинский совет,489,539,518,1242,Remedium Group LLC,Russian Federation,2079-701X,2658-5790,https://www.med-sovet.pro/jour
Litʹë i Metallurgiâ,479,235,591,1374,Belarusian National Technical University,Belarus,1683-6065,2414-0406,http://lim.bntu.by/
ITM Web of Conferences,433,304,384,817,EDP Sciences,France,,2271-2097,http://www.itm-conferences.org/
Разработка и регистрация лекарственных средств,395,0,0,619,LLC Center of Pharmaceutical Analytics (LLC «CPHA»),Russian Federation,2305-2066,2658-5049,https://www.pharmjournal.ru/
Revista Latino Americana de Estudos em Cultura e Sociedade,391,224,153,784,Centro Latino-Americano de Estudos em Cultura,Brazil,,2525-7870,http://periodicos.claec.org/index.php/relacult/index
EFSA Journal ,390,240,250,747,Wiley,Italy,,1831-4732,https://efsa.onlinelibrary.wiley.com/journal/18314732
BIO Web of Conferences,376,107,197,1064,EDP Sciences,France,,2117-4458,http://www.bio-conferences.org
Journal of Hainan Medical University,357,491,861,1578,Editorial Board of Journal of Hainan Medical University,China,1007-1237,,http://www.hnykdxxb.com/zw/index.html
E-Jurnal Akuntansi,350,360,360,961,Universitas Udayana,Indonesia,2302-8556,,http://ojs.unud.ac.id/index.php/Akuntansi
Cukurova Medical Journal,312,251,151,747,Cukurova University,Turkey,,2602-3040,http://dergipark.gov.tr/cumj
Nuclear Physics B,299,284,304,895,Elsevier,Netherlands,0550-3213,1873-1562,http://www.journals.elsevier.com/nuclear-physics-b/
Beilstein Journal of Organic Chemistry,296,292,285,620,Beilstein-Institut ,Germany,,1860-5397,http://www.beilstein-journals.org/bjoc
Revista Polis e Psique,284,39,4,420,Universidade Federal do Rio Grande do Sul,Brazil,,2238-152X,http://seer.ufrgs.br/PolisePsique/index
Management Science Letters,271,132,52,1237,Growing Science,Canada,1923-9335,1923-9343,http://growingscience.com/msl/msl.html
Управленческое консультирование,257,914,0,517,North-West institute of management of the Russian Presidential Academy of National Economy and Public Administration ,Russian Federation,1726-1139,1816-8590,http://acjournal.ru
Vestnik Voronežskogo Gosudarstvennogo Universiteta Inženernyh Tehnologij,255,260,259,709,Voronezh state university of engineering technologies ,Russian Federation,2226-910X,2310-1202,http://www.vestnik-vsuet.ru/
Project Baikal,253,195,166,705,Russian Academy of Architecture and Construction Sciences,Russian Federation,2307-4485,2309-3072,http://www.projectbaikal.com
Beilstein Journal of Nanotechnology,250,286,280,774,Beilstein-Institut,Germany,,2190-4286,http://www.beilstein-journals.org/bjnano/home/home.htm
Indian Journal of Anaesthesia,247,244,218,667,Wolters Kluwer Medknow Publications,India,0019-5049,0976-2817,http://www.ijaweb.org
