col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
BU1032,The Busy Executive's Database Guide,business,1389,19.99,5000.0,10.0,4095.0,An overview of available database systems with emphasis on common business applications. Illustrated.,1991-06-12 00:00:00
BU1111,Cooking with Computers: Surreptitious Balance Sheets,business,1389,11.95,5000.0,10.0,3876.0,Helpful hints on how to use your electronic resources to the best advantage.,1991-06-09 00:00:00
BU2075,You Can Combat Computer Stress!,business,736,2.99,10125.0,24.0,18722.0,The latest medical and psychological techniques for living with the electronic office. Easy-to-understand explanations.,1991-06-30 00:00:00
BU7832,Straight Talk About Computers,business,1389,19.99,5000.0,10.0,4095.0,Annotated analysis of what computers can do for you: a no-hype guide for the critical user.,1991-06-22 00:00:00
MC2222,Silicon Valley Gastronomic Treats,mod_cook,877,19.99,0.0,12.0,2032.0,"Favorite recipes for quick, easy, and elegant meals.",1991-06-09 00:00:00
MC3021,The Gourmet Microwave,mod_cook,877,2.99,15000.0,24.0,22246.0,Traditional French gourmet recipes adapted for modern microwave cooking.,1991-06-18 00:00:00
MC3026,The Psychology of Computer Cooking,UNDECIDED,877,,,,,,2014-11-07 10:39:37
PC1035,But Is It User Friendly?,popular_comp,1389,22.95,7000.0,16.0,8780.0,"A survey of software for the naive user, focusing on the 'friendliness' of each.",1991-06-30 00:00:00
PC8888,Secrets of Silicon Valley,popular_comp,1389,20.0,8000.0,10.0,4095.0,Muckraking reporting on the world's largest computer hardware and software manufacturers.,1994-06-12 00:00:00
PC9999,Net Etiquette,popular_comp,1389,,,,,A must-read for computer conferencing.,2014-11-07 10:39:37
PS1372,Computer Phobic AND Non-Phobic Individuals: Behavior Variations,psychology,877,21.59,7000.0,10.0,375.0,"A must for the specialist, this book examines the difference between those who hate and fear computers and those who don't.",1991-10-21 00:00:00
PS2091,Is Anger the Enemy?,psychology,736,10.95,2275.0,12.0,2045.0,Carefully researched study of the effects of strong emotions on the body. Metabolic charts included.,1991-06-15 00:00:00
PS2106,Life Without Fear,psychology,736,7.0,6000.0,10.0,111.0,"New exercise, meditation, and nutritional techniques that can reduce the shock of daily interactions. Popular audience. Sample menus included, exercise video available separately.",1991-10-05 00:00:00
PS3333,Prolonged Data Deprivation: Four Case Studies,psychology,736,19.99,2000.0,10.0,4072.0,What happens when the data runs dry?  Searching evaluations of information-shortage effects.,1991-06-12 00:00:00
PS7777,Emotional Security: A New Algorithm,psychology,736,7.99,4000.0,10.0,3336.0,Protecting yourself and your loved ones from undue emotional stress in the modern world. Use of computer and nutritional aids emphasized.,1991-06-12 00:00:00
TC3218,"Onions, Leeks, and Garlic: Cooking Secrets of the Mediterranean",trad_cook,877,20.95,7000.0,10.0,375.0,"Profusely illustrated in color, this makes a wonderful gift book for a cuisine-oriented friend.",1991-10-21 00:00:00
TC4203,Fifty Years in Buckingham Palace Kitchens,trad_cook,877,11.95,4000.0,14.0,15096.0,"More anecdotes from the Queen's favorite cook describing life among English royalty. Recipes, techniques, tender vignettes.",1991-06-12 00:00:00
TC7777,"Sushi, Anyone?",trad_cook,877,14.99,8000.0,10.0,4095.0,Detailed instructions on how to make authentic Japanese sushi in your spare time.,1991-06-12 00:00:00
