col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
109,0,2021-03-10 11:32:02.897,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:32:15.061,False,True,144,12.164
108,0,2021-03-10 11:32:02.896,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:32:15.115,False,True,144,12.219
111,0,2021-03-10 11:33:08.495,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:33:20.332,False,False,147,11.837
110,0,2021-03-10 11:33:08.495,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:33:20.552,False,False,147,12.057
113,0,2021-03-10 11:33:20.562,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:33:53.139,False,False,148,32.577
112,0,2021-03-10 11:33:20.561,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:33:53.201,False,False,148,32.64
115,0,2021-03-10 11:33:53.210,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376046014,2021-03-10 11:34:06.093,False,False,149,12.883
114,0,2021-03-10 11:33:53.209,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376046337,2021-03-10 11:34:06.395,False,False,149,13.186
116,0,2021-03-10 11:34:07.269,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:34:36.469,False,False,152,29.2
117,0,2021-03-10 11:34:07.270,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:34:36.841,False,False,152,29.571
118,0,2021-03-10 11:34:36.857,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:36:33.259,False,False,153,116.402
119,0,2021-03-10 11:34:36.858,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:36:33.920,False,False,153,117.062
121,0,2021-03-10 11:36:33.930,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376276504,2021-03-10 11:37:56.658,False,False,154,82.728
120,0,2021-03-10 11:36:33.930,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376277266,2021-03-10 11:37:57.344,False,False,154,83.414
123,0,2021-03-10 11:37:58.864,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:39:49.804,False,False,159,110.94
122,0,2021-03-10 11:37:58.864,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:39:50.510,False,False,159,111.646
124,0,2021-03-10 11:39:50.525,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:42:20.260,False,False,160,149.735
125,0,2021-03-10 11:39:50.525,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:42:23.348,False,False,160,152.823
126,0,2021-03-10 11:42:23.361,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376643925,2021-03-10 11:44:04.044,False,False,161,100.683
127,0,2021-03-10 11:42:23.361,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376644564,2021-03-10 11:44:04.654,False,False,161,101.293
129,0,2021-03-10 11:44:06.356,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:46:19.551,False,False,168,133.195
128,0,2021-03-10 11:44:06.355,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:46:19.970,False,False,168,133.615
131,0,2021-03-10 11:46:19.983,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:46:48.521,False,False,169,28.538
130,0,2021-03-10 11:46:19.982,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:46:48.825,False,False,169,28.843
132,0,2021-03-10 11:46:48.858,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376811820,2021-03-10 11:46:51.830,False,False,170,2.972
133,0,2021-03-10 11:46:48.858,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376811975,2021-03-10 11:46:51.988,False,False,170,3.13
135,0,2021-03-10 11:46:52.631,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:46:58.293,False,False,179,5.662
134,0,2021-03-10 11:46:52.631,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:46:58.565,False,False,179,5.934
137,0,2021-03-10 11:46:58.582,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:04.677,False,False,180,6.095
136,0,2021-03-10 11:46:58.582,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:04.735,False,False,180,6.153
139,0,2021-03-10 11:47:04.751,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376826332,2021-03-10 11:47:06.342,False,False,181,1.591
138,0,2021-03-10 11:47:04.751,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376826406,2021-03-10 11:47:06.414,False,False,181,1.663
141,0,2021-03-10 11:47:06.612,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:09.702,False,False,192,3.09
140,0,2021-03-10 11:47:06.611,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:09.791,False,False,192,3.18
142,0,2021-03-10 11:47:09.804,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:14.414,False,False,193,4.61
143,0,2021-03-10 11:47:09.804,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:14.601,False,False,193,4.797
144,0,2021-03-10 11:47:14.615,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376835913,2021-03-10 11:47:15.922,False,False,194,1.307
145,0,2021-03-10 11:47:14.615,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376836024,2021-03-10 11:47:16.033,False,False,194,1.418
147,0,2021-03-10 11:47:16.316,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:28.284,False,False,195,11.968
146,0,2021-03-10 11:47:16.315,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:47:28.366,False,False,195,12.051
149,0,2021-03-10 11:47:28.380,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:48:45.985,False,False,196,77.605
148,0,2021-03-10 11:47:28.380,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:48:46.779,False,False,196,78.399
150,0,2021-03-10 11:48:46.794,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376985220,2021-03-10 11:49:45.267,False,False,197,58.473
151,0,2021-03-10 11:48:46.794,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615376986364,2021-03-10 11:49:46.420,False,False,197,59.626
152,0,2021-03-10 11:49:47.201,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:50:59.512,False,False,200,72.311
153,0,2021-03-10 11:49:47.201,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:51:00.489,False,False,200,73.288
155,0,2021-03-10 11:51:00.501,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:52:47.261,False,False,201,106.76
154,0,2021-03-10 11:51:00.501,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,0,2021-03-10 11:52:52.173,False,False,201,111.672
157,0,2021-03-10 11:52:52.186,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615377254555,2021-03-10 11:54:14.654,False,False,202,82.468
156,0,2021-03-10 11:52:52.186,driver,ip-10-172-242-227.us-west-2.compute.internal,PROCESS_LOCAL,False,1615377254891,2021-03-10 11:54:14.957,False,False,202,82.771
