col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
1,1,310.0,ITA,ITC4,Italy,Lombardia,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,7.5,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
2,2,309.0,ITA,ITC2,Italy,Valle d'Aosta/Vall<e9>e<U+0085>,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,4.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
3,3,308.0,ITA,ITH1,Italy,Bolzano/Bozen,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,3.3,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
4,4,306.0,ITA,ITC3,Italy,Liguria,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,3.1,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
5,5,307.0,ITA,ITH2,Italy,Trento,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,3.1,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
6,6,305.0,ITA,ITC1,Italy,Piemonte,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,3.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
7,7,304.0,ITA,ITH5,Italy,Emilia-Romagna,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,2.8,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
8,8,303.0,ITA,ITI3,Italy,Marche,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,2.7,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
9,9,289.0,ITA,ITA,Italy,Italy,1.0,1,2020-05-25,2020-07-15,2020-06-05,64660.0,2.5,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,National,May-Jul
10,10,302.0,ITA,ITH3,Italy,Veneto,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,1.9,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
11,11,301.0,ITA,ITF1,Italy,Abruzzo,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,1.5,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
12,12,298.0,ITA,ITH4,Italy,Friuli-Venezia Giulia,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
13,13,300.0,ITA,ITI4,Italy,Lazio,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
14,14,299.0,ITA,ITI1,Italy,Toscana,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,1.0,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
15,15,297.0,ITA,ITF4,Italy,Puglia,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.9,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
16,16,296.0,ITA,ITI2,Italy,Umbria,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.9,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
17,17,295.0,ITA,ITF5,Italy,Basilicata,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.8,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
18,18,294.0,ITA,ITF3,Italy,Campania,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.7,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
19,19,293.0,ITA,ITF2,Italy,Molise,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.7,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
20,20,292.0,ITA,ITF6,Italy,Calabria,2.0,0,2020-05-25,2020-07-15,2020-06-05,3000.0,0.6,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5012,Regions,May-Jul
