col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
0,key,fields.resource,,True,"This is a composite key, along with scope",Key,True,,,[l;d;e],[c],string,link,{ 'hrefTemplate': ',,
1,scope,fields.resource,,True,"This is a composite key, along with key",Scope,True,,,[],[c],string,,,,
2,ordinal,fields.resource,,True,"The sort order counts from 0, if two are equal in a set, then secondary sort is by key (alpha)",Ordinal,True,,,[l;d;e],[c;u],integer,,,,
3,title,fields.resource,,,The title of this resource,Title,,fields.CharField,,[l;d;e],[c;u],string,link,{ 'hrefTemplate': ',,
21,listing_title,fields.resource,,,The title for a list,Listing Title,,fields.CharField,,[l;d;e],[c;u],string,,,,
4,description,fields.resource,,,Description of the resource,Description,,fields.CharField,,[l;d;e],[c;u],string,,,,
5,comment,fields.resource,,,Comment on the resource,Comment,,fields.CharField,,[l;d;e],[c;u],string,,,,
7,visibility,fields.resource,,,Where the resource is visible,Visibility,,fields.ListField,resource.visibility,[l;d;e],[c;u],list,,,multiselect,
99,id,fields.resource,,True,Internal use only ID,ID,,,,[],,string,,,,
99,resource_uri,fields.resource,,,The URI for this field,Resource URI,,,,[],,string,,,,
99,alias,fields.resource,,True,Alternate input names for the field,Alias,,,,[],[c;u],string,,,,
10,id_attribute,fields.resource,,,Determines the public id attribute,ID Attribute,,fields.ListField,,[l;d;e],[c;u],list,,,,
11,log_id_attribute,fields.resource,,,ID fields used for the API Log key,Log ID Attribute,,fields.ListField,,[l;d;e],[c;u],list,,,,
12,title_attribute,fields.resource,,,Determines the display id attribute,Title Attribute,,fields.ListField,,[l;d;e],[c;u],list,,,,
13,is_restricted,fields.resource,,,"Whether this resource requires explicit permissions to view, edit, or create",Is Restricted,,,,[l;d;e],[c;u],boolean,,,,
14,api_name,fields.resource,"One of [db,reports]",,The name of the API serving this resource,API Name,,fields.CharField,,[l;d;e],[c;u],string,,,,
15,table,fields.resource,Default database table for fields,,Unless overriden in the field specification,Database Table,,fields.CharField,,[d;e],[c;u],string,,,,
17,supertype,fields.resource,,,The fields from the supertype resource are extended by this resource,Supertype,,fields.CharField,,[l;d;e],[c;u],string,,,,
18,content_types,fields.resource,"Note that the resource will serve whatever types are implemented.  Also, JSON and CSV are served by default.  This settings is mostly useful for populating the user download dropdown.",,"Types of content this resource can serve: using abbreviated names (csv,xls,etc)",Content Types,,fields.ListField,resource.content_type,[d;e],[c;u],list,,,multiselect,
19,require_comment_on_save,fields.resource,,,Require save actions (create/update) to include a comment field,Require Save Comment,,fields.BooleanField,,[d;e],[c;u],boolean,,,,
20,short_key,fields.resource,,,Short key for filename,Short Key for filename,,fields.CharField,,[d;e],[c;u],string,,,,
21,file_id_attribute,fields.resource,,,"Strings and keys (from resource definition, request.param_hash)",File ID Attribute,,fields.ListField,,[l;d;e],[c;u],list,,,,
