col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
lifestyle.group_lifestyle_system,lifestyle.access_production_plan,"base.next_id_64,base.menu_sale_config,base.menu_sales,sale.menu_sale_order,sale.menu_dashboard_sales,base.menu_base_partner",lifestyle.module_category_lifestyle_system,the user will have access to his own data .,,See lifestyle ,False,,
,lifestyle.access_production_section,,,,,,,,
,lifestyle.access_production_material,,,,,,,,
,lifestyle.access_production_finished,,,,,,,,
,lifestyle.access_product_color,,,,,,,,
,lifestyle.access_sale_order,,,,,,,,
,lifestyle.access_sale_order_line,,,,,,,,
,lifestyle.access_stock_production_lot,,,,,,,,
,lifestyle.access_sale_report_salesman,,,,,,,,
,lifestyle.access_ir_property_sales,,,,,,,,
,lifestyle.access_res_partner_sale_user,,,,,,,,
,lifestyle.access_product_template_sale_user,,,,,,,,
,lifestyle.access_product_product_sale_user,,,,,,,,
,lifestyle.access_res_partner_bank_type_user,,,,,,,,
,lifestyle.access_res_partner_bank_type_field_user,,,,,,,,
,lifestyle.access_product_uom_user,,,,,,,,
,lifestyle.access_product_pricelist_sale_user,,,,,,,,
,lifestyle.access_sale_shop_sale_user,,,,,,,,
,lifestyle.access_product_supplierinfo_user,,,,,,,,
,lifestyle.access_stock_picking,,,,,,,,
