col0,col1,col2,col3,col4,col5
Globe,ID,ALUPLANT,C1_F_CLS,2010,1.040250961
Globe,ID,ALUPLANT,C1_F_CLS,2011,1.033029058
Globe,ID,ALUPLANT,C1_F_CLS,2012,1.010488475
Globe,ID,ALUPLANT,C1_F_HEA_I,2010,0.47521805
Globe,ID,ALUPLANT,C1_F_HEA_I,2011,0.473186157
Globe,ID,ALUPLANT,C1_F_HEA_I,2012,0.464106331
Globe,ID,ALUPLANT,C1_P_HCO,2010,0.399179303
Globe,ID,ALUPLANT,C1_P_HCO,2011,0.397804018
Globe,ID,ALUPLANT,C1_P_HCO,2012,0.390495285
Globe,ID,ALUPLANT,XALU,2010,166.2780819
Globe,ID,ALUPLANT,XALU,2011,166.7892412
Globe,ID,ALUPLANT,XALU,2012,164.7837512
Globe,IN,ALUPLANT,C1_F_CLS,2010,1.040250961
Globe,IN,ALUPLANT,C1_F_CLS,2011,1.033029058
Globe,IN,ALUPLANT,C1_F_CLS,2012,1.010488475
Globe,IN,ALUPLANT,C1_F_HEA_I,2010,0.47521805
Globe,IN,ALUPLANT,C1_F_HEA_I,2011,0.473186157
Globe,IN,ALUPLANT,C1_F_HEA_I,2012,0.464106331
Globe,IN,ALUPLANT,C1_P_HCO,2010,0.399179303
Globe,IN,ALUPLANT,C1_P_HCO,2011,0.397804018
Globe,IN,ALUPLANT,C1_P_HCO,2012,0.390495285
Globe,IN,ALUPLANT,XALU,2010,166.2780819
Globe,IN,ALUPLANT,XALU,2011,166.7892412
Globe,IN,ALUPLANT,XALU,2012,164.7837512
Globe,IP,ALUPLANT,C1_F_CLS,2011,0.077227692
Globe,IP,ALUPLANT,C1_F_CLS,2012,0.183885531
Globe,IP,ALUPLANT,C1_F_HEA_I,2011,0.035374682
Globe,IP,ALUPLANT,C1_F_HEA_I,2012,0.084456618
Globe,IP,ALUPLANT,C1_P_HCO,2010,0.029739228
Globe,IP,ALUPLANT,C1_P_HCO,2011,0.029739228
Globe,IP,ALUPLANT,C1_P_HCO,2012,0.07106111
Globe,IP,ALUPLANT,XALU,2011,12.46891175
Globe,IP,ALUPLANT,XALU,2012,29.98683145
