col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
1,Channel ID,EC-CHID-CP-E-0617,West & North,,,Editorial,Channel Packaging,Animation,IAP TV,Films,11/15/2017,12/1/2017
2,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,English,English,Editorial,General Health,Live Action,IAP TV,Films,11/15/2017,12/1/2017
3,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
4,Recipe-Apple Ragi Porridge,EC-RARP-CN-E-1017,West & North,English,English,Editorial,Child Nutrition,Live Action,IAP TV,Films,11/15/2017,12/1/2017
5,J&J How To Bathe Your Newborn,BC-JJHTB-PT-E-1017,West & North,English,English,Branded,Parenting,Live Action,Johnson & Johnson,Bathing,11/15/2017,12/1/2017
6,Travelling with kids,EC-TWK-PT-E-1017,West & North,English,English,Editorial,Parenting,Animation,IAP TV,Films,11/15/2017,12/1/2017
7,Germ Mascot,EC-GM-GH-E-0617,West & North,English,English,Editorial,General Hygiene,Live Action,IAP TV,Films,11/15/2017,12/1/2017
8,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
9,Marico Saffola Branded Mushroom ,BC-SAFM-CN-E-1017,West & North,English,English,Branded,Child Nutrition,Live Action,Marico,Saffola,11/15/2017,12/1/2017
10,Recipe-Moong Sprout Dosa,EC-MSD-CN-E-1017,West & North,English,English,Editorial,Child Nutrition,Live Action,IAP TV,Films,11/15/2017,12/1/2017
11,Furball 3- Immunity,EC-F3I-CH-E-1017,West & North,English,English,Editorial,Child Health,Animation,IAP TV,Films,11/15/2017,12/1/2017
12,Outdoor Sports,EC-OS-GF-E-0617,West & North,English,English,Editorial,General Fitness,Live Action,IAP TV,Films,11/15/2017,12/1/2017
13,How To Say No,EC-HTSN-PT-H-0617,West & North,Hindi,English,Editorial,Parenting,Live Action,IAP TV,Films,11/15/2017,12/1/2017
14,Vitamin D,EC-VD-CH-E-0617,West & North,English,English,Editorial,Child Health,Live Action,IAP TV,Films,11/15/2017,12/1/2017
15,Wipe,EC-WIPE-CP-E-0617,West & North,,,Editorial,Channel Packaging,,IAP TV,Films,11/15/2017,12/1/2017
16,Sibling Rivalry,EC-SR-PT-E-0617,West & North,English,English,Editorial,Parenting,Live Action,IAP TV,Films,11/15/2017,12/1/2017
17,Family Cleaning,EC-FC-GH-E-0617,West & North,English,English,Editorial,General Hygiene,Live Action,IAP TV,Films,11/15/2017,12/1/2017
18,Yolo - Curd,EC-YC-CN-H-0617,West & North,Hindi,English,Editorial,Child Nutrition,Animation,IAP TV,Films,11/15/2017,12/1/2017
