col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
GUIL,GUIL.AOS.reaeration.station.03,2015-01-08T13:50Z,200,constant,,,,9.7634,,0.436368,,20.075,,,GUIL.20150108
GUIL,GUIL.AOS.reaeration.station.02,2015-01-08T13:50Z,100,constant,,,,7.0184,,0.1126494,,20.075,,,GUIL.20150108
GUIL,GUIL.AOS.reaeration.station.01,2015-01-08T13:50Z,6,constant,,,,7.9532,,0.0219632,,20.075,GUIL_S1_20150108,,GUIL.20150108
GUIL,GUIL.AOS.reaeration.station.04,2015-01-08T13:50Z,300,constant,,,,9.3616,,0.265284,,20.075,GUIL_S4_20150108,,GUIL.20150108
GUIL,GUIL.AOS.reaeration.station.02,2015-01-29T14:15Z,88,constant,,,6.9079,10.33116,3.42326,0.830648,,20.25,,,GUIL.20150129
GUIL,GUIL.AOS.reaeration.station.01,2015-01-29T14:15Z,30,constant,,,6.8476,7.85906,1.01146,1.023964,,20.25,GUIL_S1_20150129,320.0,GUIL.20150129
GUIL,GUIL.AOS.reaeration.station.03,2015-01-29T14:15Z,153,constant,,,6.9765,10.00408,3.02758,0.523214,,20.25,,,GUIL.20150129
GUIL,GUIL.AOS.reaeration.station.04,2015-01-29T14:15Z,301,constant,,,7.0356,10.4342,3.3986,0.258238,,20.25,GUIL_S4_20150129,96.0,GUIL.20150129
GUIL,GUIL.AOS.reaeration.station.01,2015-03-18T13:30Z,35,constant,,,7.395,8.231,0.836,0.70786,5.58666666666667,21.5,GUIL_S1_20150318,290.0,GUIL.20150318
GUIL,GUIL.AOS.reaeration.station.03,2015-03-18T13:30Z,153,constant,,,7.43,8.2784,0.8484,0.478126,5.58666666666667,21.5,,,GUIL.20150318
GUIL,GUIL.AOS.reaeration.station.02,2015-03-18T13:30Z,90,constant,,,7.42,8.2786,0.858599999999999,0.55542,5.58666666666667,21.5,,,GUIL.20150318
GUIL,GUIL.AOS.reaeration.station.04,2015-03-18T13:30Z,301,constant,,,7.506,8.2658,0.7598,0.347872,5.58666666666667,21.5,GUIL_S4_20150318,320.0,GUIL.20150318
GUIL,GUIL.AOS.reaeration.station.01,2015-04-16T13:03Z,35,constant,,,5.545,9.6916,4.1466,0.571626,5.45,22.75,GUIL_S1_20150416,74.0,GUIL.20150416
GUIL,GUIL.AOS.reaeration.station.03,2015-04-16T13:03Z,153,constant,,,5.612,9.6024,3.9904,0.428534,5.45,22.75,,,GUIL.20150416
GUIL,GUIL.AOS.reaeration.station.02,2015-04-16T13:03Z,90,constant,,,5.629,9.66,4.031,0.444898,5.45,22.75,,,GUIL.20150416
GUIL,GUIL.AOS.reaeration.station.04,2015-04-16T13:03Z,301,constant,,,5.681,9.245,3.564,0.336652,5.45,22.75,GUIL_S4_20150416,86.0,GUIL.20150416
GUIL,GUIL.AOS.reaeration.station.04,2016-07-22T13:42Z,318,constant,,,5.11,9.746,4.636,0.091674,5.29333333333333,23.05,GUIL_S4_20160722,280.0,GUIL.20160722
GUIL,GUIL.AOS.reaeration.station.02,2016-07-22T13:42Z,86,constant,,,5.05,10.582,5.532,0.240386,5.29333333333333,23.05,,,GUIL.20160722
GUIL,GUIL.AOS.reaeration.station.03,2016-07-22T13:42Z,178,constant,,,5.07,10.26,5.19,0.213246,5.29333333333333,23.05,,,GUIL.20160722
GUIL,GUIL.AOS.reaeration.station.01,2016-07-22T13:42Z,35,constant,,,5.03,11.072,6.042,0.41219,5.29333333333333,23.05,GUIL_S1_20160722,220.0,GUIL.20160722
GUIL,GUIL.AOS.reaeration.station.01,2016-09-29T11:00Z,35,constant,,,5.17,8.794,3.624,0.10788,5.68833333333333,22.54,GUIL_S1_20160929,420.0,GUIL.20160929
GUIL,GUIL.AOS.reaeration.station.02,2016-09-29T11:00Z,86,constant,,,5.18,8.35,3.17,0.0921,5.68833333333333,22.54,,,GUIL.20160929
GUIL,GUIL.AOS.reaeration.station.03,2016-09-29T11:00Z,178,constant,,,5.21,8.468,3.258,0.06872,5.68833333333333,22.54,,,GUIL.20160929
GUIL,GUIL.AOS.reaeration.station.04,2016-09-29T11:00Z,318,constant,,,5.25,8.25,3.0,0.05148,5.68833333333333,22.54,GUIL_S4_20160929,500.0,GUIL.20160929
