col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,366,138,37.70%,449,139,31.00%,-17.90%,19_001,19.0,2.0,4.0,,
Adams,218,71,32.60%,234,79,33.80%,3.70%,19_002,19.0,2.0,4.0,,
Allamakee,836,371,44.40%,945,387,41.00%,-7.70%,19_003,19.0,2.0,4.0,,
Appanoose,732,271,37.00%,811,246,30.30%,-18.10%,19_004,19.0,2.0,4.0,,
Audubon,290,77,26.60%,335,78,23.30%,-12.30%,19_005,19.0,2.0,4.0,,
Benton,"1,541",228,14.80%,"1,645",266,16.20%,9.30%,19_006,19.0,2.0,4.0,,
Black Hawk,"7,292","2,791",38.30%,"8,458","3,186",37.70%,-1.60%,19_007,19.0,2.0,4.0,,
Boone,"1,435",359,25.00%,"1,561",212,13.60%,-45.70%,19_008,19.0,2.0,4.0,,
Bremer,"1,178",197,16.70%,"1,414",181,12.80%,-23.50%,19_009,19.0,2.0,4.0,,
Buchanan,"1,441",281,19.50%,"1,566",292,18.60%,-4.40%,19_010,19.0,2.0,4.0,,
Buena Vista,"1,145",516,45.10%,"1,449",657,45.30%,0.60%,19_011,19.0,2.0,4.0,,
Butler,739,94,12.70%,982,113,11.50%,-9.50%,19_012,19.0,2.0,4.0,,
Calhoun,465,123,26.50%,550,86,15.60%,-40.90%,19_013,19.0,2.0,4.0,,
Carroll,"1,190",288,24.20%,"1,464",300,20.50%,-15.30%,19_014,19.0,2.0,4.0,,
Cass,740,270,36.50%,923,259,28.10%,-23.10%,19_015,19.0,2.0,4.0,,
Cedar,992,155,15.60%,"1,148",100,8.70%,-44.30%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"2,480",777,31.30%,"2,543",926,36.40%,16.20%,19_017,19.0,2.0,4.0,,
Cherokee,602,206,34.20%,681,216,31.70%,-7.30%,19_018,19.0,2.0,4.0,,
Chickasaw,689,139,20.20%,822,124,15.10%,-25.20%,19_019,19.0,2.0,4.0,,
Clarke,576,229,39.80%,689,267,38.80%,-2.50%,19_020,19.0,2.0,4.0,,
Clay,952,352,37.00%,"1,078",350,32.50%,-12.20%,19_021,19.0,2.0,4.0,,
Clayton,989,238,24.10%,"1,122",213,19.00%,-21.10%,19_022,19.0,2.0,4.0,,
Clinton,"2,954",920,31.10%,"3,095",890,28.80%,-7.70%,19_023,19.0,2.0,4.0,,
Crawford,"1,054",474,45.00%,"1,269",599,47.20%,5.00%,19_024,19.0,2.0,4.0,,
Dallas,"3,058",589,19.30%,"5,772",663,11.50%,-40.40%,19_025,19.0,2.0,4.0,,
Davis,544,91,16.70%,746,58,7.80%,-53.50%,19_026,19.0,2.0,4.0,,
Decatur,450,194,43.10%,532,195,36.70%,-15.00%,19_027,19.0,2.0,4.0,,
Delaware,"1,033",166,16.10%,"1,140",152,13.30%,-17.00%,19_028,19.0,2.0,4.0,,
Des Moines,"2,460",798,32.40%,"2,638",882,33.40%,3.10%,19_029,19.0,2.0,4.0,,
Dickinson,824,178,21.60%,817,149,18.20%,-15.60%,19_030,19.0,2.0,4.0,,
Dubuque,"5,683","1,396",24.60%,"5,955","1,460",24.50%,-0.20%,19_031,19.0,2.0,4.0,,
Emmet,601,230,38.30%,660,210,31.80%,-16.90%,19_032,19.0,2.0,4.0,,
Fayette,"1,091",313,28.70%,"1,263",331,26.20%,-8.70%,19_033,19.0,2.0,4.0,,
Floyd,941,237,25.20%,"1,046",300,28.70%,13.90%,19_034,19.0,2.0,4.0,,
Franklin,575,221,38.40%,672,247,36.80%,-4.40%,19_035,19.0,2.0,4.0,,
Fremont,404,125,30.90%,470,77,16.40%,-47.10%,19_036,19.0,2.0,4.0,,
Greene,518,174,33.60%,520,149,28.70%,-14.70%,19_037,19.0,2.0,4.0,,
Grundy,604,95,15.70%,786,69,8.80%,-44.20%,19_038,19.0,2.0,4.0,,
Guthrie,647,158,24.40%,615,97,15.80%,-35.40%,19_039,19.0,2.0,4.0,,
Hamilton,959,276,28.80%,972,270,27.80%,-3.50%,19_040,19.0,2.0,4.0,,
Hancock,607,122,20.10%,684,112,16.40%,-18.50%,19_041,19.0,2.0,4.0,,
Hardin,"1,031",314,30.50%,"1,058",277,26.20%,-14.00%,19_042,19.0,2.0,4.0,,
Harrison,859,207,24.10%,928,150,16.20%,-32.90%,19_043,19.0,2.0,4.0,,
Henry,"1,133",271,23.90%,"1,170",290,24.80%,3.60%,19_044,19.0,2.0,4.0,,
Howard,534,140,26.20%,690,163,23.60%,-9.90%,19_045,19.0,2.0,4.0,,
Humboldt,512,197,38.50%,625,173,27.70%,-28.10%,19_046,19.0,2.0,4.0,,
Ida,375,145,38.70%,489,142,29.00%,-24.90%,19_047,19.0,2.0,4.0,,
Iowa,869,184,21.20%,"1,000",131,13.10%,-38.10%,19_048,19.0,2.0,4.0,,
Jackson,"1,093",292,26.70%,"1,122",213,19.00%,-28.90%,19_049,19.0,2.0,4.0,,
Jasper,"2,225",488,21.90%,"2,162",541,25.00%,14.10%,19_050,19.0,2.0,4.0,,
Jefferson,757,260,34.30%,762,239,31.40%,-8.70%,19_051,19.0,2.0,4.0,,
Johnson,"6,454","1,421",22.00%,"8,075","1,615",20.00%,-9.20%,19_052,19.0,2.0,4.0,,
Jones,"1,033",203,19.70%,"1,210",175,14.50%,-26.40%,19_053,19.0,2.0,4.0,,
Keokuk,665,122,18.30%,610,94,15.40%,-16.00%,19_054,19.0,2.0,4.0,,
Kossuth,826,217,26.30%,902,224,24.80%,-5.50%,19_055,19.0,2.0,4.0,,
Lee,"2,045",660,32.30%,"2,078",604,29.10%,-9.90%,19_056,19.0,2.0,4.0,,
Linn,"13,441","3,338",24.80%,"14,160","3,388",23.90%,-3.70%,19_057,19.0,2.0,4.0,,
Louisa,807,288,35.70%,672,216,32.10%,-9.90%,19_058,19.0,2.0,4.0,,
Lucas,522,220,42.10%,548,238,43.40%,3.00%,19_059,19.0,2.0,4.0,,
Lyon,759,145,19.10%,929,141,15.20%,-20.60%,19_119,19.0,2.0,4.0,,
Madison,949,207,21.80%,"1,099",160,14.60%,-33.30%,19_121,19.0,2.0,4.0,,
Mahaska,"1,360",421,31.00%,"1,515",447,29.50%,-4.70%,19_123,19.0,2.0,4.0,,
Marion,"1,932",596,30.80%,"2,220",553,24.90%,-19.30%,19_125,19.0,2.0,4.0,,
Marshall,"2,608","1,139",43.70%,"2,866","1,460",50.90%,16.60%,19_127,19.0,2.0,4.0,,
Mills,844,193,22.90%,958,173,18.10%,-21.00%,19_129,19.0,2.0,4.0,,
Mitchell,630,123,19.50%,665,116,17.40%,-10.70%,19_131,19.0,2.0,4.0,,
Monona,486,212,43.60%,501,138,27.50%,-36.90%,19_133,19.0,2.0,4.0,,
Monroe,439,139,31.70%,521,157,30.10%,-4.80%,19_135,19.0,2.0,4.0,,
Montgomery,655,268,40.90%,595,243,40.80%,-0.20%,19_137,19.0,2.0,4.0,,
Muscatine,"2,945","1,128",38.30%,"3,069","1,090",35.50%,-7.30%,19_139,19.0,2.0,4.0,,
O'Brien,782,174,22.30%,922,200,21.70%,-2.50%,19_141,19.0,2.0,4.0,,
Osceola,365,117,32.10%,401,80,20.00%,-37.80%,19_143,19.0,2.0,4.0,,
Page,835,333,39.90%,919,299,32.50%,-18.40%,19_145,19.0,2.0,4.0,,
Palo Alto,527,117,22.20%,586,148,25.30%,13.80%,19_147,19.0,2.0,4.0,,
Plymouth,"1,510",266,17.60%,"1,652",297,18.00%,2.10%,19_149,19.0,2.0,4.0,,
Pocahontas,361,98,27.10%,431,84,19.50%,-28.20%,19_151,19.0,2.0,4.0,,
Polk,"29,078","6,415",22.10%,"32,816","7,787",23.70%,7.60%,19_153,19.0,2.0,4.0,,
Pottawattamie,"5,788","2,212",38.20%,"6,318","2,329",36.90%,-3.50%,19_155,19.0,2.0,4.0,,
Poweshiek,950,221,23.30%,"1,007",291,28.90%,24.20%,19_157,19.0,2.0,4.0,,
Ringgold,306,101,33.00%,332,49,14.80%,-55.30%,19_159,19.0,2.0,4.0,,
Sac,527,108,20.50%,596,87,14.60%,-28.80%,19_161,19.0,2.0,4.0,,
Scott,"11,036","3,247",29.40%,"11,253","3,453",30.70%,4.30%,19_163,19.0,2.0,4.0,,
Shelby,674,201,29.80%,684,141,20.60%,-30.90%,19_165,19.0,2.0,4.0,,
Sioux,"2,111",639,30.30%,"2,639",775,29.40%,-3.00%,19_167,19.0,2.0,4.0,,
Story,"4,117",981,23.80%,"4,803","1,137",23.70%,-0.70%,19_169,19.0,2.0,4.0,,
Tama,"1,127",361,32.00%,"1,111",340,30.60%,-4.50%,19_171,19.0,2.0,4.0,,
Taylor,367,144,39.20%,374,125,33.40%,-14.80%,19_173,19.0,2.0,4.0,,
Union,631,361,57.20%,829,302,36.40%,-36.30%,19_175,19.0,2.0,4.0,,
Van Buren,407,94,23.10%,492,70,14.20%,-38.40%,19_177,19.0,2.0,4.0,,
Wapello,"2,135","1,169",54.80%,"2,361","1,413",59.80%,9.30%,19_179,19.0,2.0,4.0,,
Warren,"2,486",496,20.00%,"2,974",654,22.00%,10.20%,19_181,19.0,2.0,4.0,,
Washington,"1,413",283,20.00%,"1,386",220,15.90%,-20.70%,19_183,19.0,2.0,4.0,,
Wayne,350,120,34.30%,399,109,27.30%,-20.30%,19_185,19.0,2.0,4.0,,
Webster,"2,361",876,37.10%,"2,248",860,38.30%,3.10%,19_187,19.0,2.0,4.0,,
Winnebago,608,227,37.30%,594,186,31.30%,-16.10%,19_189,19.0,2.0,4.0,,
Winneshiek,934,213,22.80%,"1,081",174,16.10%,-29.40%,19_191,19.0,2.0,4.0,,
Woodbury,"7,732","2,810",36.30%,"7,927","3,296",41.60%,14.40%,19_193,19.0,2.0,4.0,,
Worth,400,41,10.30%,414,48,11.60%,13.10%,19_195,19.0,2.0,4.0,,
Wright,764,291,38.10%,854,343,40.20%,5.40%,19_197,19.0,2.0,4.0,,
State,"181,365","51,182",28.20%,"202,123","54,435",26.90%,-4.60%,,19.0,2.0,4.0,,
Rural,"25,681","7,108",27.70%,"28,802","6,467",22.50%,-18.90%,,,,,,IA_Rural_Counties
Small Urban,"65,063","19,463",29.90%,"73,556","20,317",27.60%,-7.70%,,,,,,IA_Urban_Counties
Metropolitan,"90,621","24,611",27.20%,"99,765","27,651",27.70%,2.10%,,,,,,IA_Metropolitan_Counties
United States,"19,778,166","5,773,612",29.20%,"20,162,058","6,863,680",34.00%,16.60%,,,,,US_National,
