col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
0,"4002, Basel",47.5488,7.5904,Restaurant Laufeneck,Swiss Restaurant,519581e4498ede5788ed9ed5,47.54258155111582,7.598756408718979,,3.0,2
1,"4003, Basel",47.5592,7.5788,Kyoto Restaurant Japanese,Sushi Restaurant,561ea75a498ea07ea8c3c851,47.549332,7.56633,,2.0,4
2,"4003, Basel",47.5592,7.5788,Restaurant Casanova,Italian Restaurant,521e62af11d224c8bfa72f72,47.5571,7.57782,,2.0,2
3,"4003, Basel",47.5592,7.5788,Restaurant Punguin / Zum Bier-Huus,Swiss Restaurant,4c003c69daf9c9b68082fbef,47.556435,7.58119,,3.0,0
4,"4003, Basel",47.5592,7.5788,Restaurant Rhyschänzli Liechtstroos,Gastropub,54baab5e498e4d9e01afacb0,47.57216531777596,7.57787691434665,8.1,3.0,10
5,"4003, Basel",47.5592,7.5788,Restaurant Schiff,,4f8b44e9e4b005979ff88285,47.55616548643396,7.576138128365968,,,2
6,"4003, Basel",47.5592,7.5788,Restaurant Corso,,4fa05d27e4b0e93e335b9969,47.561872,7.57395,,,0
7,"4003, Basel",47.5592,7.5788,Restaurant Rhypark,Mediterranean Restaurant,4b7eecb5f964a520d90930e3,47.56968104513092,7.583246118979808,7.5,2.0,18
8,"4003, Basel",47.5592,7.5788,Restaurant Al Giardino,Italian Restaurant,4e3149347d8b9b256bc98bfe,47.56231368713787,7.573528972446381,,2.0,3
9,"4003, Basel",47.5592,7.5788,Restaurant Linde,,4f8de823e4b0f9f93d762297,47.56253132521789,7.585562083585679,,,0
10,"4003, Basel",47.5592,7.5788,Restaurant Johanniter,Swiss Restaurant,4ce66b20e888f04dc3da356b,47.564435,7.583721,,3.0,1
11,"4003, Basel",47.5592,7.5788,Restaurant Sorbonne,,50203ebbe4b016a515a96e4b,47.5543,7.57391,,,0
12,"4003, Basel",47.5592,7.5788,Restaurant Weiherweg,,4cd53f26ab19a093b9f33deb,47.55336772188784,7.576125458928203,,,0
13,"4003, Basel",47.5592,7.5788,Restaurant Am Hübeli,,4b4c1c9af964a52065ae26e3,47.558354,7.569482,,,0
14,"4003, Basel",47.5592,7.5788,Restaurant Beau-Site,Restaurant,5214c93211d2b67cb8353d06,47.563195,7.571408,,2.0,0
15,"4003, Basel",47.5592,7.5788,Restaurant Home of a Legend,Restaurant,5741760c498e33efb8c934b3,47.550388,7.568965,,2.0,0
16,"4010, Basel",47.5528,7.5929,UBS Restaurant Impresso,Cafeteria,4deca9fbae60e989239006a8,47.55237690584151,7.5920140743255615,,,2
17,"4010, Basel",47.5528,7.5929,Restaurant Papiermühle,Swiss Restaurant,4b814efef964a520b49e30e3,47.55485990495968,7.603093795258731,7.7,3.0,16
18,"4010, Basel",47.5528,7.5929,"Talas - Bar, Restaurant & Take Away",Restaurant,53d78811498e3d1f7252045f,47.552867,7.595094,,2.0,0
19,"4010, Basel",47.5528,7.5929,Fondue Stübli - Restaurant Kunsthalle Basel,Swiss Restaurant,52978a65498e5f7321be6f5c,47.553677,7.590937,,3.0,0
20,"4051, Basel",47.554,7.5944,Restaurant Papiermühle,Gastropub,5707a661498ea1437d48128b,47.55467120000001,7.603162599999999,,3.0,0
21,"4052, Basel",47.5225,7.5962,China-Restaurant Gartenstadt,,4d1b1ceec5f5b1f72920d936,47.522978,7.596429,,,0
22,"4052, Basel",47.5225,7.5962,Restaurant Wasserturm,Swiss Restaurant,5707f04b498e2c6e7712557a,47.527934,7.592853,,3.0,3
23,"4052, Basel",47.5225,7.5962,Restaurant Gartenstadt,Restaurant,5376512c498ef1607a6f784e,47.52040599128789,7.606872558447685,,2.0,1
24,"4052, Basel",47.5225,7.5962,Coop Supermarkt Münchenstein Gartenstadt,Supermarket,504f47def1ba6afe50c964f7,47.52128,7.60714292,,,1
25,"4053, Basel",47.5383,7.601,Restaurant Viertel-Kreis,Restaurant,4d46a3377e2e54817f59758f,47.53691893999628,7.604085837110819,7.8,2.0,24
26,"4053, Basel",47.5383,7.601,Restaurant Delsbergerhof,Restaurant,533b08e911d2d502ac1b64b9,47.53999242139548,7.59960217607683,,2.0,2
27,"4053, Basel",47.5383,7.601,Restaurant Dreispitz,,4feb82abe4b0676927c52ea9,47.5357282304266,7.602444558400261,,,0
28,"4053, Basel",47.5383,7.601,Restaurant Job Factory,Buffet,53d7726f498e79c1733511f2,47.537064,7.608507,,,1
29,"4053, Basel",47.5383,7.601,Simile Chokchai Thai-Restaurant,Thai Restaurant,4bd332c99854d13a8122fd4d,47.541157182965584,7.59963873154001,,2.0,0
30,"4053, Basel",47.5383,7.601,Suki Chokchai Thai Restaurant,Thai Restaurant,4bd3332fcaff9521fb42d4f0,47.541781132529664,7.594230557189456,,2.0,1
31,"4053, Basel",47.5383,7.601,Restaurant Bruderholz,Restaurant,4fad549ae4b0348adba5f432,47.533507792723846,7.586861664979227,,2.0,0
32,"4053, Basel",47.5383,7.601,SV Restaurant FHNW,Restaurant,507fdabbe4b03317aa156cb7,47.54581521090788,7.594866440108597,,2.0,0
33,"4053, Basel",47.5383,7.601,Coop Restaurant,Corporate Cafeteria,504f47def1ba6afe50c964f2,47.54538,7.58865,,,0
34,"4053, Basel",47.5383,7.601,STUCKI,Swiss Restaurant,4b576368f964a5203f3528e3,47.53369522481723,7.587099998351985,7.7,3.0,27
35,"4053, Basel",47.5383,7.601,Schmatz,Nightclub,4b4ec7cbf964a52058f526e3,47.53163599940651,7.607602898302485,,3.0,3
36,"4053, Basel",47.5383,7.601,Alte Post,Italian Restaurant,4b62b7c5f964a5202d502ae3,47.54713448220237,7.591765886760375,6.7,2.0,7
37,"4053, Basel",47.5383,7.601,Jobfactory Store Cafe,Café,4c2600a8136d20a19178e461,47.53712274901871,7.608214045738504,,1.0,4
38,"4053, Basel",47.5383,7.601,Steinbock,German Restaurant,4bf6a0515e800f4723a7e7d4,47.54706610632838,7.591630972376905,6.5,2.0,5
39,"4053, Basel",47.5383,7.601,FuTo Kam Yau Law,Asian Restaurant,4c330809a0ced13a68ef156e,47.54644959707253,7.59455467735313,,2.0,1
40,"4053, Basel",47.5383,7.601,Coop Supermarkt Basel Gundeli,Supermarket,4d512517747f6dcb7345bdd4,47.54312575,7.59321412,,,3
41,"4053, Basel",47.5383,7.601,Hallo,Snack Place,4c665b4d8e9120a151c8d764,47.54698695597797,7.589110861007643,5.1,1.0,5
42,"4054, Basel",47.5505,7.5689,Restaurant Weiherhof,Swiss Restaurant,4f61e558e4b073ddca6de1aa,47.546526904020574,7.559348382768968,,3.0,4
43,"4054, Basel",47.5505,7.5689,Restaurant Neubad - Neumann's,Restaurant,4fed7e91e4b079c53e2b96ab,47.54506523936477,7.56386957942974,,2.0,5
44,"4054, Basel",47.5505,7.5689,Restaurant Pizzeria Lindenplatz,Pizza Place,4bd9e0d2ffafd13a89f09a85,47.55777622293836,7.5608282279815295,,1.0,4
45,"4054, Basel",47.5505,7.5689,Restaurant Harmonie Pizzeria,Italian Restaurant,4bfac7135ec320a19d238cd3,47.55737119071039,7.559773921966553,,2.0,0
46,"4054, Basel",47.5505,7.5689,Restaurant Schützengarten,,4f908b1fe4b02bab4492c2b4,47.546743,7.553313,,,0
47,"4054, Basel",47.5505,7.5689,Le Paradis Restaurant,French Restaurant,4c7e29905af8b60c5c8f9110,47.550683626739456,7.555663400445426,,3.0,4
48,"4054, Basel",47.5505,7.5689,Restauration zur Harmonie,Swiss Restaurant,4b5f37d8f964a52009ae29e3,47.55711589598267,7.584096656781679,7.3,3.0,20
49,"4054, Basel",47.5505,7.5689,Mandir Indisches Restaurant,Indian Restaurant,4b61db09f964a520a7272ae3,47.557276864297975,7.582736652260122,6.9,2.0,12
