col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Axillary arch highlighted in red.,121.0,http://dbpedia.org/resource/Lateral_pectoral_nerve,http://dbpedia.org/resource/Latissimus_dorsi_muscle,Arcus axillaris,47848912.0,683907383.0,Axillary Arch,434.0,Grant_1962_27c.png
,249.0,,,Musculus rectococcygeus,47961772.0,683897007.0,Rectococcygeal muscle,1186.0,
,,,,,,,Cremaster muscle,,
,,,,,575531.0,681487180.0,Deltoid muscle,,
,,,,,,,Tensor fasciae latae muscle,,
,,,,,,,Tibialis anterior muscle,,
,,,,,,,Lateral rotator group,,
,,,,,,,Deep transverse perineal muscle,,
,,,,,,,Superficial transverse perineal muscle,,
,,,,,,,Digastric muscle,,
,,,,,,,Subclavius muscle,,
,,,,,,,Triceps brachii muscle,,
,,,,,,,External intercostal muscles,,
,,,,,26758739.0,,Levator claviculae muscle,,
,,,,,,,Semispinalis cervicis,,
,,,,,,,Antitragicus,,
,,,,,,,Helicis major,,
,,,,,,,Helicis minor,,
,,,,,,,Tragicus,,
,,,,,,,Transverse muscle of auricle,,
