col0,col1,col2
http://gursesintour.com/aktualnye-novosti/flash-player-raskritikovali-za-uyazvimosti-dlya-hakerov/1156282/,Flash Player раскритиковали за уязвимости для хакеров,-18
https://glavnoe.ua/news/n334927-ja-mstju-i-mstja-moja-strashna-rossijskie-hakery-atakovali-olimpiadu,"  Я мстю , и мстя моя страшна : российские хакеры атаковали Олимпиаду",-15
http://inforos.ru/?module=news&action=view&id=63496,Косачев : санкции США против КНД провоцируют срыв урегулирования ситуации на полуострове / Новости / Информационное агентство Инфорос,-14
http://argumenti.ru/crime/2018/01/561759,"В хостеле Москвы произошла драка со стрельбой , пострадали северокорейцы",-13
http://internetua.com/haker-iz-kndr-atakovali-krupneishuua-energeticseskuua-kompaniua-izrailya,Хакеры из КНД атаковали крупнейшую энергетическую компанию Израиля,-12
http://world.kbs.co.kr/russian/./news/news_In_detail.htm?No=51898&id=In,Северокорейские хакеры стали мировой угрозой,-11
https://iz.ru/712483/2018-02-23/dva-cheloveka-zaderzhany-za-ataku-na-assotciatciiu-severokoreiskikh-grazhdan-v-tokio,Два человека задержаны за атаку на Ассоциацию северокорейских граждан в Токио | Новости | Известия,-10
https://regnum.ru/news/polit/2368965.html,Трамп :  оссия нарушает режим международных санкций против Северной Кореи,-9
http://internetua.com/severokoreiskaya-hakerskaya-organizaciya-reaper-stanovitsya-globalnoi-ugrozoi,Северокорейская хакерская организация Reaper становится глобальной угрозой,-8
https://telegraf.com.ua/mir/usa/3872174-ssha-rasshirili-sanktsii-protiv-severnoy-korei.html,"США расширили санкции против Северной Кореи - Новости США - В черный список попали 9 компаний , 16 физических лиц и 6 северокорейских судов",-7
https://telegraf.com.ua/mir/aziya/3930457-delegatsiya-kndr-so-skandalom-pribyila-na-zakryitie-olimpiadyi.html,Делегация КНД со скандалом прибыла на закрытие Олимпиады - Новости Азии -  яд депутатов от южнокорейских оппозиционных партий устроили сидячую забастовку возле границы с Северной Кореей,-6
https://echo.msk.ru/news/2125688-echo.html,"Высокопоставленная северокорейская делегация возможно примет участие в церемониях открытия и закрытия Олимпиады Новости Эхо Москвы , 09 . 01 . 2018",6
https://lenta.ru/news/2018/02/22/northkorea/,Северокорейской болельщице досталось за аплодисменты американцам : Зимние виды : Спорт : Lenta . ru,7
https://nv.ua/world/countries/na-olimpiadu-v-juzhnuju-koreju-pribyli-bolelshchitsy-iz-kndr-2450361.html,На Олимпиаду в Южную Корею прибыли болельщицы из КНД / Новое Время,8
http://www.kazpravda.kz/articles/view/200-idealnih-bolelshchits-otpravila-na-olimpiadu-severnaya-koreya/,200  идеальных  болельщиц отправила на Олимпиаду Северная Корея - Новости Казахстана,9
https://russian.rt.com/world/news/497348-si-czinpin-vizit-kndr,СМИ : Си Цзиньпин принял приглашение Ким Чен Ына посетить КНД  Т на русском,11
https://telegraf.com.ua/mir/drugie/3888068-iordaniya-razorvala-diplomaticheskie-otnosheniya-s-kndr.html,Иордания разорвала дипломатические отношения с КНД - Другие новости мира -  ешение о разрыве дипотношений с КНД утверждено указом короля Абдаллы II,13
