col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
513601573764596096,37.45437183966733,0.0127224327338358,62.00566169948947,0.0133360663160818,1.0138989293237397,0.0178546069237283,1.0244654159814628,0.0208893979486943,-2.616093931794474,0.0297836204665804,13.63757,,,Gaia DR2 513601573764596096,37.4543624424756,62.0056729632269,0.0,0.0,0.0,0.0,1.2096601291719765e-05
513601539400829568,37.44641284185288,0.2406777353773125,61.99960123074096,0.2294290161655698,0.3186962779980619,0.3346285356888864,-2.5848290914602403,0.4135306514334624,-3.2524422529767456,0.4563028049698215,15.676939,,,Gaia DR2 513601539400829568,37.4464365471965,61.9996152343097,0.0,0.0,0.0,0.0,1.7887353739095927e-05
513601505044977920,37.39049918511936,0.0215757216643712,61.99946139400696,0.0219801016990549,0.5971376883723001,0.0295777079371559,4.3223522992071,0.0348658557754853,-0.2409620273347748,0.0461375336506079,15.359557,,,Gaia DR2 513601505044977920,37.3904595452326,61.9994624314767,0.0,0.0,0.0,0.0,1.8639024066582375e-05
513601466386006016,37.393190613403,0.0184136509166205,61.99319691704252,0.0191683004824787,0.7460764583036411,0.0242184659014232,-4.6003897074828615,0.0311715798922223,0.9845392901287568,0.0428038408594847,12.153213,-57.92549766746576,0.4760167992198383,Gaia DR2 513601466386006016,37.3932327944641,61.9931926780475,0.0,0.0,0.0,0.0,2.025575279637159e-05
513601019709748864,37.38493123632573,1.042152898613277,61.97725966768899,1.0877374497742955,,,,,,,15.31321,,,Gaia DR2 513601019709748864,37.3849312363257,61.977259667689,0.0,0.0,0.0,0.0,1.5125922573145647e-14
513601058368394752,37.34595348758728,0.0241318117104404,61.96537955735578,0.02476120111632,0.1802340694327336,0.0340045803700953,0.1723763717587194,0.0413948657097676,0.2589963918953747,0.054918322660548,13.953483,-38.28078298711752,0.6888436549992286,Gaia DR2 513601058368394752,37.3459519085061,61.9653784422324,0.0,0.0,0.0,0.0,1.3395243383311425e-06
513612706319704320,37.320958813728296,0.0188474061220144,61.95954763986704,0.0185616325546741,2.0226789258185547,0.0260255617809246,-6.329665598131617,0.0320831064456072,-0.8560060388479223,0.0416246126850048,15.227361,,,Gaia DR2 513612706319704320,37.3210167865636,61.9595513254364,0.0,0.0,0.0,0.0,2.7500811520478547e-05
513612775039175808,37.29410813910733,0.0130614166153527,61.97836167899555,0.0133451435334165,0.8675138767255449,0.0181662188907626,-4.721231464319215,0.0221191747047046,5.315708301898835,0.0306951941766167,14.041108,,,Gaia DR2 513612775039175808,37.2941514070798,61.9783387919114,0.0,0.0,0.0,0.0,3.061088950547685e-05
513612775039173760,37.29011588795641,0.0279790088495466,61.983579813038176,0.0278350315344942,0.2473392203059677,0.0389646416548219,-1.9117937923035029,0.0457405977381832,-0.6792361470539824,0.0618724600738345,14.575618,,,Gaia DR2 513612775039173760,37.2901334117043,61.983582737526,0.0,0.0,0.0,0.0,8.735416511338604e-06
513612981197602688,37.28357887264645,0.0206790183876299,61.9872246201847,0.0202264159116515,1.397939459751253,0.027933983436483,-13.45853237723794,0.0350556079458603,8.669714664904891,0.04712703099458,11.302911,-71.4578310181993,0.2947379708111338,Gaia DR2 513612981197602688,37.2837022498737,61.9871872921915,1.3979,-13.459,8.67,-71.46,2.4742448736828276e-09
