col0,col1,col2
Newark Airport,1,EWR
Jamaica Bay,2,Queens
Allerton/Pelham Gardens,3,Bronx
Alphabet City,4,Manhattan
Arden Heights,5,Staten Island
Arrochar/Fort Wadsworth,6,Staten Island
Astoria,7,Queens
Astoria Park,8,Queens
Auburndale,9,Queens
Baisley Park,10,Queens
Bath Beach,11,Brooklyn
Battery Park,12,Manhattan
Battery Park City,13,Manhattan
Bay Ridge,14,Brooklyn
Bay Terrace/Fort Totten,15,Queens
Bayside,16,Queens
Bedford,17,Brooklyn
Bedford Park,18,Bronx
Bellerose,19,Queens
Belmont,20,Bronx
Bensonhurst East,21,Brooklyn
Bensonhurst West,22,Brooklyn
Bloomfield/Emerson Hill,23,Staten Island
Bloomingdale,24,Manhattan
Boerum Hill,25,Brooklyn
Borough Park,26,Brooklyn
Breezy Point/Fort Tilden/Riis Beach,27,Queens
Briarwood/Jamaica Hills,28,Queens
Brighton Beach,29,Brooklyn
Broad Channel,30,Queens
Bronx Park,31,Bronx
Bronxdale,32,Bronx
Brooklyn Heights,33,Brooklyn
Brooklyn Navy Yard,34,Brooklyn
Brownsville,35,Brooklyn
Bushwick North,36,Brooklyn
Bushwick South,37,Brooklyn
Cambria Heights,38,Queens
Canarsie,39,Brooklyn
Carroll Gardens,40,Brooklyn
Central Harlem,41,Manhattan
Central Harlem North,42,Manhattan
Central Park,43,Manhattan
Charleston/Tottenville,44,Staten Island
Chinatown,45,Manhattan
City Island,46,Bronx
Claremont/Bathgate,47,Bronx
Clinton East,48,Manhattan
Clinton Hill,49,Brooklyn
Clinton West,50,Manhattan
Co-Op City,51,Bronx
Cobble Hill,52,Brooklyn
College Point,53,Queens
Columbia Street,54,Brooklyn
Coney Island,55,Brooklyn
Corona,56,Queens
Corona,56,Queens
Country Club,58,Bronx
Crotona Park,59,Bronx
Crotona Park East,60,Bronx
Crown Heights North,61,Brooklyn
Crown Heights South,62,Brooklyn
Cypress Hills,63,Brooklyn
Douglaston,64,Queens
Downtown Brooklyn/MetroTech,65,Brooklyn
DUMBO/Vinegar Hill,66,Brooklyn
Dyker Heights,67,Brooklyn
East Chelsea,68,Manhattan
East Concourse/Concourse Village,69,Bronx
East Elmhurst,70,Queens
East Flatbush/Farragut,71,Brooklyn
East Flatbush/Remsen Village,72,Brooklyn
East Flushing,73,Queens
East Harlem North,74,Manhattan
East Harlem South,75,Manhattan
East New York,76,Brooklyn
East New York/Pennsylvania Avenue,77,Brooklyn
East Tremont,78,Bronx
East Village,79,Manhattan
East Williamsburg,80,Brooklyn
Eastchester,81,Bronx
Elmhurst,82,Queens
Elmhurst/Maspeth,83,Queens
Eltingville/Annadale/Prince's Bay,84,Staten Island
Erasmus,85,Brooklyn
Far Rockaway,86,Queens
Financial District North,87,Manhattan
Financial District South,88,Manhattan
Flatbush/Ditmas Park,89,Brooklyn
Flatiron,90,Manhattan
Flatlands,91,Brooklyn
Flushing,92,Queens
Flushing Meadows-Corona Park,93,Queens
Fordham South,94,Bronx
Forest Hills,95,Queens
Forest Park/Highland Park,96,Queens
Fort Greene,97,Brooklyn
Fresh Meadows,98,Queens
Freshkills Park,99,Staten Island
Garment District,100,Manhattan
Glen Oaks,101,Queens
Glendale,102,Queens
Governor's Island/Ellis Island/Liberty Island,103,Manhattan
Governor's Island/Ellis Island/Liberty Island,103,Manhattan
Governor's Island/Ellis Island/Liberty Island,103,Manhattan
Gowanus,106,Brooklyn
Gramercy,107,Manhattan
Gravesend,108,Brooklyn
Great Kills,109,Staten Island
Great Kills Park,110,Staten Island
Green-Wood Cemetery,111,Brooklyn
Greenpoint,112,Brooklyn
Greenwich Village North,113,Manhattan
Greenwich Village South,114,Manhattan
Grymes Hill/Clifton,115,Staten Island
Hamilton Heights,116,Manhattan
Hammels/Arverne,117,Queens
Heartland Village/Todt Hill,118,Staten Island
Highbridge,119,Bronx
Highbridge Park,120,Manhattan
Hillcrest/Pomonok,121,Queens
Hollis,122,Queens
Homecrest,123,Brooklyn
Howard Beach,124,Queens
Hudson Sq,125,Manhattan
Hunts Point,126,Bronx
Inwood,127,Manhattan
Inwood Hill Park,128,Manhattan
Jackson Heights,129,Queens
Jamaica,130,Queens
Jamaica Estates,131,Queens
JFK Airport,132,Queens
Kensington,133,Brooklyn
Kew Gardens,134,Queens
Kew Gardens Hills,135,Queens
Kingsbridge Heights,136,Bronx
Kips Bay,137,Manhattan
LaGuardia Airport,138,Queens
Laurelton,139,Queens
Lenox Hill East,140,Manhattan
Lenox Hill West,141,Manhattan
Lincoln Square East,142,Manhattan
Lincoln Square West,143,Manhattan
Little Italy/NoLiTa,144,Manhattan
Long Island City/Hunters Point,145,Queens
Long Island City/Queens Plaza,146,Queens
Longwood,147,Bronx
Lower East Side,148,Manhattan
