col0,col1,col2,col3,col4,col5
6190956317771,pi:160627,VAL_23-PDT-92501:X.Value,5552927149248373,PH 1stStgSuctCool Gas In ESDV,
12378169571900,pi:161021,VAL_23-YA-96118-02:Z.X.Value,3111454725058294,PH 1stStg Gear1 Journ BRG NDE,
25870989735584,pi:160252,VAL_23-KA-9101-M01_OC_low stage_NOC3low:VALUE,6191827428964450,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-protection (trip 3I>),
36109712494634,houston.ro.REMOTE_AI[27],FIT85-27,5429456298475824,Flow Rate Permeate Pass 2,gpm
52336799167961,pi:160731,VAL_23-PT-96186:Z.X1.Value,4499548129923245,PH 1st Stg Oil Header,
54795035045033,pi:160031,VAL_23_FIC_92543_02:Z.X.Value,7738334214915176,PH 1stStgComp AntSrg Act CntrlMod,
62243813742212,pi:161024,VAL_23-YA-96120-01:Z.X.Value,3111454725058294,PH 1stStg Gear2 Journ BRG DE,
75475333173539,pi:160920,VAL_23-TT-96115-01:Z.X.Value,3111454725058294,PH 1stStg Gear Thrust BRG IN,
75873560338797,pi:160574,VAL_23-LY-92529_SILch0_SC0_TYSP:VALUE,1081261865374641,PH (Profiler) Shutdown Channel 0 - Tube y Setpoint,
138649441615650,pi:160061,VAL_23_FT_92537_03:Z.X.Value,3111454725058294,PH 1stStgComp Flow,
163138308360797,pi:160060,VAL_23_FT_92537_02:Z.X.Value,3111454725058294,PH 1stStgComp Discharge,
174000715181921,pi:160072,VAL_23_PIC_92538_02:Z.X.Value,7625290958805900,PH 1stStgComp STV Perf Act CtrlMod,
201486394074754,pi:160919,VAL_23-TT-96114-03:Z.X.Value,3111454725058294,PH 1stStg Gear2 Journ BRG DE,
263486820031535,pi:160623,VAL_23-PDI-96249:X.Value,1729948629622439,PH 1st Stg Comp Over Inner Seal,
292999953190750,pi:160244,VAL_23-KA-9101-M01_Motor_Winding_Temp_Trip:VALUE,6191827428964450,PH (SwitchGear) MV-COMP.M. FEEDER/ motor winding warning trip,
297023562584540,pi:160836,VAL_23-TIC-96147:Z.Y.Value,8054863939437682,PH 1stStg Comp Seal Gas Output,degC
338601415916476,pi:160259,VAL_23-KA-9101-M01_TCS_Protection_Trip:VALUE,6191827428964450,PH (SwitchGear) MV-COMP.M. FEEDER/ TCS Protection Trip,
367129420543379,pi:161062,VAL_23-YZSL-92545-F:X.Value,2523354509747914,PH 1st Stg Comp Disch BDV SOV ZSL Flt,
373599046381078,pi:160670,VAL_23-PIC-96153:Control Module:YR,2057246661426095,PH 1stStg Comp Inner Seal Working Setpoint,barg
384300500341710,pi:160566,VAL_23-LY-92529_Setpoints_SP_waterHi:VALUE,1081261865374641,PH (Profiler) Water deadband high setpoint,Kg/m3
387441974987193,pi:160030,VAL_23_FIC_92543_01:Z.X.Value,7738334214915176,PH 1stStgComp AntiSrg Cntrl OP,
390957259489484,pi:160765,VAL_23-TE-96137-01:X.Value,3629496926300549,PH 1stStg Mtr Cold Air,
403384152812777,houston.ro.REMOTE_AI[23],FIT40-23,1552506104397035,Flow Rate Retentate Pass 1,gpm
410193671385460,pi:160785,VAL_23-TIC-92604:Control Module:PD,5838942267158947,PH 1stStgDiscCool Gas Out Derivate time,s
460210694425061,pi:160223,VAL_23-KA-9101_EPR:VALUE,3047932288982463,PH (CBM) 1st Stage ExpPress Ratio,
