col0,col1,col2,col3,col4
1,2,9848,NpcSpawner,f
2,3,9849,NpcSpawner,f
3,4,9865,NpcSpawner,f
4,5,9866,NpcSpawner,f
5,7,9881,NpcSpawner,f
6,9,9891,NpcSpawner,f
7,10,9882,NpcSpawner,f
8,11,9892,NpcSpawner,f
9,12,9883,NpcSpawner,f
10,13,9893,NpcSpawner,f
11,15,8940,NpcSpawner,f
12,16,8941,NpcSpawner,f
13,17,8942,NpcSpawner,f
14,18,8943,NpcSpawner,f
15,22,9999,NpcSpawner,f
16,23,10000,NpcSpawner,f
17,24,10001,NpcSpawner,f
18,25,10002,NpcSpawner,f
19,26,10003,NpcSpawner,f
20,29,14167,NpcSpawner,f
21,31,1,NpcSpawner,f
22,69,13736,NpcSpawner,f
23,70,13674,NpcSpawner,f
24,71,13833,NpcSpawner,f
25,72,13695,NpcSpawner,f
26,73,13840,NpcSpawner,f
27,74,13696,NpcSpawner,f
28,75,13842,NpcSpawner,f
29,76,13697,NpcSpawner,f
30,77,13852,NpcSpawner,f
31,78,13698,NpcSpawner,f
32,79,13846,NpcSpawner,f
33,85,13848,NpcSpawner,f
34,89,13643,NpcSpawner,f
35,91,14122,NpcSpawner,f
36,92,14123,NpcSpawner,f
37,93,14124,NpcSpawner,f
38,94,14459,NpcSpawner,f
39,97,14438,NpcSpawner,f
40,98,14439,NpcSpawner,f
41,99,14440,NpcSpawner,f
42,100,14344,NpcSpawner,f
43,104,15228,NpcSpawner,f
44,105,15231,NpcSpawner,f
45,113,15314,NpcSpawner,f
46,114,15329,NpcSpawner,f
47,115,15330,NpcSpawner,f
48,116,15331,NpcSpawner,f
49,117,15332,NpcSpawner,f
50,118,15333,NpcSpawner,f
51,119,15334,NpcSpawner,f
52,120,15335,NpcSpawner,f
53,121,15336,NpcSpawner,f
54,122,15337,NpcSpawner,f
55,123,15341,NpcSpawner,f
56,129,15364,NpcSpawner,f
57,130,15365,NpcSpawner,f
58,131,15366,NpcSpawner,f
59,132,15475,NpcSpawner,f
60,133,15476,NpcSpawner,f
61,134,15478,NpcSpawner,f
62,135,15479,NpcSpawner,f
63,136,15512,NpcSpawner,f
64,140,15652,NpcSpawner,f
65,141,15472,NpcSpawner,f
66,142,15646,NpcSpawner,f
67,143,15684,NpcSpawner,t
68,144,7297,DoodadAlmighty,t
69,146,15685,NpcSpawner,f
70,146,7297,DoodadAlmighty,f
74,147,15433,NpcSpawner,f
