col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29
1002013242,1,42,Atlanta Summer,0,2013,2,0.000321369,0.000508189,0.001735625,0.000187873,2.3e-05,3.2e-05,0.00079,0.000133497,0.00017432,3.916916667,5.01e-05,3.921638889,2.46e-05,,,,,,2.26e-05,2.02e-06,1.59e-05,,
1012013242,1,42,Atlanta Summer,1,2013,2,0.000251283,0.000799722,0.002359433,0.0001469,2.3e-05,1.58e-05,0.001074,0.000104383,0.000136303,1.938691667,2.48e-05,1.942363889,2.69e-05,,,,,,2.47e-05,2.21e-06,1.73e-05,,
1112013242,1,42,Atlanta Summer,11,2013,2,0.000632061,0.001430661,0.002316717,0.000369503,2.3e-05,2.1e-05,0.001054,0.000262558,0.000342847,2.572652778,3.29e-05,2.581891667,2.8e-05,,,,,,2.57e-05,2.3e-06,1.8e-05,,
1122013242,1,42,Atlanta Summer,12,2013,2,0.000652169,0.001689542,0.004713389,0.000381256,2.3e-05,6.04e-05,0.002145,0.00027091,0.000353756,7.386166667,9.46e-05,7.395694444,5.9e-05,,,,,,5.43e-05,4.86e-06,3.81e-05,,
1132013242,1,42,Atlanta Summer,13,2013,2,0.000767983,0.002432436,0.007721389,0.000448964,2.3e-05,0.000108894,0.003513,0.000319019,0.000416578,13.32702778,0.000171,13.33825,0.000131409,,,,,,0.000120896,1.08e-05,8.47e-05,,
1142013242,1,42,Atlanta Summer,14,2013,2,0.000845303,0.002903167,0.010622806,0.000494167,2.3e-05,0.000158134,0.004833,0.000351139,0.000458519,19.35319444,0.000248,19.36555556,0.000155357,,,,,,0.000142928,1.28e-05,0.000100177,,
1152013242,1,42,Atlanta Summer,15,2013,2,0.000718836,0.003199333,0.012819778,0.000420233,2.3e-05,0.000199431,0.005833,0.000298606,0.000389919,24.40736111,0.000312,24.41788889,0.000236608,,,,,,0.000217678,1.95e-05,0.000152569,,
1162013242,1,42,Atlanta Summer,16,2013,2,0.000749681,0.003805028,0.012819778,0.000438261,2.3e-05,0.000272671,0.005833,0.000311417,0.000406647,33.37083333,0.000427,33.38166667,0.000236608,,,,,,0.000217678,1.95e-05,0.000152569,,
1212013242,1,42,Atlanta Summer,21,2013,2,0.000576236,0.001337175,0.002285733,0.000336867,2.3e-05,1.69e-05,0.00104,0.000239367,0.000312567,2.065763889,2.64e-05,2.074186111,3.77e-05,,,,,,3.47e-05,3.1e-06,2.43e-05,,
1222013242,1,42,Atlanta Summer,22,2013,2,0.000753864,0.003058889,0.005404722,0.000440711,2.3e-05,7.7e-05,0.002459,0.000313156,0.000408919,9.428305556,0.000121,9.439333333,0.000107108,,,,,,9.85e-05,8.81e-06,6.91e-05,,
1232013242,1,42,Atlanta Summer,23,2013,2,0.000724025,0.003676972,0.008684944,0.000423264,2.3e-05,0.000126714,0.003952,0.000300758,0.000392731,15.50794444,0.000199,15.51852778,0.000124154,,,,,,0.000114222,1.02e-05,8.01e-05,,
1242013242,1,42,Atlanta Summer,24,2013,2,0.000712628,0.003997167,0.012709639,0.000416603,2.3e-05,0.000182571,0.005783,0.000296025,0.00038655,22.34397222,0.000286,22.35438889,0.000196211,,,,,,0.000180514,1.61e-05,0.000126521,,
1252013242,1,42,Atlanta Summer,25,2013,2,0.00068335,0.004294556,0.014225639,0.000399486,2.3e-05,0.000234244,0.006472,0.000283864,0.000370669,28.66805556,0.000367,28.67805556,0.000301497,,,,,,0.000277375,2.48e-05,0.000194411,,
1272013242,1,42,Atlanta Summer,27,2013,2,0.000658717,0.003718389,0.020322333,0.000385086,2.3e-05,0.000321281,0.009246,0.000273631,0.000357308,39.32,0.000503,39.32944444,0.000399597,,,,,,0.000367628,3.29e-05,0.000257668,,
1282013242,1,42,Atlanta Summer,28,2013,2,0.000645989,0.003552722,0.028451389,0.000377644,2.3e-05,0.000449792,0.012945,0.000268344,0.000350403,55.04777778,0.000705,55.05722222,0.000581756,,,,,,0.000535214,4.79e-05,0.000375128,,
1292013242,1,42,Atlanta Summer,29,2013,2,0.000830556,0.004567806,0.036580278,0.000485542,2.3e-05,0.000578306,0.016643,0.000345014,0.000450517,70.77583333,0.000906,70.78805556,0.000846953,,,,,,0.000779194,6.97e-05,0.000546133,,
1302013242,1,42,Atlanta Summer,30,2013,2,0.001015125,0.005582861,0.044709167,0.000593442,2.3e-05,0.000706817,0.020342,0.000421681,0.000550633,86.50361111,0.00111,86.51833333,0.001021925,,,,,,0.000940169,8.41e-05,0.000658958,,
1332013242,1,42,Atlanta Summer,33,2013,2,0.000757986,0.003246167,0.006066889,0.000443119,2.3e-05,6.82e-05,0.00276,0.000314869,0.000411156,8.352444444,0.000107,8.363527778,6.89e-05,,,,,,6.34e-05,5.67e-06,4.44e-05,,
1352013242,1,42,Atlanta Summer,35,2013,2,0.00066795,0.003893389,0.012360944,0.000390483,2.3e-05,0.000206372,0.005624,0.000277466,0.000362317,25.25683333,0.000323,25.26658333,0.000132607,,,,,,0.000121998,1.09e-05,8.55e-05,,
1372013242,1,42,Atlanta Summer,37,2013,2,0.000662128,0.003677778,0.020601556,0.000387081,2.3e-05,0.000321639,0.009373,0.000275048,0.000359158,39.36388889,0.000504,39.37361111,0.000193058,,,,,,0.000177612,1.59e-05,0.000124487,,
1382013242,1,42,Atlanta Summer,38,2013,2,0.000674808,0.002961361,0.028841944,0.000394494,2.3e-05,0.000450294,0.013123,0.000280317,0.000366036,55.10944444,0.000706,55.11916667,0.000281064,,,,,,0.000258577,2.31e-05,0.000181235,,
1392013242,1,42,Atlanta Summer,39,2013,2,0.000867611,0.003807472,0.037083056,0.000507206,2.3e-05,0.00057895,0.016872,0.000360406,0.000470617,70.85472222,0.000907,70.8675,0.000409189,,,,,,0.000376453,3.37e-05,0.000263853,,
1402013242,1,42,Atlanta Summer,40,2013,2,0.001060411,0.004653556,0.045323333,0.000619917,2.3e-05,0.000707603,0.020621,0.000440494,0.000575197,86.6,0.00111,86.61555556,0.000493719,,,,,,0.000454222,4.06e-05,0.000318361,,
