col0,col1,col2,col3,col4,col5,col6,col7
9.39,J2000.0,675755171.0,B9e,http://dbpedia.org/resource/Corona_Australis,http://dbpedia.org/resource/Epoch_(astronomy),47506601.0,TY Coronae Australis
11.67,J2000.0,675753648.0,F0,http://dbpedia.org/resource/Corona_Australis,http://dbpedia.org/resource/Epoch_(astronomy),47506435.0,T Coronae Australis
,,675809357.0,,,,47167839.0,UK-DMC 3
,,671738233.0,,,,47252346.0,USA-262
,,,,,,,V372 Carinae
,,672783351.0,,,,47144805.0,Venus orbiter mission
,,672449147.0,http://dbpedia.org/resource/Stellar_classification,,,47262265.0,WASP-85 Ab
11.16,,672378713.0,G-,http://dbpedia.org/resource/Corvus_(constellation),http://dbpedia.org/resource/Epoch_(astronomy),47294360.0,W Corvi
8.51,,672264312.0,A2V,,,47277204.0,W Ursae Minoris
16.6,,676673196.0,/,http://dbpedia.org/resource/Norma_(constellation),J2000,47558532.0,XTE J1550-564
8.1,,676625267.0,K0 III,http://dbpedia.org/resource/Triangulum,J2000.0,47540562.0,XX Trianguli
,,683730551.0,,,,47734753.0,(185105) 2006 SV23
,,,,,,47816640.0,2015 ER61
,,679533499.0,,,,47373307.0,AK Pyxidis
,,683992007.0,,,,47612761.0,ARSAT-2
,,683992521.0,,,,47613025.0,ARSAT-3
,,677392513.0,,,,47562307.0,Cygnus CRS Orb-10E
,,676789304.0,,,,47562098.0,Cygnus CRS Orb-7
,,677392309.0,,,,47562235.0,Cygnus CRS Orb-8E
,,677392529.0,,,,47562281.0,Cygnus CRS Orb-9E
