col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
pdv_I+II,l10n_hr_report_pdv.pdv,,1,o01,sum,,OBRAČUN PDV-a U OBAVLJENIM TRANSAKCIJAMA DOBARA I USLUGA – UKUPNO (I.+II.),,
pdv_100,l10n_hr_report_pdv.pdv,pdv_I+II,2,100,sum,,I. TRANSAKCIJE KOJE NE PODLJEŽU OPOREZIVANJU I OSLOBOĐENE – UKUPNO (1.+2.+3.+4.+5.+6.+7.+8.+9.+10.),,
pdv_101,l10n_hr_report_pdv.pdv,pdv_100,3,101,,,I.1. ISPORUKE U RH ZA KOJE PDV OBRAČUNAVA PRIMATELJ (tuzemni prijenos porezne obveze),,
pdv_102,l10n_hr_report_pdv.pdv,pdv_100,4,102,,,I.2. ISPORUKE DOBARA OBAVLJENE U DRUGIM DRŽAVAMA ČLANICAMA,,
pdv_103,l10n_hr_report_pdv.pdv,pdv_100,5,103,,,I.3. ISPORUKE DOBARA UNUTAR EU,,
pdv_104,l10n_hr_report_pdv.pdv,pdv_100,6,104,,,I.4. OBAVLJENE USLUGE UNUTAR EU,,
pdv_105,l10n_hr_report_pdv.pdv,pdv_100,7,105,,,I.5. OBAVLJENE USLUGE OSOBAMA BEZ SJEDIŠTA U RH,,
pdv_106,l10n_hr_report_pdv.pdv,pdv_100,8,106,,,I.6. SASTAVLJANJE I POSTAVLJANJE DOBARA U DRUGOJ DRŽAVI ČLANICI EU,,
pdv_107,l10n_hr_report_pdv.pdv,pdv_100,9,107,,,I.7. ISPORUKE NOVIH PRIJEVOZNIH SREDSTAVA U EU,,
pdv_108,l10n_hr_report_pdv.pdv,pdv_100,10,108,,,I.8. TUZEMNE ISPORUKE,,
pdv_109,l10n_hr_report_pdv.pdv,pdv_100,11,109,,,I.9. IZVOZNE ISPORUKE,,
pdv_110,l10n_hr_report_pdv.pdv,pdv_100,12,110,,,I.10. OSTALA OSLOBOĐENJA,,
pdv_200,l10n_hr_report_pdv.pdv,pdv_I+II,13,200,sum,,II. OPOREZIVE TRANSAKCIJE – UKUPNO (1.+2.+3.+4.+5.+6.+7.+8.+9.+10.+11.+12.+13.+14.),,
pdv_201,l10n_hr_report_pdv.pdv,pdv_200,14,201,,,II.1. ISPORUKE DOBARA I USLUGA U RH PO STOPI 5%,,
pdv_202,l10n_hr_report_pdv.pdv,pdv_200,15,202,,,II.2. ISPORUKE DOBARA I USLUGA U RH PO STOPI 13%,,
pdv_203,l10n_hr_report_pdv.pdv,pdv_200,16,203,,,II.3. ISPORUKE DOBARA I USLUGA U RH PO STOPI 25%,,
pdv_204,l10n_hr_report_pdv.pdv,pdv_200,17,204,,,II.4. PRIMLJENE ISPORUKE U RH ZA KOJE PDV OBRAČUNAVA PRIMATELJ (tuzemni prijnos porezne obveze),,
pdv_205,l10n_hr_report_pdv.pdv,pdv_200,18,205,,,II.5. STJECANJE DOBARA UNUTAR EU PO STOPI OD 5%,,
pdv_206,l10n_hr_report_pdv.pdv,pdv_200,19,206,,,II.6. STJECANJE DOBARA UNUTAR EU PO STOPI OD 13%,,
pdv_207,l10n_hr_report_pdv.pdv,pdv_200,20,207,,,II.7. STJECANJE DOBARA UNUTAR EU PO STOPI OD 25%,,
pdv_208,l10n_hr_report_pdv.pdv,pdv_200,21,208,,,II.8. PRIMLJENE USLUGE IZ EU PO STOPI OD 5%,,
pdv_209,l10n_hr_report_pdv.pdv,pdv_200,22,209,,,II.9. PRIMLJENE USLUGE IZ EU PO STOPI OD 13%,,
pdv_210,l10n_hr_report_pdv.pdv,pdv_200,23,210,,,II.10. PRIMLJENE USLUGE IZ EU PO STOPI OD 25%,,
pdv_211,l10n_hr_report_pdv.pdv,pdv_200,24,211,,,II.11. PRIMLJENE ISPORUKE DOBARA I USLUGA OD POREZNIH OBVEZNIKA BEZ SJEDIŠTA U RH PO STOPI OD 5%,,
