col0,col1,col2,col3,col4,col5,col6,col7
1,Un revenu pour tous ! Précis d’utopie réaliste,,https://www.revenudebase.info/wp-content/uploads/2012/07/Mylondo-Baptiste_precise-utopie-realiste.pdf,01/01/2010,2,50.0,
2,"LIBER, un revenu de liberté pour tous",,https://www.revenudebase.info/wp-content/uploads/2016/06/Generation-Libre-impot-negatif.pdf,01/03/2015,1,,
3,Quelles sont les critiques ?,,,,3,,
4,Imaginer un revenu garanti pour tous,,,01/05/2013,3,,
5,"Pour un revenu de base individuel, universel et libre d’obligation",,https://www.lemonde.fr/idees/article/2019/09/04/pour-un-revenu-de-base-individuel-universel-et-libre-d-obligation_5506065_3232.html,04/09/2019,4,,
6,L’allocation universelle contre la protection sociale,,,06/04/2013,4,,
7,L’idée d’un revenu d’existence : une idée séduisante et... dangereuse,,,,5,,
8,Le revenu universel est le contraire « d’une proposition libérale »,,,01/01/2015,4,,
9,Initiative citoyenne européenne pour un revenu de base inconditionnel,,,,4,,
10,"Le revenu de base, de l’utopie à la réalité ?",,,22/05/2019,6,,
11,Comment peut-on défendre un revenu de base ? Réponse à l’OFCE,,https://www.revenudebase.info/actualites/note-ofce-reponse,31/12/2013,4,,
12,Un revenu de base global,,,,3,,
13,Revenu universel : « Garantir à chacun un minimum de sécurité financière ne suffit pas,,,22/02/2017,4,,
14,Pôle emploi subventionne déjà la créativité des entrepreneurs,,,01/12/2014,4,,
15,Quel montant pour le revenu de base ? Éléments pour un débat,,,20/09/2013,4,,
16,Comment financer un revenu de base ?,,,01/12/2014,4,,
17,Le revenu de base pallie la fin du plein emploi,,,,7,,
18,Vive l’utopie socialiste du revenu universel !,,,24/01/2017,4,,
19,Ce soir ou jamais,,,07/06/2013,7,,
20,"Revenu de citoyenneté, droit au travail, intégration sociale",,,01/01/1996,4,,
21,Droit à l’emploi et RTT ou fin du travail et revenu universel ?,,http://hussonet.free.fr/dempru11.pdf,01/01/11,6,,
22,Salariat ou revenu d’existence ? Lecture critique d’André Gorz,,,,9,,
23,Fin du travail et revenu universel,,,01/07/2005,4,,
24,Faut-il privatiser les aéroports de Paris (ADP) ?,,,13/06/2019,4,,
25,"Non, il ne faut pas privatiser ADP",,,13/06/2019,4,,
