col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"4,530",110,2.40%,"4,180",230,5.50%,126.60%,19_001,19.0,2.0,4.0,,
Adams,"2,130",90,4.20%,"2,140",120,5.60%,32.70%,19_002,19.0,2.0,4.0,,
Allamakee,"7,420",290,3.90%,"7,470",710,9.50%,143.20%,19_003,19.0,2.0,4.0,,
Appanoose,"6,550",280,4.30%,"6,210",500,8.10%,88.30%,19_004,19.0,2.0,4.0,,
Audubon,"3,350",100,3.00%,"3,280",180,5.50%,83.80%,19_005,19.0,2.0,4.0,,
Benton,"11,790",290,2.50%,"14,500",900,6.20%,152.30%,19_006,19.0,2.0,4.0,,
Black Hawk,"68,200","2,000",2.90%,"74,200","4,200",5.70%,93.00%,19_007,19.0,2.0,4.0,,
Boone,"13,720",310,2.30%,"15,710",870,5.50%,145.10%,19_008,19.0,2.0,4.0,,
Bremer,"12,600",300,2.40%,"14,000",700,5.00%,110.00%,19_009,19.0,2.0,4.0,,
Buchanan,"10,890",340,3.10%,"11,140",690,6.20%,98.40%,19_010,19.0,2.0,4.0,,
Buena Vista,"10,820",230,2.10%,"10,620",530,5.00%,134.80%,19_011,19.0,2.0,4.0,,
Butler,"7,340",270,3.70%,"8,430",520,6.20%,67.70%,19_012,19.0,2.0,4.0,,
Calhoun,"4,730",140,3.00%,"5,270",260,4.90%,66.70%,19_013,19.0,2.0,4.0,,
Carroll,"12,390",290,2.30%,"12,350",490,4.00%,69.50%,19_014,19.0,2.0,4.0,,
Cass,"7,310",310,4.20%,"7,610",480,6.30%,48.70%,19_015,19.0,2.0,4.0,,
Cedar,"9,440",220,2.30%,"11,390",590,5.20%,122.30%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"25,790",780,3.00%,"25,330","1,640",6.50%,114.10%,19_017,19.0,2.0,4.0,,
Cherokee,"6,850",150,2.20%,"6,560",280,4.30%,94.90%,19_018,19.0,2.0,4.0,,
Chickasaw,"7,160",560,7.80%,"6,890",570,8.30%,5.80%,19_019,19.0,2.0,4.0,,
Clarke,"5,190",160,3.10%,"4,900",350,7.10%,131.70%,19_020,19.0,2.0,4.0,,
Clay,"10,330",250,2.40%,"9,550",600,6.30%,159.60%,19_021,19.0,2.0,4.0,,
Clayton,"10,190",400,3.90%,"9,910",790,8.00%,103.10%,19_022,19.0,2.0,4.0,,
Clinton,"26,490",920,3.50%,"28,030","1,890",6.70%,94.10%,19_023,19.0,2.0,4.0,,
Crawford,"8,830",200,2.30%,"9,500",410,4.30%,90.50%,19_024,19.0,2.0,4.0,,
Dallas,"21,900",300,1.40%,"34,000","1,600",4.70%,243.50%,19_025,19.0,2.0,4.0,,
Davis,"4,150",110,2.70%,"4,020",350,8.70%,228.50%,19_026,19.0,2.0,4.0,,
Decatur,"3,570",160,4.50%,"4,130",270,6.50%,45.90%,19_027,19.0,2.0,4.0,,
Delaware,"9,500",340,3.60%,"10,750",670,6.20%,74.10%,19_028,19.0,2.0,4.0,,
Des Moines,"23,430",780,3.30%,"20,990","1,570",7.50%,124.70%,19_029,19.0,2.0,4.0,,
Dickinson,"9,900",230,2.30%,"9,350",610,6.50%,180.80%,19_030,19.0,2.0,4.0,,
Dubuque,"49,100","1,600",3.30%,"52,200","3,200",6.10%,88.10%,19_031,19.0,2.0,4.0,,
Emmet,"5,540",170,3.10%,"5,840",450,7.70%,151.10%,19_032,19.0,2.0,4.0,,
Fayette,"10,990",450,4.10%,"10,840",870,8.00%,96.00%,19_033,19.0,2.0,4.0,,
Floyd,"7,790",340,4.40%,"8,510",690,8.10%,85.80%,19_034,19.0,2.0,4.0,,
Franklin,"5,740",150,2.60%,"5,770",400,6.90%,165.30%,19_035,19.0,2.0,4.0,,
Fremont,"4,000",90,2.30%,"3,750",240,6.40%,184.40%,19_036,19.0,2.0,4.0,,
Greene,"4,870",170,3.50%,"5,080",280,5.50%,57.90%,19_037,19.0,2.0,4.0,,
Grundy,"6,110",120,2.00%,"6,900",400,5.80%,195.20%,19_038,19.0,2.0,4.0,,
Guthrie,"5,900",140,2.40%,"5,800",300,5.20%,118.00%,19_039,19.0,2.0,4.0,,
Hamilton,"8,620",190,2.20%,"8,250",590,7.20%,224.50%,19_040,19.0,2.0,4.0,,
Hancock,"7,000",140,2.00%,"5,620",520,9.30%,362.60%,19_041,19.0,2.0,4.0,,
Hardin,"9,030",260,2.90%,"9,380",570,6.10%,111.10%,19_042,19.0,2.0,4.0,,
Harrison,"7,850",210,2.70%,"7,700",400,5.20%,94.20%,19_043,19.0,2.0,4.0,,
Henry,"10,910",290,2.70%,"9,800",850,8.70%,226.30%,19_044,19.0,2.0,4.0,,
Howard,"5,580",170,3.00%,"5,070",410,8.10%,165.40%,19_045,19.0,2.0,4.0,,
Humboldt,"5,410",120,2.20%,"5,130",290,5.70%,154.90%,19_046,19.0,2.0,4.0,,
Ida,"3,950",90,2.30%,"3,970",200,5.00%,121.10%,19_047,19.0,2.0,4.0,,
Iowa,"9,290",170,1.80%,"8,530",560,6.60%,258.80%,19_048,19.0,2.0,4.0,,
Jackson,"10,370",450,4.30%,"11,170",860,7.70%,77.40%,19_049,19.0,2.0,4.0,,
Jasper,"19,360",410,2.10%,"17,750","1,410",7.90%,275.10%,19_050,19.0,2.0,4.0,,
Jefferson,"9,440",260,2.80%,"8,210",660,8.00%,191.90%,19_051,19.0,2.0,4.0,,
Johnson,"69,400","1,400",2.00%,"79,900","3,300",4.10%,104.70%,19_052,19.0,2.0,4.0,,
Jones,"9,630",240,2.50%,"10,700",700,6.50%,162.50%,19_053,19.0,2.0,4.0,,
Keokuk,"5,020",200,4.00%,"5,640",420,7.40%,86.90%,19_054,19.0,2.0,4.0,,
Kossuth,"8,410",230,2.70%,"8,890",490,5.50%,101.50%,19_055,19.0,2.0,4.0,,
Lee,"18,710",870,4.60%,"17,240","1,650",9.60%,105.80%,19_056,19.0,2.0,4.0,,
Linn,"116,900","2,100",1.80%,"122,000","6,900",5.70%,214.80%,19_057,19.0,2.0,4.0,,
Louisa,"5,420",190,3.50%,"6,170",460,7.50%,112.70%,19_058,19.0,2.0,4.0,,
Lucas,"4,050",110,2.70%,"4,660",280,6.00%,121.20%,19_059,19.0,2.0,4.0,,
Lyon,"5,460",130,2.40%,"6,870",280,4.10%,71.20%,19_119,19.0,2.0,4.0,,
Madison,"7,330",260,3.50%,"8,400",500,6.00%,67.80%,19_121,19.0,2.0,4.0,,
Mahaska,"11,220",240,2.10%,"11,740",910,7.80%,262.40%,19_123,19.0,2.0,4.0,,
Marion,"19,020",400,2.10%,"17,200","1,070",6.20%,195.80%,19_125,19.0,2.0,4.0,,
Marshall,"20,220",500,2.50%,"20,420","1,400",6.90%,177.30%,19_127,19.0,2.0,4.0,,
Mills,"6,380",120,1.90%,"8,100",300,3.70%,96.90%,19_129,19.0,2.0,4.0,,
Mitchell,"5,380",140,2.60%,"5,810",320,5.50%,111.70%,19_131,19.0,2.0,4.0,,
Monona,"4,880",160,3.30%,"4,520",320,7.10%,115.90%,19_133,19.0,2.0,4.0,,
Monroe,"4,200",120,2.90%,"4,320",310,7.20%,151.20%,19_135,19.0,2.0,4.0,,
Montgomery,"5,820",190,3.30%,"5,220",440,8.40%,158.20%,19_137,19.0,2.0,4.0,,
Muscatine,"21,950",600,2.70%,"23,450","1,910",8.10%,198.00%,19_139,19.0,2.0,4.0,,
O'Brien,"7,720",160,2.10%,"7,860",390,5.00%,139.40%,19_141,19.0,2.0,4.0,,
Osceola,"3,690",90,2.40%,"3,310",190,5.70%,135.30%,19_143,19.0,2.0,4.0,,
Page,"9,030",240,2.70%,"7,800",620,7.90%,199.10%,19_145,19.0,2.0,4.0,,
Palo Alto,"5,180",100,1.90%,"5,300",350,6.60%,242.10%,19_147,19.0,2.0,4.0,,
Plymouth,"13,290",370,2.80%,"14,460",630,4.40%,56.50%,19_149,19.0,2.0,4.0,,
Pocahontas,"3,760",100,2.70%,"4,130",220,5.30%,100.30%,19_151,19.0,2.0,4.0,,
Polk,"216,100","4,400",2.00%,"242,200","13,700",5.70%,177.80%,19_153,19.0,2.0,4.0,,
Pottawattamie,"48,500","1,200",2.50%,"48,400","2,300",4.80%,92.10%,19_155,19.0,2.0,4.0,,
Poweshiek,"10,350",310,3.00%,"10,260",650,6.30%,111.50%,19_157,19.0,2.0,4.0,,
Ringgold,"2,580",70,2.70%,"2,440",130,5.30%,96.40%,19_159,19.0,2.0,4.0,,
Sac,"5,790",150,2.60%,"5,740",280,4.90%,88.30%,19_161,19.0,2.0,4.0,,
Scott,"85,300","2,400",2.80%,"89,100","5,900",6.60%,135.30%,19_163,19.0,2.0,4.0,,
Shelby,"6,780",160,2.40%,"7,580",280,3.70%,56.50%,19_165,19.0,2.0,4.0,,
Sioux,"17,760",410,2.30%,"19,620",790,4.00%,74.40%,19_167,19.0,2.0,4.0,,
Story,"47,280",950,2.00%,"48,900","2,100",4.30%,113.70%,19_169,19.0,2.0,4.0,,
Tama,"8,740",320,3.70%,"8,860",600,6.80%,85.00%,19_171,19.0,2.0,4.0,,
Taylor,"3,410",120,3.50%,"3,340",210,6.30%,78.70%,19_173,19.0,2.0,4.0,,
Union,"6,430",220,3.40%,"6,840",420,6.10%,79.50%,19_175,19.0,2.0,4.0,,
Van Buren,"4,180",140,3.30%,"3,810",310,8.10%,142.90%,19_177,19.0,2.0,4.0,,
Wapello,"17,510",600,3.40%,"18,660","1,530",8.20%,139.30%,19_179,19.0,2.0,4.0,,
Warren,"22,900",400,1.70%,"25,900","1,400",5.40%,209.50%,19_181,19.0,2.0,4.0,,
