col0,col1,col2,col3,col4,col5,col6,col7
google,pg_appear,,,,,,
google,g_num_prof,,,,,,
google,g_own_prof,,,,,,
google,g_addr_ph_ex,,,,,,
google,g_addr_ph_correct,,,,,,
google,g_missing_info,,,,,,
google,g_rating,,,,,,
google,g_num_ratings,,,,,,
google,g_pos_ratings,,,,,,
google,g_neut_ratings,,,,,,
google,g_neg_ratings,,,,,,
google,g_num_reviews,,,,,,
google,g_pos_reviews,,,,,,
google,g_neut_reviews,,,,,,
google,g_neg_reviews,,,,,,
google,g_neg_addressed,,,,,,
yelp,y_num_prof,,,,,,
yelp,y_own_prof,"//*[@id=""wrap""]/div[4]/div/div[1]/div/div[3]/div[1]/div[1]/div[1]/span",exist,,,,
yelp,y_addr_ph_ex,,,,,,
yelp,y_addr_ph_correct,,,,,,
yelp,y_missing_info,,,,,,
yelp,y_rating,"//*[contains(@class,""biz-main-info"")]//*[contains(@class,""i-stars"")]",attribute,title,,,
yelp,y_num_ratings,"//*[contains(@class,""biz-main-info"")]//*[contains(@class,""review-count"")]",text,,,,
yelp,y_pos_ratings,,,,,,
yelp,y_neut_ratings,,,,,,
yelp,y_neg_ratings,,,,,,
yelp,y_num_reviews,,,,,,
yelp,y_pos_reviews,,,,,,
yelp,y_neut_reviews,,,,,,
yelp,y_neg_reviews,,,,,,
yelp,y_neg_addressed,,,,,,
ratemds,r_num_prof,,,,,,
ratemds,r_own_prof,"//*[@id=""ng-app""]/body/div[2]/div[1]/div/div/div/div[2]/div[1]/div",exist,,,,"if the node does not exist, then it is NOT owned."
ratemds,r_addr_ph_ex,,,,,,
ratemds,r_addr_ph_correct,,,,,,
ratemds,r_missing_info,,,,,,
ratemds,r_rating,,,,,,
ratemds,r_num_ratings,,,,,,
ratemds,r_pos_ratings,"//*[@id=""left-content""]/span/div/span/span[2]/span/span",,title,attribute,div[1]/div[1]/div[2]/span/span,Count of ratings >= 4
ratemds,r_neut_ratings,"//*[@id=""left-content""]/span/div/span/span[2]/span/span",,title,attribute,div[1]/div[1]/div[2]/span/span,Count of rating = 3
ratemds,r_neg_ratings,"//*[@id=""left-content""]/span/div/span/span[2]/span/span",,title,attribute,div[1]/div[1]/div[2]/span/span,Count of ratings <= 2
ratemds,r_num_reviews,,,,,,"Ratemds doesn?t allow you to leave a rating without leaving at least a 50 character review.  So, the value for "
ratemds,r_pos_reviews,"//*[@id=""left-content""]/span/div/span/span[2]/span/span",,,text,div[1]/div[2]/p[1]/span,Count of pos reviews
ratemds,r_neut_reviews,"//*[@id=""left-content""]/span/div/span/span[2]/span/span",,,text,div[1]/div[2]/p[1]/span,Count of neut reviews
ratemds,r_neg_reviews,"//*[@id=""left-content""]/span/div/span/span[2]/span/span",,,text,div[1]/div[2]/p[1]/span,Count of neg reviews
ratemds,r_neg_addressed,"//*[@id=""left-content""]/span/div/span/span[2]/span/span",,,text,div[1]/div[3]/p[1]/span/span,"Count of negative reviews addressed;? if review is negative, was it addressed"
vitals,v_num_prof,,,,,,
vitals,v_own_prof,,,,,,
vitals,v_addr_ph_ex,,,,,,
vitals,v_addr_ph_correct,,,,,,
vitals,v_missing_info,,,,,,
vitals,v_rating,"//*[@class=""card quick-facts""]//ul/li[contains(@class,""overall-rating"")]/a/span",text,,,,
vitals,v_num_ratings,"//*[@class=""card quick-facts""]//ul/li[contains(@class,""overall-rating"")]/a/div[@class=""rating-links""]",text,,,,
vitals,v_pos_ratings,,,,,,
vitals,v_neut_ratings,,,,,,
vitals,v_neg_ratings,,,,,,
vitals,v_num_reviews,"//*[@class=""card quick-facts""]//ul//*[@data-label=""read_reviews""]",text,,,,
vitals,v_pos_reviews,,,,,,
vitals,v_neut_reviews,,,,,,
vitals,v_neg_reviews,,,,,,
vitals,v_neg_addressed,,,,,,
healthgrades,h_num_prof,,,,,,
healthgrades,h_own_prof,,,,,,
healthgrades,h_addr_ph_ex,,,,,,
healthgrades,h_addr_ph_correct,,,,,,
healthgrades,h_missing_info,,,,,,
healthgrades,h_rating,,,,,,
healthgrades,h_num_ratings,,,,,,
healthgrades,h_pos_ratings,,,,,,
healthgrades,h_neut_ratings,,,,,,
healthgrades,h_neg_ratings,,,,,,
healthgrades,h_num_reviews,,,,,,
healthgrades,h_pos_reviews,,,,,,
healthgrades,h_neut_reviews,,,,,,
healthgrades,h_neg_reviews,,,,,,
healthgrades,h_neg_addressed,,,,,,
facebook,f_num_prof,,,,,,
facebook,f_own_prof,,,,,,
facebook,f_addr_ph_ex,,,,,,
facebook,f_addr_ph_correct,,,,,,
facebook,f_missing_info,,,,,,
facebook,f_rating,,,,,,
facebook,f_num_ratings,,,,,,
facebook,f_pos_ratings,,,,,,
facebook,f_neut_ratings,,,,,,
facebook,f_neg_ratings,,,,,,
facebook,f_num_reviews,,,,,,
facebook,f_pos_reviews,,,,,,
facebook,f_neut_reviews,,,,,,
facebook,f_neg_reviews,,,,,,
facebook,f_neg_addressed,,,,,,
