col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
,,123041,2,AA,AA,,,,,,
,,123041,1,K3,K,WB,,,,GF,
,,123041,1,K3,K,Kerb1,,,,GF,
,,123041,1,K4,K,Kerb2,,,,GF,
,,123050,1,K3,K,Kerb3,,,,,
,,123050,1,K4,K,WBKL,,,,,
,,123050,1,T1,T,,,,,,
,,1230200,2,T1,T,,,,,,
,,1230204,2,AA,AA,,,,,,
,,1230206,2,T1,T,,,,,,
,,1230207,1,T8,T,,,,,,
,,1230234,1,T1,T,,,,,,
,,1230250,3,T1-T8,T,Teterow/Vipperow,,,,,
,,1230252,1,K4,K,,,,,,
,,1230252,5,T1,T,,,,,,
,,1230252,2,T2,T,,,,,,
,,1230282,1,K3,K,,WBKL,,,GF,
,,1230282,16,T1,T,,,,,,
,,1230282,3,T12,T,,,,,,
,,1230282,1,T12,T,,,,,,
,,1230282,2,T2,T,Garz,WB,,,,
,,1230282,3,T2,T,,,,,,
,,1230282,3,T3,T,,,,,,
,,1230282,4,T5,T,,,,,,
,,1230284,1,K1,K,,,,,,
,,1230284,2,T1,T,,,,,,
,,1230284,1,T1,T,,,,,,
,,1230288,1,T1,T,,,,,GF,
,,1230289,4,AA,AA,,,,,,
,,1230289,1,G1,G,,,,,,
,,1230289,1,G1,G,Garz,,,,,
,,1230289,1,K,K,,,,,,
,,1230289,3,K4,K,GF,,,,,
,,1230289,4,T1,T,,,,,,
,,1230289,6,T1,T,,,,,,
,,1230289,3,T2,T,,,,,,
,,1230289,1,T2,T,WBGR,,,,,
,,1230289,1,T8,T,,,,,,
,,1230296,1,K3,K,,,,,,
,,1230296,1,T1,T,,,,,,
,,1230296,2,T2,T,,,,,,
,,1230302,1,K2,K,Kerb1(?),,18.0,5.0,,
,,1230302,1,T1?,T,,,,,,
,,1230318,1,T1,T,,,,,,
,,1230322,1,T6,T,,,,,,
,,1230323,1,T7,T,,,,,,
,,1230324,1,T3,T,,,,,,
,,1230325,1,T1,T,Vipp GF,,,,,
,,1230327,4,T1,T,,,,,,
,,1230333,1,T2,T,WBGR,,,,,
,,1230340,1,K2,K,WBGR,,,,,
,,1230340,1,K4,K,,,,,,
,,1230340,1,T1,T,,,18.0,5.0,,
,,1230340,3,T1,T,,,,,,
,,1230340,2,T2,T,,,,,,
,,1230343,1,K5,K,,Bobzin?,,,,
,,1230344,1,K4,K,Kerb3,GF,,,,
,,1230344,2,K4,K,GF,,,,,
,,1230344,2,T,T,,,,,,
,,1230344,2,T,T,,,,,,
,,1230344,8,T1,T,,,,,,
,,1230344,2,T1,T,,,,,,
,,1230344,7,T1,T,,,,,,
,,1230344,1,T13,T,,,,,,
,,1230344,2,T2,T,,,,,,
,,1230344,4,T2,T,,,,,,
,,1230344,2,T5,T,,,,,,
,,1230344,3,T5,T,,,,,,
,,1230346,1,G4,G,Garz,,,,,
,,1230346,1,K3,K,WBKL,,,,,
,,1230346,1,K4,K,Kerb3,GF,,,,
,,1230346,4,T1,T,,,,,,
,,1230346,1,T1,T,,,,,,
,,1230346,1,T4,T,,,,,,
,,1230348,3,T,T,,,,,,
,,1230348,7,T1,T,,,,,,
,,1230351,2,K3,K,Kerb3,,,,GF,
,,1230351,3,K4,K,,,,,,
,,1230351,4,T1,T,,,,,,
,,1230351,1,T10,T,,,,,GF,
,,1230351,3,T13,T,Zylinderhals,,,,,
,,1230351,2,T2,T,,,,,,
,,1230351,3,T5,T,,,,,,
,,1230353,4,T1,T,,,,,,
,,1230353,1,T14,T,WB,,,,,
,,1230367,6,K1,K,,,,,,
,,1230367,1,K1,K,KerbstichKL; Kerb1,,,,,
,,1230367,7,T1,T,,,,,,
,,1230367,1,T2,T,,,16.0,11.0,,
,,1230367,1,T2,T,,,,,,
,,1230380,1,T1,T,Vipperow,,,,GF,
,,1230383,1,T1,T,,,,,,
,,1230383,2,T8,T,,,,,,
,,1230385,1,K1,K,,,,,,
,,1230387,1,T2,T,,,,,,
,,1230390,1,K4,K,WB,,,,,
,,1230390,3,T1,T,,,,,,
,,1230392,6,T1,T,,,,,,
,,1230392,1,T2,T,,,,,,
,,1230392,1,T8,T,,,,,,
,,1230394,8,T1,T,,,,,,
,,1230394,1,T5,T,,,,,,
,,1230395,8,T1,T,,,,,,
,,1230395,1,T10,T,,,,,,
,,1230395,2,T2,T,Vipperow,,,,GF,
,,1230396,10,T1,T,,,,,,
,,1230398,1,G1,G,Garz,,,,GF,
,,1230398,24,T1-T2,T,,,,,,
,,1230400,4,T1,T,,,,,,
,,1230402,1,G3,G,Garz,,,,,
,,1230402,16,T1,T,,,,,,
,,1230402,1,T14,T,,WB,,,,
,,1230402,1,T5,T,,,,,,
,,1230405,1,T5,T,,,,,,
,,1230406,2,T1,T,,,,,,
,,1230409,1,K4,K,,,,,GF,
,,1230409,9,T1,T,,,,,,
,,1230409,1,T2,T,WB,,,,,
,,1230411,5,T1,T,,,,,,
,,1230411,1,T5,T,,,,,,
,,1230415,2,T1,T,,,,,,
,,1230418,1,G4,G,,,,,GF,
,,1230418,2,K4,K,,,,,GF,
,,1230418,1,T1,T,,,,,,
,,1230418,13,T1,T,,,,,,
,,1230418,2,T5,T,,,,,,
,,1230420,2,K3,K,,,,,GF,
,,1230420,7,T1,T,,,,,,
,,1230420,2,T12,T,,,,,,
,,1230420,1,T12,T,WBKL,,,,,
,,1230421,1,G1,G,Garz,,,,GF schmal,
,,1230421,3,K4,K,,,,,GF,
,,1230421,5,T1,T,,,,,,
