col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/001,,05Saf15,56 High Street,Saffron Walden CB10 1EF,http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,553777,238342,OSGB1936,0.09,Not owned by a public authority,Yes,Not permissioned,,,,5 - 10,,Could incorporate town centre uses of retail; offices,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/002,,13Saf15,Viceroy Coaches,"Rear of 10-12 Bridge Street, Saffron Walden CB10 1BU",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,553586,238679,OSGB1936,0.244,not owned by a public authority,Yes,Not permissioned,,,,8-13,,,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/003,,08Saf15,Helena Romanes School,"Parsonage Downs, Great Dunmow, CM6 2AU",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,562100,223039,OSGB1936,3.571,owned by a public authority,Yes,Not permissioned,,,,81-135,,,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/004,,14Tha15,Claypits Farm,"Bardfield Road, Thaxted, CM6 2LW",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,561594,230752,OSGB1936,0.523,Not owned by a public authority,Yes,Not permissioned,,,,14-23,,,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/005,,16Saf16,Jossaume,"Thaxted Road, Saffron Walden CB11 3AA",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,554431,238387,OSGB1936,0.417,Not owned by a public authority,Yes,Not permissioned,,,,12-20,,,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/006,,UTT/15/1544/FUL,Kings Head,"North Street, Great Dunmow, CM6 1BA",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,562763,222267,OSGB1936,0.103,Not owned by a public authority,Yes,Permissioned,2015-07-25,Full planning permission,Change of use from hotet/bar/restuarant to mixed use bar/restaurant and residential,,5.0,412 sqm A4 use,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/007,,UTT/12/2570/FUL,Fomer Perkins Garage Site,"14 Stortford Road, Great Dunmow, CM6 1DF",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,562480,222049,OSGB1936,0.123,Not owned by a public authority,Yes,Not permissioned,,,,,12.0,,2017-12-12,,Permission expired
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/008,,19GtDun16,Council Depot,"New Street, Great Dunmow, CM6 1BH",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,562873,221695,OSGB1936,0.287,Owned by a public authority,Yes,Not permissioned,,,,9-15,,,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/009,,UTT/16/1444/OP,Land rear of The Kilns,"Thaxted Road, Saffron Walden, CB10 2UQ",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,554952,237438,OSGB1936,0.905,Not owned by a public authority,Yes,Permissioned,2016-11-16,Outline permission,Residential development of up to 49 dwellings,,49.0,,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/010,,UTT/16/2632/FUL,14 Cambridge Road,"Stansted Mountfitchet, CM24 8BZ",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,551091,225168,OSGB1936,0.453,Not owned by a public authority,Yes,Permissioned,2017-02-13,Full planning permission,"Mixed use development comprising 10 no. dwellings, ground floor retail unit with independent 1st floor office and 1.5 storey commercial building ",,10.0,97sqm A1 and 97sqm A2,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/011,,UTT/17/2270/PAP3O,Mill House,"Royston Road, Wendens Ambo, CB11 4JX",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,551537,236420,OSGB1936,0.02,Not owned by a public authority,Yes,Permissioned,2017-09-15,Other (Prior Approval not Required),Change of use of offices to six dwellings,,6.0,,2017-12-12,,
http://opendatacommunities.org/doc/district-council/uttlesford,Uttlesford District Council,UBLR/17/012,,UTT/16/3549/FUL,Whitehall Hotel,Church End Broxted CM6 2BZ,http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,557923,227408,OSGB1936,0.406,Not owned by a public authority,Yes,Permissioned,2017-04-25,Full planning permission,"Restoration, conversion and extension of former hotel and associated buildings to provide 10 dwellings.",,10.0,,2017-12-12,,
