col0,col1,col2,col3
1,1,27457,prefab://prefabs/interaction_c.xml/tool.fish_scale_a_l
2,1,27458,prefab://prefabs/interaction_c.xml/tool.fish_scale_a_m
3,1,27501,prefab://prefabs/interaction_c.xml/tool.fish_scale_a_s
4,1,27502,prefab://prefabs/interaction_c.xml/tool.fish_scale_b_l
5,1,27503,prefab://prefabs/interaction_c.xml/tool.fish_scale_b_m
6,1,27504,prefab://prefabs/interaction_c.xml/tool.fish_scale_b_s
7,1,27599,prefab://prefabs/interaction_c.xml/tool.fish_scale_d_l
8,1,27600,prefab://prefabs/interaction_c.xml/tool.fish_scale_d_m
9,1,27601,prefab://prefabs/interaction_c.xml/tool.fish_scale_d_s
10,1,27602,prefab://prefabs/interaction_c.xml/tool.fish_scale_c_l
11,1,27603,prefab://prefabs/interaction_c.xml/tool.fish_scale_c_m
12,1,27604,prefab://prefabs/interaction_c.xml/tool.fish_scale_c_s
13,1,27605,prefab://prefabs/interaction_c.xml/tool.fish_scale_e_l
14,1,27606,prefab://prefabs/interaction_c.xml/tool.fish_scale_e_m
15,1,27607,prefab://prefabs/interaction_c.xml/tool.fish_scale_e_s
16,1,27608,prefab://prefabs/interaction_c.xml/tool.fish_scale_f_l
17,1,27609,prefab://prefabs/interaction_c.xml/tool.fish_scale_f_m
18,1,27610,prefab://prefabs/interaction_c.xml/tool.fish_scale_f_s
19,1,27611,prefab://prefabs/interaction_c.xml/tool.fish_scale_g_l
20,1,27612,prefab://prefabs/interaction_c.xml/tool.fish_scale_g_m
21,1,27613,prefab://prefabs/interaction_c.xml/tool.fish_scale_g_s
22,1,27118,prefab://prefabs/interaction_c.xml/tool.kraken_scale_a
23,2,20090,prefab://prefabs/interaction_c.xml/tool.fish_scale_a_l
24,2,20093,prefab://prefabs/interaction_c.xml/tool.fish_scale_a_m
25,2,27457,prefab://prefabs/interaction_c.xml/tool.fish_scale_a_l
26,1,28321,prefab://prefabs/interaction_c.xml/tool.kraken_scale_m
27,1,28322,prefab://prefabs/interaction_c.xml/tool.kraken_scale_l
28,1,29722,prefab://prefabs/interaction_c.xml/tool.kraken_scale_a
33,1,29801,prefab://prefabs/interaction_c.xml/tool.fish_scale_e_s
34,1,29802,prefab://prefabs/interaction_c.xml/tool.fish_scale_d_m
35,1,29803,prefab://prefabs/interaction_c.xml/tool.fish_scale_a_m
36,1,29804,prefab://prefabs/interaction_c.xml/tool.fish_scale_c_l
