col0,col1,col2,col3,col4,col5,col6
YXX,1100031,71108.0,Abbotsford Airport,49.025278,-122.36,59
WZA,1100119,71113.0,Agassiz,49.243056,-121.760278,19
VAS,1160515,71681.0,Ashcroft,50.708335,-121.281389,327
WGB,1020590,71769.0,Ballenas Islands,49.350278,-124.160278,13
BBC,1060815,71582.0,Bella Bella Airport,52.185,-128.156667,43
VOI,1100881,71756.0,Blackcomb Base - Sliding,50.102472,-122.936361,937
WSV,1160H99,71883.0,Blue River,52.129028,-119.289528,683
WWL,1060R0K,71484.0,Bonilla Island,53.49285,-130.639,13
VBB,1102415,71042.0,Burns Bog,49.125848,-123.002246,3
WPZ,1091174,71952.0,Burns Lake Airport,54.383167,-125.958667,713
VOD,1101300,71688.0,Callaghan Valley,50.143905,-123.110558,884
WZV,1051351,71107.0,Cape St.James,51.935833,-131.015833,88
WME,1061458,71482.0,Cathedral Point,52.187453,-127.471161,26
VCW,1161650,71645.0,Clearwater,51.652583,-120.082333,438
YIN,1161662,71717.0,Clinton,51.266389,-121.684722,1126
WCL,1161661,71474.0,Clinton Climate,51.144722,-121.504722,1057
YQQ,1021830,71893.0,Comox Airport,49.716667,-124.9,26
YXC,1152105,71880.0,Cranbrook Airport,49.612222,-115.781944,940
WJR,114B1F0,71770.0,Creston,49.081689,-116.50068,641
YDQ,1182289,71471.0,Dawson Creek Airport,55.742222,-120.183056,655
WKX,119BLM0,71222.0,Dease Lake Climate,58.425842,-130.025564,802
WEL,1022689,71772.0,Entrance Island,49.208665,-123.810556,8
WPF,1012710,71798.0,Esquimalt Harbour,48.431972,-123.439333,3
WEB,1032731,71894.0,Estevan Point,49.383309,-126.543109,6
XFA,1022795,71568.0,Fanny Island,50.453517,-125.992896,3
YYE,1192946,71945.0,Fort Nelson Airport,58.836389,-122.596944,382
VFS,1092975,71933.0,Fort St. James,54.455294,-124.285557,688
YXJ,1183001,71943.0,Fort St. John Airport,56.238333,-120.740278,695
WEK,1063303,71476.0,Grey Islet,54.58032,-130.6978,10
WLP,1063461,71485.0,Herbert Island,50.939761,-127.63205,14
WHL,1063496,71219.0,Holland Rock,54.172234,-130.36085,9
VPE,1113543,71114.0,Hope,49.369833,-121.493472,39
