col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
-2066867189,26700,422864773,-837318863,2080,0xFFFFFFFF,7,463,6884,127,152,5,44,39,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA18199820112A38193838190FFFBC07D4FF900D2000400BE3FF5014A0044C0EB3FF401AE00C2C10E7FF302260148C11A2FF2028A01F50112DFF1030203E5C0DC8FE4042E0552809E6FD904F606CE00402FCE05D2080DFFD4FFC906AE0908FF60CFCB07B2097FFF0E4FDB0B360A003EAE2FDA0CB20A773E272FDC0D8E0AA3BDA8
-2013324277,26700,422870935,-837285494,2012,0xFFFFFFFF,7,243,21571,127,-50,18,46,77,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA11F820103A31A8318FFB13D36100F024EFED9B5410FE708B6FE436F33DFD60E2EA20880022411810200A0
-2013324277,26700,422870935,-837285494,2012,0xFFFFFFFF,7,243,21571,127,-50,18,46,77,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA11F820103A31A8318FFB13D36100F024EFED9B5410FE708B6FE436F33DFD60E2EA20880022411810200A0
-2013324277,26700,422870935,-837285494,2012,0xFFFFFFFF,7,243,21571,127,-50,18,46,77,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA11F820103A31A8318FFB13D36100F024EFED9B5410FE708B6FE436F33DFD60E2EA20880022411810200A0
-1159455733,26800,422868584,-837238150,2046,0xFFFFFFFF,7,65,852,127,112,-13,50,-572,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA18199820112A38193838190FFDDC003E00009D8003E801010020AEF00C8C01040050B8F0129BFFCE0060C07014F3FE140060C6B0145BF8C10060D8301223E3BA000108F01423D21D000134B0127BCED900113EB00DEFCCC2000148B004F3CB9100220CFFEC77CC1000622EBFDAD3CAF4FFE23C7FD2EFC95BFFE243FFCDDFC6E
-638116853,26800,422872965,-837122699,2157,0xFFFFFFFF,7,182,9516,127,150,-13,36,-178,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA13F820107A33A8338FFA8C01EAFF409D8FED180A5EFF00BF3FE5D4118EFF00CCFFDDEC1FFDFF20E37FDA702D83FF50F50FDBF4434BFFA10B7FE8B0AFC6FE61693A2088002FBE581020080
-638116853,26800,422872965,-837122699,2157,0xFFFFFFFF,7,182,9516,127,150,-13,36,-178,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA13F820107A33A8338FFA8C01EAFF409D8FED180A5EFF00BF3FE5D4118EFF00CCFFDDEC1FFDFF20E37FDA702D83FF50F50FDBF4434BFFA10B7FE8B0AFC6FE61693A2088002FBE581020080
-638116853,26800,422872965,-837122699,2157,0xFFFFFFFF,7,182,9516,127,150,-13,36,-178,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA13F820107A33A8338FFA8C01EAFF409D8FED180A5EFF00BF3FE5D4118EFF00CCFFDDEC1FFDFF20E37FDA702D83FF50F50FDBF4434BFFA10B7FE8B0AFC6FE61693A2088002FBE581020080
1023417355,26800,422902086,-837193848,2221,0xFFFFFFFF,7,76,18714,127,49,-121,18,-587,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA17F82010FA37A8378FFC4FFE2FFFF0027FF0AFF6F8FF900C7FE947EFB9FF3017BFE63FE56EFED02D0FE3B3E18CFEB036FFDF53DFAAFEA03D3FD8DFDEB9FE8044BFC7ABDEC7FDC076BFB427E0B4FE81193FAE13E0B2FE812ABF8D5BDFA9FE01400F6B23DECAFD714DBF49F3DF6DFCC1590ED87FE45DFAD17D3E4DABEA2AF7B1B
-1637016565,26900,422873175,-837194371,2121,0xFFFFFFFF,7,150,6564,127,32,-1,50,16,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA12F820105A32A832800170048800E03C900D4C259803007750132038EB03E088D0198076EB0480B72029A5084A07211EDA2078002F47B81010B
-1637016565,26900,422873175,-837194371,2121,0xFFFFFFFF,7,150,6564,127,32,-1,50,16,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA12F820105A32A832800170048800E03C900D4C259803007750132038EB03E088D0198076EB0480B72029A5084A07211EDA2078002F47B81010B
-914875381,26900,422874297,-837126191,2187,0xFFFFFFFF,7,340,8803,127,-82,46,50,379,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA12F820105A32A8328FFD6802EBFFE0059FF554115EFF601D5FF1D81DF2FF502DAFF2B03324FFB044100464C5F8FFF0D02A2078002032081014C
-914875381,26900,422874297,-837126191,2187,0xFFFFFFFF,7,340,8803,127,-82,46,50,379,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA12F820105A32A8328FFD6802EBFFE0059FF554115EFF601D5FF1D81DF2FF502DAFF2B03324FFB044100464C5F8FFF0D02A2078002032081014C
-914875381,26900,422874297,-837126191,2187,0xFFFFFFFF,7,340,8803,127,-82,46,50,379,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA12F820105A32A8328FFD6802EBFFE0059FF554115EFF601D5FF1D81DF2FF502DAFF2B03324FFB044100464C5F8FFF0D02A2078002032081014C
-562357237,27100,422866316,-837316587,2081,0xFFFFFFFF,7,0,20869,127,-1,-1,43,0,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA147820108A3428340FFEFFFF88FFE0E55FF7D3ED4A00711C6FF057E11301212CAFDB67CDDB01D141EFCB8BBD0D0221522FC4A3B20E02515C1FC0C7A3C20291689FB0EB15E70391DCE
-562357237,27100,422866316,-837316587,2081,0xFFFFFFFF,7,0,20869,127,-1,-1,43,0,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA147820108A3428340FFEFFFF88FFE0E55FF7D3ED4A00711C6FF057E11301212CAFDB67CDDB01D141EFCB8BBD0D0221522FC4A3B20E02515C1FC0C7A3C20291689FB0EB15E70391DCE
1366694923,27100,422866779,-837318517,2051,0xFFFFFFFF,7,12,20382,127,22,-1,43,0,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA13F820107A33A8338FFE03FDE2FF7079EFF63BE9380080AE6FEE5FDA4B0110BFDFD00FB74201F0E06FC81BAB5D0220EA6FC3739BBA0250F6EFBA6B498F03F132E
1366694923,27100,422866779,-837318517,2051,0xFFFFFFFF,7,12,20382,127,22,-1,43,0,0x00,0,0x00,0x00,0x00,0x00,0x00,255,1023,0xB114800100A106800100810100820100830100840104,0xA13F820107A33A8338FFE03FDE2FF7079EFF63BE9380080AE6FEE5FDA4B0110BFDFD00FB74201F0E06FC81BAB5D0220EA6FC3739BBA0250F6EFBA6B498F03F132E
88939531,27400,422869763,-837298661,2018,0xFFFFFFFF,7,113,20441,127,-11,-82,27,-368,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA127820104A3228320FFC5FFA3AFFF0063FF853EE4EFFC012BFF2DFBAF5FFC044BFEAA36BAFFFC08E8A2088002F97381020095
