col0,col1,col2,col3,col4
PRX NA Equity,Consumer Discretionary,NETHERLANDS,PROSUS NV,0
IBE SQ Equity,Utilities,SPAIN,IBERDROLA SA,0
FLTR ID Equity,Consumer Discretionary,IRELAND,FLUTTER ENTERTAINMENT PLC,0
OR FP Equity,Consumer Staples,FRANCE,L'OREAL,0
MC FP Equity,Consumer Discretionary,FRANCE,LVMH MOET HENNESSY LOUIS VUI,0
SU FP Equity,Industrials,FRANCE,SCHNEIDER ELECTRIC SE,0
KNEBV FH Equity,Industrials,FINLAND,KONE OYJ-B,0
ASML NA Equity,Information Technology,NETHERLANDS,ASML HOLDING NV,0
SIE GY Equity,Industrials,GERMANY,SIEMENS AG-REG,0
FP FP Equity,Energy,FRANCE,TOTAL SE,1
ISP IM Equity,Financials,ITALY,INTESA SANPAOLO,1
CS FP Equity,Financials,FRANCE,AXA SA,1
CRH ID Equity,Materials,IRELAND,CRH PLC,1
BMW GY Equity,Consumer Discretionary,GERMANY,BAYERISCHE MOTOREN WERKE AG,1
ENI IM Equity,Energy,ITALY,ENI SPA,1
BAYN GY Equity,Health Care,GERMANY,BAYER AG-REG,1
ALV GY Equity,Financials,GERMANY,ALLIANZ SE-REG,1
MUV2 GY Equity,Financials,GERMANY,MUENCHENER RUECKVER AG-REG,1
BAS GY Equity,Materials,GERMANY,BASF SE,1
ENGI FP Equity,Utilities,FRANCE,ENGIE,1
KER FP Equity,Consumer Discretionary,FRANCE,KERING,2
ITX SQ Equity,Consumer Discretionary,SPAIN,INDUSTRIA DE DISENO TEXTIL,2
RI FP Equity,Consumer Staples,FRANCE,PERNOD RICARD SA,2
LIN GY Equity,Materials,BRITAIN,LINDE PLC,2
ENEL IM Equity,Utilities,ITALY,ENEL SPA,2
EL FP Equity,Consumer Discretionary,FRANCE,ESSILORLUXOTTICA,2
SAN FP Equity,Health Care,FRANCE,SANOFI,2
DTE GY Equity,Communication Services,GERMANY,DEUTSCHE TELEKOM AG-REG,2
PHIA NA Equity,Health Care,NETHERLANDS,KONINKLIJKE PHILIPS NV,2
DB1 GY Equity,Financials,GERMANY,DEUTSCHE BOERSE AG,2
SAP GY Equity,Information Technology,GERMANY,SAP SE,2
BN FP Equity,Consumer Staples,FRANCE,DANONE,2
AI FP Equity,Materials,FRANCE,AIR LIQUIDE SA,2
ADS GY Equity,Consumer Discretionary,GERMANY,ADIDAS AG,2
AD NA Equity,Consumer Staples,NETHERLANDS,KONINKLIJKE AHOLD DELHAIZE N,2
VIV FP Equity,Communication Services,FRANCE,VIVENDI,2
VNA GY Equity,Real Estate,GERMANY,VONOVIA SE,2
DPW GY Equity,Industrials,GERMANY,DEUTSCHE POST AG-REG,2
SAF FP Equity,Industrials,FRANCE,SAFRAN SA,3
SAN SQ Equity,Financials,SPAIN,BANCO SANTANDER SA,3
AMS SQ Equity,Information Technology,SPAIN,AMADEUS IT GROUP SA,3
INGA NA Equity,Financials,NETHERLANDS,ING GROEP NV,3
DG FP Equity,Industrials,FRANCE,VINCI SA,3
DAI GY Equity,Consumer Discretionary,GERMANY,DAIMLER AG-REGISTERED SHARES,3
BNP FP Equity,Financials,FRANCE,BNP PARIBAS,3
AIR FP Equity,Industrials,FRANCE,AIRBUS SE,3
ABI BB Equity,Consumer Staples,BELGIUM,ANHEUSER-BUSCH INBEV SA/NV,3
NOKIA FH Equity,Information Technology,FINLAND,NOKIA OYJ,3
VOW3 GY Equity,Consumer Discretionary,GERMANY,VOLKSWAGEN AG-PREF,3
ADYEN NA Equity,Information Technology,NETHERLANDS,ADYEN NV,4
