col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,68,1,1.50%,69,7,10.10%,589.90%,19_001,19.0,2.0,4.0,,
Adams,35,2,5.70%,48,7,14.60%,155.20%,19_002,19.0,2.0,4.0,,
Allamakee,158,7,4.40%,169,7,4.10%,-6.50%,19_003,19.0,2.0,4.0,,
Appanoose,142,8,5.60%,143,8,5.60%,-0.70%,19_004,19.0,2.0,4.0,,
Audubon,47,3,6.40%,57,9,15.80%,147.40%,19_005,19.0,2.0,4.0,,
Benton,325,26,8.00%,301,19,6.30%,-21.10%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,551",96,6.20%,"1,688",135,8.00%,29.20%,19_007,19.0,2.0,4.0,,
Boone,317,14,4.40%,284,21,7.40%,67.40%,19_008,19.0,2.0,4.0,,
Bremer,250,13,5.20%,209,18,8.60%,65.60%,19_009,19.0,2.0,4.0,,
Buchanan,301,16,5.30%,290,19,6.60%,23.30%,19_010,19.0,2.0,4.0,,
Buena Vista,233,12,5.20%,313,18,5.80%,11.70%,19_011,19.0,2.0,4.0,,
Butler,170,9,5.30%,151,7,4.60%,-12.40%,19_012,19.0,2.0,4.0,,
Calhoun,107,8,7.50%,103,14,13.60%,81.80%,19_013,19.0,2.0,4.0,,
Carroll,262,11,4.20%,249,15,6.00%,43.50%,19_014,19.0,2.0,4.0,,
Cass,158,8,5.10%,163,19,11.70%,130.20%,19_015,19.0,2.0,4.0,,
Cedar,206,10,4.90%,183,15,8.20%,68.90%,19_016,19.0,2.0,4.0,,
Cerro Gordo,530,29,5.50%,486,25,5.10%,-6.00%,19_017,19.0,2.0,4.0,,
Cherokee,146,10,6.80%,101,5,5.00%,-27.70%,19_018,19.0,2.0,4.0,,
Chickasaw,169,11,6.50%,142,4,2.80%,-56.70%,19_019,19.0,2.0,4.0,,
Clarke,97,7,7.20%,116,6,5.20%,-28.30%,19_020,19.0,2.0,4.0,,
Clay,204,11,5.40%,203,13,6.40%,18.80%,19_021,19.0,2.0,4.0,,
Clayton,194,10,5.20%,184,12,6.50%,26.50%,19_022,19.0,2.0,4.0,,
Clinton,591,39,6.60%,641,49,7.60%,15.80%,19_023,19.0,2.0,4.0,,
Crawford,189,13,6.90%,258,21,8.10%,18.30%,19_024,19.0,2.0,4.0,,
Dallas,566,34,6.00%,"1,029",61,5.90%,-1.30%,19_025,19.0,2.0,4.0,,
Davis,129,9,7.00%,142,7,4.90%,-29.30%,19_026,19.0,2.0,4.0,,
Decatur,101,3,3.00%,94,9,9.60%,222.30%,19_027,19.0,2.0,4.0,,
Delaware,227,20,8.80%,192,11,5.70%,-35.00%,19_028,19.0,2.0,4.0,,
Des Moines,555,44,7.90%,468,34,7.30%,-8.40%,19_029,19.0,2.0,4.0,,
Dickinson,159,10,6.30%,145,6,4.10%,-34.20%,19_030,19.0,2.0,4.0,,
Dubuque,"1,221",62,5.10%,"1,193",64,5.40%,5.60%,19_031,19.0,2.0,4.0,,
Emmet,126,8,6.30%,114,8,7.00%,10.50%,19_032,19.0,2.0,4.0,,
Fayette,233,13,5.60%,218,17,7.80%,39.80%,19_033,19.0,2.0,4.0,,
Floyd,199,8,4.00%,177,7,4.00%,-1.60%,19_034,19.0,2.0,4.0,,
Franklin,113,9,8.00%,140,7,5.00%,-37.20%,19_035,19.0,2.0,4.0,,
