col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
1,,CONN_06SILK_FEMALE_PTH,1X06,J2,,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,CONN-08437,,
2,,CONN_06SMD-STRAIGHT-FEMALE,1X06_SMD_STRAIGHT,"J7, J11",,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,CONN-10203,,
4,,CONN_10,SCREWTERMINAL-3.5MM-10,"J5, J8, J9, J10",,Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections,,,,,,
1,,I2C_STANDARD,1X04,J1,,SparkFun I2C Standard Pinout Header,,,,,,
1,,JST_2MM_MALE,JST-2-SMD,J4,,JST 2MM MALE RA CONNECTOR,,,,CONN-11443,PRT-08612,
3,,LED0603,LED-0603,"D1, D2, D3",,LED (Generic),,,,,,
1,,SMACONNECTOR_EDGE,SMA_EDGELAUNCH,X1,,SMA Connector,,,,,,
1,,USB_MICRO-B_SMT,USB-MICROB,J3,,USB Type Micro-B Connector,,,,CONN-09505,PRT-08533,
1,.1uF,C-EUC0603,C0603,C18,,"CAPACITOR, European symbol",,,,,,
4,0.1uF,C-EUC0603,C0603,"C5, C6, C10, C11",,"CAPACITOR, European symbol",,,,,,
3,100k,R-EU_R0603,R0603,"R3, R6, R38",,"RESISTOR, European symbol",,,,,,
15,10k,R-EU_R0603,R0603,"R7, R8, R9, R10,","R11, R12, R20, R21, R22, R42, R43, R44, R45, R46, R47","RESISTOR, European symbol",,,,,,
6,10nF,C-EUC0603,C0603,"C12, C13, C14, C","15, C16, C17","CAPACITOR, European symbol",,,,,,
2,10uH,WE-LSQ(INDUCTOR),WE-LQS(INDUCTOR),"L1, L2",,,,,,,,
2,12nF,C-EUC0603,C0603,"C8, C9",,"CAPACITOR, European symbol",,,,,,
1,1uF,C-EUC0603,C0603,C7,,"CAPACITOR, European symbol",,,,,,
2,2.2uF,C-EUC0603,C0603,"C2, C4",,"CAPACITOR, European symbol",,,,,,
2,220mA/50V/3.5Ω,MOSFET-NCH-BSS138,SOT23-3,"Q8, Q9",,N-channel MOSFETs,,,,TRANS-00830,,220mA/50V/3.5Ω
2,22uF,C-EUC1210,C1210,"C1, C3",,"CAPACITOR, European symbol",,,,,,
1,24AA256SN,24AA256SN,SO-08,IC1,,Serial EEPROM,24AA256T-I/SM,1579570.0,08N6838,,,
1,2M,R-EU_R0603,R0603,R1,,"RESISTOR, European symbol",,,,,,
4,330,R-EU_R0603,R0603,"R23, R24, R25, R",39,"RESISTOR, European symbol",,,,,,
1,383k,R-EU_R0603,R0603,R2,,"RESISTOR, European symbol",,,,,,
3,4.3A/20V/54mΩ,MOSFET_PCH-IRLML2244,SOT23-3,"Q5, Q6, Q7",,P-channel MOSFETs,,,,TRANS-11153,,4.3A/20V/54mΩ
2,4.7k,R-EU_R0603,R0603,"R4, R5",,"RESISTOR, European symbol",,,,,,
1,5.5x2.1mm Barrel,POWER_JACKSMD,POWER_JACK_SMD,J6,,Power Jack Connector,,,,CONN-08106,PRT-12748,5.5x2.1mm Barrel
2,6V/0.5A,PPTC_HALF-AMP,1206,"F1, F2",,Resettable Fuse PPTC,,,,RES-08585,,6V/0.5A
1,915MHz,RFM69HCW-915,RFM69HCW-XXXS2,U3,,Hope RF RFM69H ISM Transceiver Module,,,,IC-11997,,915MHz
1,ATSAMD21G-A,ATSAMD21G-A,TQFP-48,U1,,Atmel SAMD21G SMART ARM-Based Microcontroller,,,,IC-13064,,
1,AVRISP-6,AVRISP-6,AVRISP,ISP2,,AVR ISP HEADER,,,,,,
1,CM200,CM200,4-SOJ,U$5,,"Crystal Oscilator, 32.768 kHz",,,,,,
1,DS3231M,DS3231M,SO08,RTC1,,DS3231M Real Time Clock,,,,IC-11985,,
4,FB,R-EU_R0603,R0603,"R13, R14, R16, R",17,"RESISTOR, European symbol",,,,,,
1,LINX-BAT-HLD-012-SMT-OTL,LINX-BAT-HLD-012-SMT-OTL,LINX_BAT-HLD-012-SMT,BT1,,,,,,,,
1,LTC2495,LTC2495,QFN38-5X7,U$7,,,,,,,,
1,MICROSD,MICROSD,MICROSD,U$2,,Micro-SD / Transflash card holder with SPI pinout,,,,,,
2,SKRPABE010,SKRPABE010,SKRPABE010_(SWITCH),"S2, U$1",,SPST Switch,,,,,,
1,SX1509,SX1509,QFN-28,U4,,Semtech SX1509,,,,IC-11311,,SX1509
2,TPS6217X,TPS6217X,WSON-10,"U$3, U$4",,,,,,,,
1,UBLOX_MAX-8,UBLOX_MAX-8,MAX-8,U$6,,UBLOX MAX-8 GPS module,,,,,,
