col0,col1,col2
1,31,450
2,45,471
3,45,472
4,46,471
5,46,472
6,47,471
7,47,472
8,49,622
9,46,622
10,47,622
11,45,622
13,45,628
14,47,628
15,46,628
16,45,629
17,47,629
18,46,629
20,49,628
21,45,296
22,47,296
23,46,296
24,47,655
25,45,655
27,46,655
28,50,296
29,50,471
30,50,472
31,50,622
32,50,628
33,50,629
34,50,655
35,51,296
36,51,471
37,51,472
38,51,622
39,51,628
40,51,629
41,51,655
42,52,296
43,52,471
44,52,472
45,52,622
46,52,628
47,52,629
48,52,655
49,14,954
50,15,954
51,16,954
52,17,954
53,19,954
54,20,954
55,22,954
56,23,954
57,26,954
58,27,954
59,29,954
60,30,954
61,33,954
62,34,954
63,36,954
64,39,954
65,40,954
66,38,954
67,37,954
68,35,954
69,41,954
70,42,954
71,43,954
72,44,954
73,49,954
74,50,954
75,51,954
76,52,954
77,53,954
78,45,954
79,45,953
80,32,942
81,31,942
90,55,296
91,55,471
92,55,472
93,55,622
94,55,628
95,55,629
96,55,655
97,55,954
98,1,1007
99,2,1007
100,3,1007
101,4,1007
102,5,1007
103,6,1007
104,7,1007
105,8,1007
106,9,1007
107,10,1007
108,11,1007
109,12,1007
110,13,1007
111,18,1007
112,21,1007
113,24,1007
114,25,1007
115,28,1007
116,48,1007
118,54,954
119,56,954
120,57,954
121,58,296
122,58,471
123,58,472
124,58,622
125,58,628
126,58,629
127,58,655
128,58,954
131,53,6
132,53,658
142,60,954
143,59,954
144,61,954
145,31,472
146,31,1158
147,31,629
148,62,296
149,62,471
150,62,472
151,62,622
152,62,628
153,62,629
154,62,655
155,62,954
157,31,1195
158,31,1198
160,49,1216
161,64,296
162,64,471
163,64,472
164,64,622
165,64,628
166,64,629
167,64,655
168,64,954
170,66,296
171,66,471
172,66,472
173,66,622
174,66,628
175,66,629
176,66,655
177,66,954
179,46,1348
180,47,1348
181,58,1348
182,64,1348
183,55,1348
184,66,1348
185,45,1348
186,49,1348
187,62,1348
188,51,1348
189,50,1348
190,52,1348
