col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
0,(50205348) SD NEGERI 1 MALAKA," Dusun Pandanan, MALAKA, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",100,91,191,-8.4177,116.0541,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/40AD67E1-023C-E111-A3D7-155E212704A3,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
1,(50200453) SD NEGERI 4 MALAKA," Jln. Raya Setangi - Senggigi Desa Malaka Kecamatan Pemenang, MALAKA, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",55,53,108,-8.4535067,116.0395183,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/70C067E1-023C-E111-952D-3521F20F9525,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,RS
2,(50200423) SD NEGERI 4 PEMENANG BARAT," Dusun Telaga Wareng, PEMENANG BARAT, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",82,81,163,-8.41366,116.0974417,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/20E957E1-023C-E111-AEC7-2F944BFFE577,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
3,(50200506) SD NEGERI 5 PEMENANG BARAT," Dusun Bentek, PEMENANG BARAT, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",123,112,235,-8.4407,116.0843,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/207067E1-023C-E111-9D51-3566100FD822,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,RB
4,(50200214) SD NEGERI 2 GILI INDAH," Gili Trawangan, Gili Indah, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",109,88,197,-8.3548217,116.0412283,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/30FB67E1-023C-E111-AA59-3B5B56EE6DF8,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
5,(50200309) SD NEGERI 2 MALAKA ," Jl. Raya Senggigi-Pemenang, Dusun Nipah  Desa Malaka Kec. Pemenang , Malaka, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",92,93,185,-8.430415,116.0498033,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/408F91E5-023C-E111-A2FC-358DDAE460FD,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
6,(50200287) SD NEGERI 2 PEMENANG BARAT," Jln. Raya Pemenang, Dusun Karang Desa, PEMENANG BARAT, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",164,124,288,-8.4050117,116.1008283,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/A0C766E1-023C-E111-9FEF-570C854BBDA4,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,RB
7,(50200480) SD NEGERI 6 PEMENANG BARAT," DUSUN KERUJUK, PEMENANG BARAT, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",87,59,146,-8.4389367,116.0936967,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/609BBD1E-86FE-E111-B5A4-4962BBFE9100,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,RS
8,(50205343) SD ISLAM HIDAYATURRAHMAN NW," Jln. Raya Pemenang, Dusun Menggala, PEMENANG BARAT, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",20,19,39,-8.4298783,116.090435,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/800C18E4-023C-E111-9839-8F9B0D2E3DDA,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
9,(50200815) SD NEGERI 1 PEMENANG TIMUR," Karang Montong Daya, Pemenang Timur, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",131,142,273,-8.403945,116.1047833,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/804456E1-023C-E111-8815-6DA561B76137,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
10,(50200285) SD NEGERI 2 PEMENANG TIMUR," Terengan Tanaq Ampar, Pemenang Timur, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",38,22,60,-8.4073,116.114465,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/D02A57E1-023C-E111-874E-8129FB326A9B,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,RR
11,(50200101) SD NEGERI 3 GILI INDAH," Dusun Gili Meno, GILI INDAH, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",40,37,77,-8.3537,116.0587,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/70D83FE1-023C-E111-A4EE-7BEB71AA3AE5,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
12,(70003389) SD ISLAM AL KAUTSAR NW," Dusun Teluk Kodek, Malaka, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",0,0,0,-8.4094202,116.1134947,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/18354E99-8A1B-4558-B9E2-A0C53CBDFF54,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
13,(50205347) SD NEGERI 1 GILI INDAH," Gili Air, Gili Indah, Kec. Pemenang, Kab. Lombok Utara Prov. Nusa Tenggara Barat ",101,95,196,-8.3594,116.0812,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/900836E1-023C-E111-9E36-9FD853B8E6F7,"Kab. Lombok Utara, Prov. Nusa Tenggara Barat",SD,BAIK
