col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
5,1,,GFA,1,349.07010649144576,209.88789150109963,-20.963973075750413,,,,Calculated,,DESI-4825,GFA 05,307.562993775083,-267.104503761123,-20.963973075750413,,unknown,-1,-1
5,1,,GFA,2,331.10768013282404,234.80307651918648,-20.824583705192328,,,,Calculated,,DESI-4825,GFA 05,325.70520936300306,-242.3182407755513,-20.824583705192328,,unknown,-1,-1
5,1,,GFA,3,318.61604445256626,225.789330715394,-19.39650923054913,,,,Calculated,,DESI-4825,GFA 05,313.2700243893781,-233.22533958379177,-19.39650923054913,,unknown,-1,-1
5,1,,GFA,4,336.57847081118786,200.8741456973072,-19.535898601107217,,,,Calculated,,DESI-4825,GFA 05,295.127808801458,-258.0116025693634,-19.535898601107217,,unknown,-1,-1
8,4,,GFA,1,348.88877811441046,210.0658449423385,-20.959829913397524,,,,Calculated,,DESI-4824,GFA 07,158.83499782004628,375.07458550864953,-20.959829913397524,,unknown,-1,-1
8,4,,GFA,2,330.78837091880894,234.8851424269897,-20.67898160440657,,,,Calculated,,DESI-4824,GFA 07,129.6022366479943,384.5190485894483,-20.67898160440657,,unknown,-1,-1
8,4,,GFA,3,318.34856339865115,225.79675101573292,-19.247929572753737,,,,Calculated,,DESI-4824,GFA 07,124.87773181388224,369.8547667864707,-19.247929572753737,,unknown,-1,-1
8,4,,GFA,4,336.44897059425267,200.9774535310817,-19.5287778817447,,,,Calculated,,DESI-4824,GFA 07,154.1104929859342,360.4103037056718,-19.5287778817447,,unknown,-1,-1
9,9,,GFA,1,348.9611860060617,209.76456065234632,-20.92608176522741,,,,Calculated,,DESI-4837,GFA 03,-159.10451117977524,-374.8333688166418,-20.92608176522741,,unknown,-1,-1
9,9,,GFA,2,330.83475861471936,234.56565518936807,-20.825485135862,,,,Calculated,,DESI-4837,GFA 03,-129.8608758770199,-384.24620418676136,-20.825485135862,,unknown,-1,-1
9,9,,GFA,3,318.3991444322219,225.47103091151635,-19.4001993304584,,,,Calculated,,DESI-4837,GFA 03,-125.14423366983908,-369.5790842874128,-19.4001993304584,,unknown,-1,-1
9,9,,GFA,4,336.52557182356423,200.66993637449465,-19.500795959823808,,,,Calculated,,DESI-4837,GFA 03,-154.38786897259436,-360.16624891729344,-19.500795959823808,,unknown,-1,-1
11,6,,GFA,1,349.19317583934026,209.9873169529533,-20.96143981445488,,,,Calculated,,DESI-4886,GFA 13,-307.76969904303155,267.1132720021277,-20.96143981445488,,unknown,-1,-1
11,6,,GFA,2,331.106958911573,234.81386462991588,-20.76069084462464,,,,Calculated,,DESI-4886,GFA 13,-325.7809144154861,242.2305882202112,-20.76069084462464,,unknown,-1,-1
11,6,,GFA,3,318.6622765320164,225.7362318511974,-19.320793737138537,,,,Calculated,,DESI-4886,GFA 13,-313.2964301486581,233.2063198554139,-19.320793737138537,,unknown,-1,-1
11,6,,GFA,4,336.7484934597837,200.9096841742348,-19.521542706968766,,,,Calculated,,DESI-4886,GFA 13,-295.2852147762034,258.08900363733056,-19.521542706968766,,unknown,-1,-1
4,0,,GFA,1,349.0005526206222,209.9469491409604,-20.94767305739919,,,,Calculated,,DESI-5817,GFA 10,91.79251998920697,-396.8127349798253,-20.94767305739919,,unknown,-1,-1
