col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,289,8,2.80%,234,C,,,19_001,19.0,2.0,4.0,,
Adams,125,3,2.40%,123,C,,,19_002,19.0,2.0,4.0,,
Allamakee,499,16,3.20%,447,17,3.80%,18.60%,19_003,19.0,2.0,4.0,,
Appanoose,467,20,4.30%,423,25,5.90%,38.00%,19_004,19.0,2.0,4.0,,
Audubon,229,8,3.50%,225,10,4.40%,27.20%,19_005,19.0,2.0,4.0,,
Benton,869,29,3.30%,907,20,2.20%,-33.90%,19_006,19.0,2.0,4.0,,
Black Hawk,"5,797",187,3.20%,"5,142",148,2.90%,-10.80%,19_007,19.0,2.0,4.0,,
Boone,880,19,2.20%,797,27,3.40%,56.90%,19_008,19.0,2.0,4.0,,
Bremer,"1,136",16,1.40%,"1,044",14,1.30%,-4.80%,19_009,19.0,2.0,4.0,,
Buchanan,825,28,3.40%,707,24,3.40%,0.00%,19_010,19.0,2.0,4.0,,
Buena Vista,838,33,3.90%,802,42,5.20%,33.00%,19_011,19.0,2.0,4.0,,
Butler,503,13,2.60%,441,9,2.00%,-21.00%,19_012,19.0,2.0,4.0,,
Calhoun,407,8,2.00%,310,5,1.60%,-17.90%,19_013,19.0,2.0,4.0,,
Carroll,792,15,1.90%,679,20,2.90%,55.50%,19_014,19.0,2.0,4.0,,
Cass,511,17,3.30%,408,21,5.10%,54.70%,19_015,19.0,2.0,4.0,,
Cedar,665,15,2.30%,614,11,1.80%,-20.60%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"1,625",57,3.50%,"1,445",37,2.60%,-27.00%,19_017,19.0,2.0,4.0,,
Cherokee,446,14,3.10%,350,11,3.10%,0.10%,19_018,19.0,2.0,4.0,,
Chickasaw,466,14,3.00%,380,9,2.40%,-21.20%,19_019,19.0,2.0,4.0,,
Clarke,331,18,5.40%,272,17,6.30%,14.90%,19_020,19.0,2.0,4.0,,
Clay,596,20,3.40%,483,24,5.00%,48.10%,19_021,19.0,2.0,4.0,,
Clayton,669,18,2.70%,560,18,3.20%,19.50%,19_022,19.0,2.0,4.0,,
Clinton,"1,816",73,4.00%,"1,654",78,4.70%,17.30%,19_023,19.0,2.0,4.0,,
Crawford,688,25,3.60%,587,28,4.80%,31.30%,19_024,19.0,2.0,4.0,,
Dallas,"1,316",32,2.40%,"1,737",39,2.20%,-7.70%,19_025,19.0,2.0,4.0,,
Davis,306,13,4.20%,243,6,2.50%,-41.90%,19_026,19.0,2.0,4.0,,
Decatur,461,15,3.30%,366,7,1.90%,-41.20%,19_027,19.0,2.0,4.0,,
Delaware,730,16,2.20%,611,21,3.40%,56.80%,19_028,19.0,2.0,4.0,,
Des Moines,"1,532",79,5.20%,"1,339",62,4.60%,-10.20%,19_029,19.0,2.0,4.0,,
Dickinson,487,15,3.10%,485,11,2.30%,-26.40%,19_030,19.0,2.0,4.0,,
Dubuque,"3,563",91,2.60%,"3,567",104,2.90%,14.20%,19_031,19.0,2.0,4.0,,
Emmet,517,18,3.50%,437,13,3.00%,-14.60%,19_032,19.0,2.0,4.0,,
Fayette,830,19,2.30%,657,32,4.90%,112.80%,19_033,19.0,2.0,4.0,,
Floyd,579,16,2.80%,500,19,3.80%,37.50%,19_034,19.0,2.0,4.0,,
Franklin,409,12,2.90%,323,10,3.10%,5.50%,19_035,19.0,2.0,4.0,,
Fremont,267,4,1.50%,225,12,5.30%,256.00%,19_036,19.0,2.0,4.0,,
Greene,358,14,3.90%,260,5,1.90%,-50.80%,19_037,19.0,2.0,4.0,,
Grundy,420,7,1.70%,394,9,2.30%,37.10%,19_038,19.0,2.0,4.0,,
Guthrie,369,11,3.00%,316,7,2.20%,-25.70%,19_039,19.0,2.0,4.0,,
Hamilton,537,19,3.50%,492,26,5.30%,49.40%,19_040,19.0,2.0,4.0,,
Hancock,454,10,2.20%,372,5,1.30%,-39.00%,19_041,19.0,2.0,4.0,,
Hardin,729,22,3.00%,619,21,3.40%,12.40%,19_042,19.0,2.0,4.0,,
Harrison,539,17,3.20%,539,23,4.30%,35.30%,19_043,19.0,2.0,4.0,,
Henry,711,30,4.20%,634,31,4.90%,15.90%,19_044,19.0,2.0,4.0,,
Howard,384,6,1.60%,321,16,5.00%,219.00%,19_045,19.0,2.0,4.0,,
Humboldt,407,7,1.70%,318,12,3.80%,119.40%,19_046,19.0,2.0,4.0,,
Ida,294,6,2.00%,211,6,2.80%,39.30%,19_047,19.0,2.0,4.0,,
Iowa,544,18,3.30%,556,15,2.70%,-18.50%,19_048,19.0,2.0,4.0,,
Jackson,705,26,3.70%,688,17,2.50%,-33.00%,19_049,19.0,2.0,4.0,,
Jasper,"1,187",45,3.80%,"1,083",39,3.60%,-5.00%,19_050,19.0,2.0,4.0,,
Jefferson,574,13,2.30%,456,14,3.10%,35.60%,19_051,19.0,2.0,4.0,,
Johnson,"5,796",70,1.20%,"6,103",77,1.30%,4.50%,19_052,19.0,2.0,4.0,,
Jones,698,18,2.60%,618,32,5.20%,100.80%,19_053,19.0,2.0,4.0,,
Keokuk,399,15,3.80%,372,8,2.20%,-42.80%,19_054,19.0,2.0,4.0,,
Kossuth,669,13,1.90%,530,12,2.30%,16.50%,19_055,19.0,2.0,4.0,,
Lee,"1,267",50,3.90%,"1,176",61,5.20%,31.40%,19_056,19.0,2.0,4.0,,
Linn,"6,878",209,3.00%,"7,252",224,3.10%,1.60%,19_057,19.0,2.0,4.0,,
Louisa,404,14,3.50%,408,20,4.90%,41.50%,19_058,19.0,2.0,4.0,,
Lucas,325,16,4.90%,291,10,3.40%,-30.20%,19_059,19.0,2.0,4.0,,
Lyon,414,11,2.70%,399,7,1.80%,-34.00%,19_119,19.0,2.0,4.0,,
Madison,464,14,3.00%,499,14,2.80%,-7.00%,19_121,19.0,2.0,4.0,,
Mahaska,827,37,4.50%,708,17,2.40%,-46.30%,19_123,19.0,2.0,4.0,,
Marion,"1,275",29,2.30%,"1,262",27,2.10%,-5.90%,19_125,19.0,2.0,4.0,,
Marshall,"1,340",80,6.00%,"1,239",73,5.90%,-1.30%,19_127,19.0,2.0,4.0,,
Mills,527,18,3.40%,536,19,3.50%,3.80%,19_129,19.0,2.0,4.0,,
Mitchell,359,7,1.90%,380,5,1.30%,-32.50%,19_131,19.0,2.0,4.0,,
Monona,304,16,5.30%,278,8,2.90%,-45.30%,19_133,19.0,2.0,4.0,,
