col0,col1,col2,col3
1,https://news.ycombinator.com/item?id=7685170,May-14,"942,00"
2,https://news.ycombinator.com/item?id=7833250,Jun-14,"911,00"
3,https://news.ycombinator.com/item?id=7831189,Jun-14,"911,00"
4,https://news.ycombinator.com/item?id=7970405,Jul-14,"881,00"
5,https://news.ycombinator.com/item?id=8120085,Aug-14,"850,00"
6,https://news.ycombinator.com/item?id=8252732,Sep-14,"819,00"
7,https://news.ycombinator.com/item?id=8394329,Oct-14,"789,00"
8,https://news.ycombinator.com/item?id=8542898,Nov-14,"758,00"
9,https://news.ycombinator.com/item?id=8681043,Dec-14,"728,00"
10,https://news.ycombinator.com/item?id=8822810,Jan-15,"697,00"
11,https://news.ycombinator.com/item?id=8980054,Feb-15,"666,00"
12,https://news.ycombinator.com/item?id=9127238,Mar-15,"638,00"
13,https://news.ycombinator.com/item?id=9303599,Apr-15,"607,00"
14,https://news.ycombinator.com/item?id=9471311,May-15,"577,00"
15,https://news.ycombinator.com/item?id=9639011,Jun-15,"546,00"
16,https://news.ycombinator.com/item?id=9812247,Jul-15,"516,00"
17,https://news.ycombinator.com/item?id=9996335,Aug-15,"485,00"
18,https://news.ycombinator.com/item?id=10152811,Sep-15,"454,00"
19,https://news.ycombinator.com/item?id=10311582,Oct-15,"424,00"
20,https://news.ycombinator.com/item?id=10492088,Nov-15,"393,00"
21,https://news.ycombinator.com/item?id=10655742,Dec-15,"363,00"
22,https://news.ycombinator.com/item?id=10822021,Jan-16,"332,00"
23,https://news.ycombinator.com/item?id=11012046,Feb-16,"301,00"
24,https://news.ycombinator.com/item?id=11202956,Mar-16,"272,00"
25,https://news.ycombinator.com/item?id=11405241,Apr-16,"241,00"
26,https://news.ycombinator.com/item?id=11611869,May-16,"211,00"
27,https://news.ycombinator.com/item?id=11814830,Jun-16,"180,00"
28,https://news.ycombinator.com/item?id=12016570,Jul-16,"150,00"
29,https://news.ycombinator.com/item?id=12202867,Aug-16,"119,00"
30,https://news.ycombinator.com/item?id=12405700,Sep-16,"88,00"
31,https://news.ycombinator.com/item?id=12627854,Oct-16,"58,00"
32,https://news.ycombinator.com/item?id=12846146,Nov-16,"27,00"
