col0,col1,col2,col3,col4
LICENSE or NON-DRIVER ID RENEWAL,11,Bakers,101,56
LICENSE or NON-DRIVER ID RENEWAL,11,Bayonne,102,39
LICENSE or NON-DRIVER ID RENEWAL,11,Camden,104,91
LICENSE or NON-DRIVER ID RENEWAL,11,Cardiff,105,110
LICENSE or NON-DRIVER ID RENEWAL,11,Delanco,107,79
LICENSE or NON-DRIVER ID RENEWAL,11,Eatontown,108,54
LICENSE or NON-DRIVER ID RENEWAL,11,Edison,110,30
LICENSE or NON-DRIVER ID RENEWAL,11,Flemington,111,38
LICENSE or NON-DRIVER ID RENEWAL,11,Freehold,113,61
LICENSE or NON-DRIVER ID RENEWAL,11,Lodi,114,45
LICENSE or NON-DRIVER ID RENEWAL,11,Newark,116,28
LICENSE or NON-DRIVER ID RENEWAL,11,Nbergen,117,52
LICENSE or NON-DRIVER ID RENEWAL,11,Oakland,119,40
LICENSE or NON-DRIVER ID RENEWAL,11,Paterson,120,41
LICENSE or NON-DRIVER ID RENEWAL,11,Rahway,122,43
LICENSE or NON-DRIVER ID RENEWAL,11,Randolph,123,37
LICENSE or NON-DRIVER ID RENEWAL,11,RioGrande,103,145
LICENSE or NON-DRIVER ID RENEWAL,11,Salem,106,114
LICENSE or NON-DRIVER ID RENEWAL,11,SouthPlainfield,109,25
LICENSE or NON-DRIVER ID RENEWAL,11,TomsRiver,112,73
LICENSE or NON-DRIVER ID RENEWAL,11,Vineland,115,118
LICENSE or NON-DRIVER ID RENEWAL,11,Wayne,118,35
LICENSE or NON-DRIVER ID RENEWAL,11,WestDeptford,121,92
