col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
1683,1142,1362,9,0,121595,9727,1686,1143,1553,1681,1140,1362,98,100,0.0,600.0,1705.0
1681,1143,1362,13,0,121533,9722,1683,1143,1374,1680,1140,1361,98,100,0.0,600.0,1708.0
1680,1142,1363,18,0,121498,9719,1681,1143,1369,1680,1141,1361,98,100,0.0,599.0,1705.0
1683,1143,1363,23,0,121803,9744,1685,1143,1550,1680,1141,1361,98,100,0.0,600.0,1705.0
1680,1142,1363,27,0,121530,9722,1683,1143,1370,1680,1141,1361,98,100,0.0,600.0,1705.0
1679,1141,1363,32,0,121681,9734,1680,1143,1369,1679,1139,1361,98,100,0.0,599.0,1705.0
1683,1142,1363,37,0,121525,9722,1684,1143,1553,1679,1140,1361,98,100,0.0,600.0,1705.0
1680,1142,1361,41,0,121507,9720,1683,1143,1364,1680,1141,1361,98,100,0.0,600.0,1705.0
1679,1142,1361,46,0,121488,9719,1680,1144,1363,1679,1141,1360,98,100,0.0,600.0,1708.0
1684,1142,1362,51,0,121617,9729,1684,1144,1552,1679,1139,1360,98,100,0.0,600.0,1705.0
1681,1142,1363,56,0,121500,9720,1684,1143,1421,1681,1141,1360,98,100,0.0,600.0,1705.0
1680,1142,1363,60,0,121496,9719,1681,1143,1364,1680,1141,1361,98,100,0.0,600.0,1705.0
1686,1143,1363,65,0,121511,9720,1686,1143,1551,1680,1141,1362,96,100,0.0,600.0,1756.0
1681,1142,1364,70,0,121508,9720,1686,1143,1373,1681,1141,1361,98,100,0.0,600.0,1705.0
1680,1143,1362,74,0,121504,9720,1681,1143,1371,1680,1141,1361,98,100,0.0,600.0,1708.0
1679,1140,1550,79,0,121513,9721,1680,1143,1552,1679,1140,1361,98,100,0.0,599.0,1705.0
1681,1143,1362,84,0,121511,9720,1685,1143,1550,1679,1140,1362,98,100,0.0,599.0,1708.0
1680,1142,1362,88,0,121507,9720,1681,1143,1366,1680,1141,1361,98,100,0.0,599.0,1705.0
1680,1142,1363,93,0,121503,9720,1680,1143,1364,1680,1141,1361,98,100,0.0,599.0,1708.0
1682,1143,1362,98,0,121574,9725,1685,1143,1541,1680,1141,1361,98,100,0.0,599.0,1708.0
1680,1143,1362,102,0,121511,9720,1682,1144,1365,1680,1141,1361,98,100,0.0,600.0,1708.0
1680,1143,1363,107,0,121507,9720,1680,1143,1364,1680,1141,1361,98,100,0.0,600.0,1705.0
1681,1142,1368,112,0,121516,9721,1685,1143,1551,1680,1141,1361,98,100,0.0,600.0,1708.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Watts,Amps,WattHours,Cost,MoKWh,MoCost,MaxWatts,MaxVolts,MaxAmps,MinWatts,MinVolts,MinAmps,Factor,DutyCycle,PowerCycle,,,
1883,1143,1524,10,0,135379,10830,1884,1144,1536,1880,1141,1511,98,100,0.0,600.0,1915.0
1883,1142,1528,15,0,135578,10846,1883,1143,1541,1879,1141,1512,98,100,0.0,600.0,1918.0
1882,1143,1515,20,0,135718,10857,1888,1144,1641,1882,1142,1513,98,100,0.0,600.0,1904.0
1886,1143,1528,25,0,136130,10890,1886,1144,1540,1882,1141,1514,98,100,0.0,600.0,1918.0
1885,1143,1527,31,0,135887,10870,1886,1144,1532,1881,1142,1513,98,100,0.0,600.0,1921.0
1884,1142,1517,36,0,135951,10876,1891,1144,1643,1884,1141,1514,98,100,0.0,600.0,1907.0
1889,1143,1528,41,0,136029,10882,1889,1143,1532,1884,1141,1515,98,100,0.0,600.0,1921.0
1882,1143,1517,46,0,136000,10880,1889,1144,1531,1882,1142,1515,98,100,0.0,600.0,1904.0
1885,1142,1517,52,0,136178,10894,1890,1143,1650,1882,1141,1516,98,100,0.0,600.0,1907.0
1884,1142,1517,57,0,136054,10884,1888,1143,1532,1884,1141,1516,98,100,0.0,600.0,1904.0
1884,1143,1518,62,0,136066,10885,1887,1143,1533,1884,1141,1516,98,100,0.0,600.0,1907.0
1885,1143,1517,67,0,136091,10887,1891,1143,1647,1884,1141,1511,99,100,0.0,600.0,1904.0
1884,1142,1518,73,0,136195,10895,1888,1143,1533,1884,1141,1516,98,100,0.0,601.0,1904.0
1883,1141,1520,78,0,136103,10888,1887,1143,1533,1883,1140,1517,98,100,0.0,601.0,1907.0
1886,1142,1520,83,0,136118,10889,1889,1142,1648,1883,1140,1512,99,100,0.0,601.0,1904.0
1890,1142,1533,88,0,136153,10892,1890,1143,1535,1886,1141,1519,98,100,0.0,601.0,1924.0
1886,1143,1518,94,0,136156,10892,1892,1144,1534,1886,1141,1516,98,100,0.0,601.0,1907.0
1887,1143,1519,99,0,136172,10893,1889,1143,1638,1885,1141,1512,98,100,0.0,601.0,1910.0
1885,1143,1519,104,0,136179,10894,1890,1144,1545,1885,1141,1517,98,100,0.0,601.0,1907.0
1885,1143,1519,110,0,136185,10894,1889,1143,1534,1885,1141,1518,98,100,0.0,601.0,1907.0
1891,1143,1532,115,0,136211,10896,1891,1144,1652,1885,1140,1515,98,100,0.0,601.0,1921.0
1890,1143,1532,120,0,136217,10897,1891,1144,1534,1886,1142,1515,98,100,0.0,601.0,1924.0
1893,1143,1532,125,1,136243,10899,1893,1144,1540,1889,1142,1522,98,100,0.0,601.0,1924.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Watts,Amps,WattHours,Cost,MoKWh,MoCost,MaxWatts,MaxVolts,MaxAmps,MinWatts,MinVolts,MinAmps,Factor,DutyCycle,PowerCycle,,,
2026,1142,1633,10,0,145990,11679,2026,1144,1653,2023,1142,1629,98,100,0.0,600.0,2055.0
2024,1143,1631,16,0,146062,11685,2026,1144,1641,2023,1142,1629,98,100,0.0,599.0,2052.0
2030,1142,1641,22,0,146220,11697,2030,1144,1741,2024,1141,1630,98,100,0.0,600.0,2066.0
2024,1142,1633,27,0,146192,11695,2030,1143,1642,2024,1141,1630,98,100,0.0,600.0,2052.0
2028,1142,1632,33,0,146267,11701,2029,1143,1644,2024,1141,1632,98,100,0.0,600.0,2066.0
2025,1142,1633,38,0,146267,11701,2029,1144,1734,2025,1142,1630,98,100,0.0,599.0,2055.0
2025,1142,1633,44,0,146283,11702,2028,1143,1643,2025,1140,1631,98,100,0.0,600.0,2055.0
2023,1143,1633,50,0,146268,11701,2026,1143,1642,2023,1141,1631,98,100,0.0,600.0,2052.0
2025,1142,1631,55,0,146275,11702,2027,1143,1734,2023,1141,1631,98,100,0.0,600.0,2052.0
2030,1141,1643,61,0,146320,11705,2030,1143,1646,2024,1140,1631,98,100,0.0,600.0,2066.0
2027,1143,1633,67,0,146325,11706,2031,1143,1645,2027,1140,1632,98,100,0.0,600.0,2055.0
2031,1142,1642,72,0,146352,11708,2031,1143,1735,2025,1141,1631,98,100,0.0,600.0,2066.0
2026,1141,1633,78,0,146340,11707,2031,1143,1643,2026,1141,1630,98,100,0.0,600.0,2055.0
2028,1142,1641,84,0,146347,11707,2028,1143,1643,2024,1140,1631,98,100,0.0,599.0,2066.0
2028,1142,1632,89,0,146358,11708,2030,1143,1736,2027,1141,1631,98,100,0.0,600.0,2052.0
2029,1141,1634,95,0,146364,11709,2029,1143,1643,2026,1140,1631,98,100,0.0,599.0,2066.0
2029,1143,1632,101,0,146374,11709,2030,1143,1644,2028,1141,1632,98,100,0.0,599.0,2055.0
2031,1142,1641,106,0,146390,11711,2031,1143,1737,2026,1141,1632,98,100,0.0,600.0,2066.0
2026,1141,1633,112,0,146381,11710,2031,1143,1642,2026,1140,1631,98,100,0.0,600.0,2052.0
2023,1142,1632,118,0,146368,11709,2027,1143,1643,2023,1141,1631,98,100,0.0,599.0,2052.0
2028,1141,1633,123,0,146438,11715,2028,1143,1734,2023,1140,1632,97,100,0.0,600.0,2080.0
2030,1142,1633,129,1,146386,11710,2031,1143,1644,2027,1141,1631,98,100,0.0,600.0,2055.0
