col0,col1,col2,col3
0,PROP_LAST_STATUS,core,draft-rquattle-spinel-core
1,PROP_PROTOCOL_VERSION,core,draft-rquattle-spinel-core
2,PROP_NCP_VERSION,core,draft-rquattle-spinel-core
3,PROP_INTERFACE_TYPE,core,draft-rquattle-spinel-core
4,PROP_INTERFACE_VENDOR_ID,core,draft-rquattle-spinel-core
5,PROP_CAPS,core,draft-rquattle-spinel-core
6,PROP_INTERFACE_COUNT,core,draft-rquattle-spinel-core
7,PROP_POWER_STATE,core,draft-rquattle-spinel-core
8,PROP_HWADDR,core,draft-rquattle-spinel-core
9,PROP_LOCK,core,draft-rquattle-spinel-core
10,PROP_HBO_MEM_MAX,core,draft-rquattle-spinel-hbo
10,PROP_HOST_POWER_STATE,core,draft-rquattle-spinel-core
11,PROP_HBO_BLOCK_MAX,core,draft-rquattle-spinel-hbo
32,PROP_PHY_ENABLED,phy,draft-rquattle-spinel-core
33,PROP_PHY_CHAN,phy,draft-rquattle-spinel-core
34,PROP_PHY_CHAN_SUPPORTED,phy,draft-rquattle-spinel-core
35,PROP_PHY_FREQ,phy,draft-rquattle-spinel-core
36,PROP_PHY_CCA_THRESHOLD,phy,draft-rquattle-spinel-core
37,PROP_PHY_TX_POWER,phy,draft-rquattle-spinel-core
38,PROP_PHY_RSSI,phy,draft-rquattle-spinel-core
39,PROP_PHY_RX_SENSITIVITY,phy,draft-rquattle-spinel-core
48,PROP_MAC_SCAN_STATE,mac,draft-rquattle-spinel-core
49,PROP_MAC_SCAN_MASK,mac,draft-rquattle-spinel-core
50,PROP_MAC_SCAN_PERIOD,mac,draft-rquattle-spinel-core
51,PROP_MAC_SCAN_BEACON,mac,draft-rquattle-spinel-core
52,PROP_MAC_15_4_LADDR,mac,draft-rquattle-spinel-core
53,PROP_MAC_15_4_SADDR,mac,draft-rquattle-spinel-core
54,PROP_MAC_15_4_PANID,mac,draft-rquattle-spinel-core
55,PROP_MAC_RAW_STREAM_ENABLED,mac,draft-rquattle-spinel-core
56,PROP_MAC_PROMISCUOUS_MODE,mac,draft-rquattle-spinel-core
57,PROP_MAC_ENERGY_SCAN_RESULT,mac,draft-rquattle-spinel-core
58,PROP_MAC_DATA_POLL_PERIOD,mac,draft-rquattle-spinel-core
