col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
Aedes aegypti,3082,unpublished,polygon,2.0,-10.88,-68.61,2013.0,Brazil,BRA,37,
Aedes aegypti,3110,unpublished,polygon,2.0,-10.72,-70.01,2013.0,Brazil,BRA,37,
Aedes aegypti,3111,unpublished,polygon,2.0,-10.7,-69.23,2013.0,Brazil,BRA,37,
Aedes aegypti,3131,unpublished,polygon,2.0,-10.61,-68.58,2013.0,Brazil,BRA,37,
Aedes aegypti,3157,unpublished,polygon,2.0,-10.45,-67.83,2013.0,Brazil,BRA,37,
Aedes aegypti,3197,unpublished,polygon,2.0,-10.24,-67.36,2013.0,Brazil,BRA,37,
Aedes aegypti,3233,unpublished,polygon,2.0,-10.0,-68.42,2013.0,Brazil,BRA,37,
Aedes aegypti,3237,unpublished,polygon,2.0,-9.98,-67.46,2013.0,Brazil,BRA,37,
Aedes aegypti,3245,unpublished,polygon,2.0,-9.95,-66.91,2013.0,Brazil,BRA,37,
Aedes aegypti,3269,unpublished,polygon,2.0,-9.77,-69.42,2013.0,Brazil,BRA,37,
Aedes aegypti,3293,unpublished,polygon,2.0,-9.64,-67.71,2013.0,Brazil,BRA,37,
Aedes aegypti,3299,unpublished,polygon,2.0,-9.6,-68.13,2013.0,Brazil,BRA,37,
Aedes aegypti,3432,unpublished,polygon,2.0,-8.9,-70.81,2013.0,Brazil,BRA,37,
Aedes aegypti,3592,unpublished,polygon,2.0,-7.96,-72.79,2013.0,Brazil,BRA,37,
Aedes aegypti,16536,10910,point,-999.0,-9.98,-67.82,2004.0,Brazil,BRA,37,
Aedes aegypti,17613,11903,point,-999.0,-9.98,-67.81,2001.0,Brazil,BRA,37,
Aedes aegypti,17949,12145,point,-999.0,-9.98,-67.82,2001.0,Brazil,BRA,37,
Aedes aegypti,18854,13792,point,-999.0,-9.98,-67.81,2006.0,Brazil,BRA,37,
Aedes aegypti,19318,14897,polygon,,-10.07,-68.32,,Brazil,BRA,37,
Aedes aegypti,19466,15390,polygon,,-9.31,-70.45,2009.0,Brazil,BRA,37,
Aedes aegypti,19906,2809,point,-999.0,-9.96,-67.8,2001.0,Brazil,BRA,37,
