col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"1,836",202,11.00%,"1,541",208,13.50%,22.70%,19_001,19.0,2.0,4.0,,
Adams,"1,000",148,14.80%,865,147,17.00%,14.80%,19_002,19.0,2.0,4.0,,
Allamakee,"3,474",469,13.50%,"3,190",536,16.80%,24.50%,19_003,19.0,2.0,4.0,,
Appanoose,"3,071",565,18.40%,"2,891",688,23.80%,29.40%,19_004,19.0,2.0,4.0,,
Audubon,"1,661",211,12.70%,"1,413",202,14.30%,12.50%,19_005,19.0,2.0,4.0,,
Benton,"6,658",506,7.60%,"6,208",627,10.10%,32.90%,19_006,19.0,2.0,4.0,,
Black Hawk,"28,412","3,722",13.10%,"25,374","4,948",19.50%,48.90%,19_007,19.0,2.0,4.0,,
Boone,"6,124",545,8.90%,"5,615",657,11.70%,31.50%,19_008,19.0,2.0,4.0,,
Bremer,"5,298",302,5.70%,"4,667",350,7.50%,31.60%,19_009,19.0,2.0,4.0,,
Buchanan,"5,667",816,14.40%,"5,211",839,16.10%,11.80%,19_010,19.0,2.0,4.0,,
Buena Vista,"4,854",597,12.30%,"4,592",675,14.70%,19.50%,19_011,19.0,2.0,4.0,,
Butler,"3,529",360,10.20%,"3,111",392,12.60%,23.50%,19_012,19.0,2.0,4.0,,
Calhoun,"2,356",311,13.20%,"1,967",299,15.20%,15.20%,19_013,19.0,2.0,4.0,,
Carroll,"5,483",488,8.90%,"4,789",431,9.00%,1.10%,19_014,19.0,2.0,4.0,,
Cass,"3,290",454,13.80%,"2,872",514,17.90%,29.70%,19_015,19.0,2.0,4.0,,
Cedar,"4,397",299,6.80%,"3,883",299,7.70%,13.20%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"10,420","1,042",10.00%,"9,323","1,212",13.00%,30.00%,19_017,19.0,2.0,4.0,,
Cherokee,"2,963",323,10.90%,"2,452",282,11.50%,5.50%,19_018,19.0,2.0,4.0,,
Chickasaw,"3,280",351,10.70%,"2,823",350,12.40%,15.90%,19_019,19.0,2.0,4.0,,
Clarke,"2,261",321,14.20%,"2,109",369,17.50%,23.20%,19_020,19.0,2.0,4.0,,
Clay,"4,052",389,9.60%,"3,606",476,13.20%,37.50%,19_021,19.0,2.0,4.0,,
Clayton,"4,408",551,12.50%,"3,917",568,14.50%,16.00%,19_022,19.0,2.0,4.0,,
Clinton,"12,234","1,566",12.80%,"11,017","1,939",17.60%,37.50%,19_023,19.0,2.0,4.0,,
Crawford,"4,201",605,14.40%,"3,878",605,15.60%,8.30%,19_024,19.0,2.0,4.0,,
Dallas,"11,508",702,6.10%,"12,129",752,6.20%,1.60%,19_025,19.0,2.0,4.0,,
Davis,"2,255",451,20.00%,"2,067",432,20.90%,4.50%,19_026,19.0,2.0,4.0,,
Decatur,"1,856",336,18.10%,"1,636",409,25.00%,38.10%,19_027,19.0,2.0,4.0,,
Delaware,"5,000",505,10.10%,"4,265",499,11.70%,15.80%,19_028,19.0,2.0,4.0,,
Des Moines,"9,832","1,465",14.90%,"8,971","1,848",20.60%,38.30%,19_029,19.0,2.0,4.0,,
Dickinson,"3,430",295,8.60%,"3,162",313,9.90%,15.10%,19_030,19.0,2.0,4.0,,
Dubuque,"21,886","1,926",8.80%,"20,957","2,410",11.50%,30.70%,19_031,19.0,2.0,4.0,,
Emmet,"2,341",316,13.50%,"2,145",311,14.50%,7.40%,19_032,19.0,2.0,4.0,,
Fayette,"5,150",685,13.30%,"4,478",712,15.90%,19.50%,19_033,19.0,2.0,4.0,,
Floyd,"3,957",546,13.80%,"3,565",574,16.10%,16.70%,19_034,19.0,2.0,4.0,,
Franklin,"2,455",243,9.90%,"2,313",303,13.10%,32.30%,19_035,19.0,2.0,4.0,,
Fremont,"1,872",234,12.50%,"1,673",246,14.70%,17.60%,19_036,19.0,2.0,4.0,,
Greene,"2,492",309,12.40%,"2,141",334,15.60%,25.80%,19_037,19.0,2.0,4.0,,
Grundy,"2,984",191,6.40%,"2,600",195,7.50%,17.20%,19_038,19.0,2.0,4.0,,
Guthrie,"2,533",309,12.20%,"2,414",309,12.80%,4.90%,19_039,19.0,2.0,4.0,,
Hamilton,"3,957",364,9.20%,"3,562",431,12.10%,31.50%,19_040,19.0,2.0,4.0,,
Hancock,"3,049",247,8.10%,"2,551",250,9.80%,21.00%,19_041,19.0,2.0,4.0,,
Hardin,"4,188",490,11.70%,"3,703",585,15.80%,35.00%,19_042,19.0,2.0,4.0,,
Harrison,"3,895",370,9.50%,"3,540",492,13.90%,46.30%,19_043,19.0,2.0,4.0,,
Henry,"4,842",489,10.10%,"4,231",605,14.30%,41.60%,19_044,19.0,2.0,4.0,,
Howard,"2,468",274,11.10%,"2,175",311,14.30%,28.80%,19_045,19.0,2.0,4.0,,
Humboldt,"2,440",283,11.60%,"2,043",288,14.10%,21.50%,19_046,19.0,2.0,4.0,,
Ida,"1,851",211,11.40%,"1,542",202,13.10%,14.90%,19_047,19.0,2.0,4.0,,
Iowa,"4,000",244,6.10%,"3,684",291,7.90%,29.50%,19_048,19.0,2.0,4.0,,
Jackson,"5,030",664,13.20%,"4,435",816,18.40%,39.40%,19_049,19.0,2.0,4.0,,
Jasper,"8,892",658,7.40%,"8,216",838,10.20%,37.80%,19_050,19.0,2.0,4.0,,
Jefferson,"3,664",524,14.30%,"3,053",580,19.00%,32.80%,19_051,19.0,2.0,4.0,,
Johnson,"21,967","1,977",9.00%,"20,917","2,510",12.00%,33.30%,19_052,19.0,2.0,4.0,,
Jones,"4,559",465,10.20%,"4,081",555,13.60%,33.30%,19_053,19.0,2.0,4.0,,
Keokuk,"2,816",414,14.70%,"2,509",414,16.50%,12.20%,19_054,19.0,2.0,4.0,,
Kossuth,"4,112",514,12.50%,"3,454",487,14.10%,12.80%,19_055,19.0,2.0,4.0,,
Lee,"8,652","1,220",14.10%,"7,774","1,446",18.60%,31.90%,19_056,19.0,2.0,4.0,,
Linn,"47,513","3,611",7.60%,"46,298","6,065",13.10%,72.40%,19_057,19.0,2.0,4.0,,
Louisa,"3,209",414,12.90%,"2,869",439,15.30%,18.60%,19_058,19.0,2.0,4.0,,
Lucas,"2,273",375,16.50%,"2,110",462,21.90%,32.70%,19_059,19.0,2.0,4.0,,
Lyon,"3,120",312,10.00%,"2,938",285,9.70%,-3.00%,19_119,19.0,2.0,4.0,,
Madison,"3,680",276,7.50%,"3,570",307,8.60%,14.70%,19_121,19.0,2.0,4.0,,
Mahaska,"5,430",619,11.40%,"5,036",705,14.00%,22.80%,19_123,19.0,2.0,4.0,,
Marion,"7,928",658,8.30%,"7,202",749,10.40%,25.30%,19_125,19.0,2.0,4.0,,
Marshall,"9,561","1,262",13.20%,"9,136","1,480",16.20%,22.70%,19_127,19.0,2.0,4.0,,
Mills,"3,653",369,10.10%,"3,518",394,11.20%,10.90%,19_129,19.0,2.0,4.0,,
Mitchell,"2,741",403,14.70%,"2,541",376,14.80%,0.60%,19_131,19.0,2.0,4.0,,
Monona,"2,122",295,13.90%,"1,900",323,17.00%,22.30%,19_133,19.0,2.0,4.0,,
Monroe,"1,936",271,14.00%,"1,755",344,19.60%,40.00%,19_135,19.0,2.0,4.0,,
Montgomery,"2,755",394,14.30%,"2,497",422,16.90%,18.20%,19_137,19.0,2.0,4.0,,
Muscatine,"10,737","1,224",11.40%,"10,322","1,569",15.20%,33.30%,19_139,19.0,2.0,4.0,,
O'Brien,"3,542",340,9.60%,"3,000",309,10.30%,7.30%,19_141,19.0,2.0,4.0,,
Osceola,"1,726",164,9.50%,"1,500",156,10.40%,9.50%,19_143,19.0,2.0,4.0,,
Page,"3,682",567,15.40%,"3,156",647,20.50%,33.10%,19_145,19.0,2.0,4.0,,
Palo Alto,"2,278",287,12.60%,"1,992",265,13.30%,5.60%,19_147,19.0,2.0,4.0,,
Plymouth,"6,711",510,7.60%,"5,933",534,9.00%,18.40%,19_149,19.0,2.0,4.0,,
Pocahontas,"2,031",262,12.90%,"1,623",250,15.40%,19.40%,19_151,19.0,2.0,4.0,,
Polk,"95,011","8,931",9.40%,"97,045","10,675",11.00%,17.00%,19_153,19.0,2.0,4.0,,
Pottawattamie,"21,694","2,690",12.40%,"20,823","3,290",15.80%,27.40%,19_155,19.0,2.0,4.0,,
Poweshiek,"4,092",401,9.80%,"3,627",457,12.60%,28.60%,19_157,19.0,2.0,4.0,,
Ringgold,"1,237",266,21.50%,"1,085",295,27.20%,26.40%,19_159,19.0,2.0,4.0,,
Sac,"2,617",369,14.10%,"2,226",354,15.90%,12.80%,19_161,19.0,2.0,4.0,,
Scott,"40,485","5,263",13.00%,"38,158","6,754",17.70%,36.20%,19_163,19.0,2.0,4.0,,
Shelby,"3,263",310,9.50%,"2,763",315,11.40%,20.00%,19_165,19.0,2.0,4.0,,
Sioux,"8,240",618,7.50%,"7,683",630,8.20%,9.30%,19_167,19.0,2.0,4.0,,
Story,"14,653","1,055",7.20%,"12,468","1,172",9.40%,30.60%,19_169,19.0,2.0,4.0,,
Tama,"4,540",563,12.40%,"4,189",553,13.20%,6.50%,19_171,19.0,2.0,4.0,,
Taylor,"1,541",245,15.90%,"1,369",215,15.70%,-1.20%,19_173,19.0,2.0,4.0,,
Union,"2,701",362,13.40%,"2,508",469,18.70%,39.50%,19_175,19.0,2.0,4.0,,
Van Buren,"1,811",317,17.50%,"1,639",359,21.90%,25.10%,19_177,19.0,2.0,4.0,,
Wapello,"8,030","1,357",16.90%,"7,843","1,545",19.70%,16.60%,19_179,19.0,2.0,4.0,,
Warren,"10,571",666,6.30%,"9,788",783,8.00%,27.00%,19_181,19.0,2.0,4.0,,
Washington,"5,243",540,10.30%,"5,034",740,14.70%,42.70%,19_183,19.0,2.0,4.0,,
Wayne,"1,546",303,19.60%,"1,379",309,22.40%,14.30%,19_185,19.0,2.0,4.0,,
Webster,"9,352","1,197",12.80%,"8,584","1,485",17.30%,35.20%,19_187,19.0,2.0,4.0,,
Winnebago,"2,646",254,9.60%,"2,341",309,13.20%,37.50%,19_189,19.0,2.0,4.0,,
Winneshiek,"4,653",349,7.50%,"3,885",338,8.70%,16.00%,19_191,19.0,2.0,4.0,,
Woodbury,"27,265","3,708",13.60%,"26,481","5,561",21.00%,54.40%,19_193,19.0,2.0,4.0,,
Worth,"1,784",173,9.70%,"1,606",167,10.40%,7.20%,19_195,19.0,2.0,4.0,,
Wright,"3,347",338,10.10%,"2,988",484,16.20%,60.40%,19_197,19.0,2.0,4.0,,
State,"703,812","75,952",10.80%,"657,708","91,701",13.90%,29.20%,,19.0,2.0,4.0,,
Rural,"118,325","13,861",11.70%,"105,489","14,720",14.00%,19.10%,,,,,,IA_Rural_Counties
Small Urban,"266,601","29,208",11.00%,"243,698","33,596",13.80%,25.80%,,,,,,IA_Urban_Counties
Metropolitan,"318,886","32,883",10.30%,"308,521","43,385",14.10%,36.40%,,,,,,IA_Metropolitan_Counties
United States,"71,525,420","11,587,118",16.20%,"72,217,691","13,360,273",18.50%,14.20%,,,,,US_National,
