col0,col1,col2,col3,col4,col5,col6,col7
Time,Speed,Location,County,State,Lat,Lon,Comments
1930,65,BORDEAUX,PLATTE,WY,41.95,-104.95,(CYS)
2111,59,4 SSW MANHATTAN,NYE,NV,38.47,-117.09,7984 FEET AMSL... QUIMA PEAK RAWS (LKN)
0002,58,1 ENE EAST GLACIER PARK,GLACIER,MT,48.45,-113.2,58 MPH THUNDERSTORM WIND GUST REPORTED AT THE TWO MEDICINE BRIDGE MT DOT SITE. (TFX)
0025,80,2 S ROSCOE,KEITH,NE,41.11,-101.6,SEMI-TRAILER BLOWN OVER AT CONSTRUCTION SITE ALONG WITH BARRICADES. WIND SPEED IS ESTIMATED. (LBF)
0044,58,2 ESE OAKLEY,LOGAN,KS,39.12,-100.82,(GLD)
0044,60,3 N COLBY,THOMAS,KS,39.43,-101.05,(GLD)
0048,61,GRINNELL,GOVE,KS,39.12,-100.63,(GLD)
0118,60,2 SSW MULESHOE,BAILEY,TX,34.2,-102.74,WEST TEXAS MESONET REPORT (LUB)
0131,62,6 SE GOVE,GOVE,KS,38.9,-100.4,(GLD)
0145,59,1 NE AMHERST,LAMB,TX,34.02,-102.4,WEST TEXAS MESONET REPORT (LUB)
0230,UNK,5 S SPADE,LAMB,TX,33.85,-102.15,1 POWER POLE SNAPPED AND 2 OTHER POWER POLES BENT. TIME ESTIMATED. (LUB)
Time,Size,Location,County,State,Lat,Lon,Comments
2130,100,6 N CALDWELL,CANYON,ID,43.75,-116.68,(BOI)
2145,125,10 ENE MIDDLETON,ADA,ID,43.76,-116.44,HALF DOLLAR SIZE HAIL AND GUSTS TO 75 MPH. (BOI)
2243,100,3 SE CLARK FORK,BONNER,ID,48.11,-116.14,(OTX)
0000,125,2 N PIERCE,CLEARWATER,ID,46.52,-115.8,TRAINED WEATHER SPOTTER REPORTED 1 1/4 INCH HAIL ALONG WITH SOME WIND DAMAGE (MSO)
0300,175,OROFINO,CLEARWATER,ID,46.48,-116.25,TRAINED SPOTTER REPORTED GOLF BALL SIZE HAIL IN OROFINO (MSO)
0530,175,4 E JOPLIN,JASPER,MO,37.09,-94.44,REPORT RELAYED THROUGH 911 CENTER. (SGF)
