col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"4,530",110,2.40%,"4,360",210,4.80%,98.40%,19_001,19.0,2.0,4.0,,
Adams,"2,130",90,4.20%,"2,100",110,5.20%,24.00%,19_002,19.0,2.0,4.0,,
Allamakee,"7,420",290,3.90%,"7,850",620,7.90%,102.10%,19_003,19.0,2.0,4.0,,
Appanoose,"6,550",280,4.30%,"6,040",440,7.30%,70.40%,19_004,19.0,2.0,4.0,,
Audubon,"3,350",100,3.00%,"3,270",210,6.40%,115.10%,19_005,19.0,2.0,4.0,,
Benton,"11,790",290,2.50%,"14,100",900,6.40%,159.50%,19_006,19.0,2.0,4.0,,
Black Hawk,"68,200","2,000",2.90%,"74,700","4,400",5.90%,100.90%,19_007,19.0,2.0,4.0,,
Boone,"13,720",310,2.30%,"15,320",780,5.10%,125.30%,19_008,19.0,2.0,4.0,,
Bremer,"12,600",300,2.40%,"14,000",600,4.30%,80.00%,19_009,19.0,2.0,4.0,,
Buchanan,"10,890",340,3.10%,"11,010",680,6.20%,97.80%,19_010,19.0,2.0,4.0,,
Buena Vista,"10,820",230,2.10%,"10,920",550,5.00%,136.90%,19_011,19.0,2.0,4.0,,
Butler,"7,340",270,3.70%,"8,600",440,5.10%,39.10%,19_012,19.0,2.0,4.0,,
Calhoun,"4,730",140,3.00%,"5,100",260,5.10%,72.20%,19_013,19.0,2.0,4.0,,
Carroll,"12,390",290,2.30%,"12,370",490,4.00%,69.20%,19_014,19.0,2.0,4.0,,
Cass,"7,310",310,4.20%,"7,590",470,6.20%,46.00%,19_015,19.0,2.0,4.0,,
Cedar,"9,440",220,2.30%,"11,370",600,5.30%,126.40%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"25,790",780,3.00%,"24,830","1,580",6.40%,110.40%,19_017,19.0,2.0,4.0,,
Cherokee,"6,850",150,2.20%,"6,800",350,5.10%,135.00%,19_018,19.0,2.0,4.0,,
Chickasaw,"7,160",560,7.80%,"6,810",430,6.30%,-19.30%,19_019,19.0,2.0,4.0,,
Clarke,"5,190",160,3.10%,"4,780",350,7.30%,137.50%,19_020,19.0,2.0,4.0,,
Clay,"10,330",250,2.40%,"9,710",530,5.50%,125.50%,19_021,19.0,2.0,4.0,,
Clayton,"10,190",400,3.90%,"10,140",700,6.90%,75.90%,19_022,19.0,2.0,4.0,,
Clinton,"26,490",920,3.50%,"27,420","1,820",6.60%,91.10%,19_023,19.0,2.0,4.0,,
Crawford,"8,830",200,2.30%,"9,470",440,4.60%,105.10%,19_024,19.0,2.0,4.0,,
Dallas,"21,900",300,1.40%,"36,200","1,700",4.70%,242.80%,19_025,19.0,2.0,4.0,,
Davis,"4,150",110,2.70%,"4,020",280,7.00%,162.80%,19_026,19.0,2.0,4.0,,
Decatur,"3,570",160,4.50%,"4,270",240,5.60%,25.40%,19_027,19.0,2.0,4.0,,
Delaware,"9,500",340,3.60%,"10,850",600,5.50%,54.50%,19_028,19.0,2.0,4.0,,
Des Moines,"23,430",780,3.30%,"20,930","1,500",7.20%,115.30%,19_029,19.0,2.0,4.0,,
Dickinson,"9,900",230,2.30%,"9,380",610,6.50%,179.90%,19_030,19.0,2.0,4.0,,
Dubuque,"49,100","1,600",3.30%,"53,300","2,900",5.40%,67.00%,19_031,19.0,2.0,4.0,,
Emmet,"5,540",170,3.10%,"5,810",350,6.00%,96.30%,19_032,19.0,2.0,4.0,,
Fayette,"10,990",450,4.10%,"11,170",740,6.60%,61.80%,19_033,19.0,2.0,4.0,,
Floyd,"7,790",340,4.40%,"8,300",570,6.90%,57.30%,19_034,19.0,2.0,4.0,,
Franklin,"5,740",150,2.60%,"6,010",330,5.50%,110.10%,19_035,19.0,2.0,4.0,,
Fremont,"4,000",90,2.30%,"3,860",250,6.50%,187.90%,19_036,19.0,2.0,4.0,,
Greene,"4,870",170,3.50%,"5,030",300,6.00%,70.90%,19_037,19.0,2.0,4.0,,
Grundy,"6,110",120,2.00%,"7,000",400,5.70%,191.00%,19_038,19.0,2.0,4.0,,
Guthrie,"5,900",140,2.40%,"5,600",400,7.10%,201.00%,19_039,19.0,2.0,4.0,,
Hamilton,"8,620",190,2.20%,"7,230",720,10.00%,351.80%,19_040,19.0,2.0,4.0,,
Hancock,"7,000",140,2.00%,"5,670",360,6.30%,217.50%,19_041,19.0,2.0,4.0,,
Hardin,"9,030",260,2.90%,"9,150",570,6.20%,116.40%,19_042,19.0,2.0,4.0,,
Harrison,"7,850",210,2.70%,"7,250",380,5.20%,95.90%,19_043,19.0,2.0,4.0,,
Henry,"10,910",290,2.70%,"9,510",720,7.60%,184.80%,19_044,19.0,2.0,4.0,,
Howard,"5,580",170,3.00%,"5,050",310,6.10%,101.50%,19_045,19.0,2.0,4.0,,
Humboldt,"5,410",120,2.20%,"5,090",270,5.30%,139.10%,19_046,19.0,2.0,4.0,,
Ida,"3,950",90,2.30%,"3,920",200,5.10%,123.90%,19_047,19.0,2.0,4.0,,
Iowa,"9,290",170,1.80%,"8,390",500,6.00%,225.70%,19_048,19.0,2.0,4.0,,
Jackson,"10,370",450,4.30%,"11,090",760,6.90%,57.90%,19_049,19.0,2.0,4.0,,
Jasper,"19,360",410,2.10%,"17,160","1,350",7.90%,271.50%,19_050,19.0,2.0,4.0,,
Jefferson,"9,440",260,2.80%,"7,880",570,7.20%,162.60%,19_051,19.0,2.0,4.0,,
Johnson,"69,400","1,400",2.00%,"80,000","3,400",4.30%,110.70%,19_052,19.0,2.0,4.0,,
Jones,"9,630",240,2.50%,"10,600",700,6.60%,165.00%,19_053,19.0,2.0,4.0,,
Keokuk,"5,020",200,4.00%,"5,570",360,6.50%,62.20%,19_054,19.0,2.0,4.0,,
Kossuth,"8,410",230,2.70%,"9,040",390,4.30%,57.70%,19_055,19.0,2.0,4.0,,
Lee,"18,710",870,4.60%,"17,110","1,590",9.30%,99.80%,19_056,19.0,2.0,4.0,,
Linn,"116,900","2,100",1.80%,"121,800","7,300",6.00%,233.60%,19_057,19.0,2.0,4.0,,
