col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
1,kinship,madre,mother,,,,,,,,
2,kinship,mamá!,"mother!, mom!",,,,,,,,
3,kinship,padre,father,,,,,,,,
4,kinship,papá!,"father!, dad!",,,,,,,,
5,kinship,hijo/hija,"son/daughter, child",,,,,,,,
6,kinship,hijo,son,,,,,,,,
7,kinship,hija,daughter,,,,,,,,
8,kinship,hermana/hermano de otro genero,cross-sex sibling,,,,,,,,
9,kinship,hermano de hombre,brother of man,,,,,,,,
10,kinship,hermana de mujer,sister of woman,,,,,,,,
11,kinship,tía,aunt,,,,,,,,
12,kinship,tío,uncle,,,,,,,,
13,person,hombre,man,,,,,,,,
14,person,mujer,woman,,,,,,,,
15,person,dueño,"owner, boss",,,,,,,,
16,person,sacerdote,priest,,,,,,,,
17,body,sangre,blood,,,,,,,,
18,body,hueso,bone,,,,,,,,
19,body,pelo,hair,,,,,,,,
20,body,cara,face,,,,,,,,
21,body,lengua,tongue,,,,,,,,
22,body,diente,tooth,,,,,,,,
23,body,boca,mouth,,,,,,,,
24,body,oreja,ear,,,,,,,,
25,body,nariz,nose,,,,,,,,
26,body,cuello,neck,,,,,,,,
27,body,mano,hand,,,,,,,,
28,body,uña,fingernail,,,,,,,,
29,body,espalda,back,,,,,,,,
30,body,"panza, barriga","stomach, belly",,,,,,,,
31,body,"tripa, tripas","intestine, guts",,,,,,,,
32,body,pie,foot,,,,,,,,
33,body,enfermedad,"disease, illness, sickness",,,,,,,,
34,body,medicina,"medicine, remedy",,,,,,,,
35,body,hinchazón,swelling,,,,,,,,
36,body,grano,pimple,,,,,,,,
37,body,"pus, materia",pus,,,,,,,,
38,body,orina,urine,,,,,,,,
39,clothing,"tela, ropa","cloth, clothes",,,,,,,,
40,clothing,huarache,"sandal, sandals",,,,,,,,
41,clothing,pantalón,pants,,,,,,,,
42,clothing,huipil,"blouse, woven blouse",,,,,,,,
43,living,pueblo,"village, town",,,,,,,,
44,living,casa,house,,,,,,,,
45,living,camino,"path, road, trail",,,,,,,,
46,living,horcón,post,,,,,,,,
47,living,petate,"mat, sleeping mat, straw mat",,,,,,,,
48,living,"cama, lecho",bed,,,,,,,,
49,living,"banquito, banco, silla","stool, chair",,,,,,,,
50,animal,animal,animal,,,,,,,,
51,animal,pájaro,bird,,,,,,,,
52,animal,"pez, pescado",fish,,,,,,,,
53,animal,"culebra, serpiente",snake,,,,,,,,
54,animal,rana,frog,,,,,,,,
55,animal,gavilán,hawk,,,,,,,,
56,animal,alacrán,scorpion,,,,,,,,
57,animal,cucaracha,cockroach,,,,,,,,
58,animal,chapulín,grasshopper,,,,,,,,
59,animal,abeja,bee,,,,,,,,
60,animal,"ratón, rata","mouse, rat",,,,,,,,
61,animal,venado,deer,,,,,,,,
62,animal,ardilla,squirrel,,,,,,,,
63,animal,zorrillo,skunk,,,,,,,,
64,animal,tlacuache,(o)possum,,,,,,,,
65,animal,mapache,raccoon,,,,,,,,
66,animal,conejo,rabbit,,,,,,,,
67,animal,zopilote,vulture,,,,,,,,
68,animal,perro,dog,,,,,,,,
69,animal,gato,cat,,,,,,,,
70,animal,gallo,rooster,,,,,,,,
71,animal,gallina,"hen, chicken",,,,,,,,
72,animal,"marrano, puerco, cerdo",pig,,,,,,,,
73,animal,caballo,horse,,,,,,,,
74,animal,"borrego, oveja",sheep,,,,,,,,
75,animal,hormiga,ant,,,,,,,,
76,animal,cuerno,horn (anatomy),,,,,,,,
77,animal,pluma,feather,,,,,,,,
78,animal,ala,wing,,,,,,,,
79,animal,cola,tail,,,,,,,,
80,plant,"árbol, palo",tree,,,,,,,,
81,plant,hierba,herb,,,,,,,,
82,plant,"zacate, pasto",grass,,,,,,,,
83,plant,flor,flower,,,,,,,,
84,plant,maguey,"maguey, century plant",,,,,,,,
85,plant,raíz,root,,,,,,,,
86,plant,espina,thorn,,,,,,,,
87,corn,maíz en grano,grain of corn,,,,,,,,
88,corn,milpa,cornfield,,,,,,,,
89,corn,elote,fresh ear of corn,,,,,,,,
90,corn,nixtamal,nixtamal,,,,,,,,
91,corn,masa,"cornmeal, corn dough",,,,,,,,
92,corn,tortilla,tortilla,,,,,,,,
93,corn,rastrojo,"cleared field, cornstalk",,,,,,,,
94,corn,surco,"furrow, planting row",,,,,,,,
95,corn,espiga,"tassel, maize spike",,,,,,,,
96,food,frijol(es),bean,,,,,,,,
97,food,ejote,green bean,,,,,,,,
98,food,chile,chili pepper,,,,,,,,
99,food,sal,salt,,,,,,,,
100,food,calabaza,squash,,,,,,,,
101,food,chayote,chayote squash,,,,,,,,
102,food,caña,sugar cane,,,,,,,,
103,food,miel,honey,,,,,,,,
104,food,"grasa, manteca","fat, lard, grease",,,,,,,,
105,food,"blanquillo, huevo",egg,,,,,,,,
106,food,tomate,tomato,,,,,,,,
107,food,camote,edible tuber,,,,,,,,
108,food,aguacate,avocado,,,,,,,,
109,food,plátano,banana,,,,,,,,
110,food,nopal,prickly pear cactus,,,,,,,,
111,food,"mamey, zapote",mamey,,,,,,,,
112,food,chirimoya,custard apple,,,,,,,,
113,food,hongo,mushroom,,,,,,,,
114,food,carne,meat,,,,,,,,
115,cooking,comal,griddle,,,,,,,,
116,cooking,olla,"pot, cooking pot",,,,,,,,
117,cooking,horno,oven,,,,,,,,
118,cooking,"lumbre, fuego",fire,,,,,,,,
119,cooking,ceniza,ash,,,,,,,,
120,cooking,carbón,charcoal,,,,,,,,
121,cooking,humo,smoke,,,,,,,,
122,cooking,basura,"garbage, trash",,,,,,,,
123,cooking,plato,plate,,,,,,,,
124,container,jícara,"gourd, gourd bowl",,,,,,,,
125,container,"canasta, tenate",basket,,,,,,,,
126,container,"caja, cajón","box, chest, trunk",,,,,,,,
127,thing,hilo,thread,,,,,,,,
128,thing,peine,comb,,,,,,,,
129,thing,"mecate, cuerda",rope,,,,,,,,
130,thing,"agujero, hoyo",hole,,,,,,,,
131,thing,red,net,,,,,,,,
132,thing,jabón,soap,,,,,,,,
133,thing,anillo,ring,,,,,,,,
134,nature,luna,moon,,,,,,,,
135,nature,nube,cloud,,,,,,,,
136,nature,"rayo, relámpago",lightning,,,,,,,,
137,nature,agua,water,,,,,,,,
138,nature,lluvia,rain (precipitation),,,,,,,,
139,nature,río,river,,,,,,,,
140,nature,rocío,dew,,,,,,,,
141,nature,cerro,"mountain, hill",,,,,,,,
142,nature,"llanura, llano","plain, flatland, lowland",,,,,,,,
143,nature,piedra,"stone, rock",,,,,,,,
144,material,algodón,cotton,,,,,,,,
145,material,fierro,metal,,,,,,,,
146,material,papel,paper,,,,,,,,
147,material,cal,lime (material),,,,,,,,
148,material,cera,"beeswax, wax",,,,,,,,
149,material,lodo,mud,,,,,,,,
150,material,espuma,foam,,,,,,,,
151,material,polvo,dust,,,,,,,,
152,color,rojo,red,,,,,,,,
153,color,verde,green,,,,,,,,
154,color,amarillo,yellow,,,,,,,,
155,color,negro,black,,,,,,,,
156,color,blanco,white,,,,,,,,
157,number,uno,one,,,,,,,,
158,number,dos,two,,,,,,,,
159,number,tres,three,,,,,,,,
160,number,cuatro,four,,,,,,,,
161,number,cinco,five,,,,,,,,
162,number,seis,six,,,,,,,,
163,number,siete,seven,,,,,,,,
164,number,ocho,eight,,,,,,,,
165,number,nueve,nine,,,,,,,,
166,number,diez,ten,,,,,,,,
167,number,quince,fifteen,,,,,,,,
168,number,veinte,twenty,,,,,,,,
169,property,pobre,poor,,,,,,,,
170,property,rico,rich,,,,,,,,
171,property,frío,cold,,,,,,,,
172,property,"está caliente, caliente",hot,,,,,,,,
173,property,grande.SG,big.SG,,,,,,,,
174,property,grande.PL,big.PL,,,,,,,,
175,property,"pequeño.SG, chico.SG",small.SG,,,,,,,,
176,property,"pequeño.PL, chico.PL",small.PL,,,,,,,,
177,property,largo.SG,long.SG,,,,,,,,
178,property,largo.PL,long.PL,,,,,,,,
179,property,bueno,good,,,,,,,,
180,property,dulce,sweet,,,,,,,,
181,property,salado,salty,,,,,,,,
182,property,amargo,bitter,,,,,,,,
183,property,sabroso,"tasty, delicious",,,,,,,,
184,property,ancho,wide,,,,,,,,
185,property,nuevo,new,,,,,,,,
186,property,flojo,lazy,,,,,,,,
187,property,feo,ugly,,,,,,,,
188,property,celoso,jealous,,,,,,,,
189,property,"cerca de, está cerca",near,,,,,,,,
190,property,"está lejos, lejos",far,,,,,,,,
191,property,pesado,heavy,,,,,,,,
192,property,crudo,raw,,,,,,,,
193,property,liso,smooth,,,,,,,,
194,property,despacio,slow,,,,,,,,
195,time,ayer,yesterday,,,,,,,,
196,time,año,year,,,,,,,,
197,time,"ahora, hoy","now, today",,,,,,,,
198,time,noche,night,,,,,,,,
199,time,de noche,night time,,,,,,,,
200,time,día,day,,,,,,,,
201,time,de día,day time,,,,,,,,
202,abstract,mitad,"half, middle",,,,,,,,
203,abstract,dinero,money,,,,,,,,
204,abstract,trabajo,work,,,,,,,,
205,abstract,palabra,word,,,,,,,,
206,abstract,culpa,"fault, blame, sin",,,,,,,,
207,abstract,sueño,dream,,,,,,,,
208,abstract,cuándo,when,,,,,,,,
209,abstract,"canción, música","song, music",,,,,,,,
