col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,A00215,STAT215,Statistics,A002,201408,active,,,on_campus,A00210
2,B00300,ACCT300,Cost Accounting,B002,201408,active,,,online,
3,B00310,ACCT310,Managerial Accounting,B002,201408,active,,,blended,
4,A00462,PHY462,Nuclear Physics,A003,201408,active,,,on_campus,
5,B00220,MKTG220,Marketing,B003,201408,active,,,on_campus,
6,B00301,MKTG300,Market Research,B003,201408,active,,,on_campus,
7,B00211,ECN211,Macro Economics,B020,201408,active,,,online,
8,B00212,ECN212,Micro Economics,B020,201408,active,,,online,
9,A00101,BIO101,Intro to Biology,A008,201408,active,,,blended,
10,B00235,CIS235,Intro to Information Systems,B080,201408,active,,,blended,
