col0,col1,col2
field_starter_kit_key_points_1,sbp_starter_kit_1,Choose a Location
field_starter_kit_key_points_2,sbp_starter_kit_1,Set Up Your Business
field_starter_kit_key_points_3,sbp_starter_kit_1,Prepare your Space
field_starter_kit_key_points_4,sbp_starter_kit_1,Food & Alcohol
field_starter_kit_key_points_5,sbp_starter_kit_2,Choose a Location
field_starter_kit_key_points_6,sbp_starter_kit_2,Set Up Your Business
field_starter_kit_key_points_7,sbp_starter_kit_2,Preparing your Space
field_starter_kit_key_points_8,sbp_starter_kit_2,Food & Alcohol
field_starter_kit_key_points_9,sbp_starter_kit_3,Choose a Location
field_starter_kit_key_points_10,sbp_starter_kit_3,Set Up Your Business
field_starter_kit_key_points_11,sbp_starter_kit_3,Preparing your Space
field_starter_kit_key_points_12,sbp_starter_kit_3,Food & Alcohol
field_starter_kit_key_points_13,sbp_starter_kit_4,Set Up Your Business
field_starter_kit_key_points_14,sbp_starter_kit_4,Prepare Your Commissary
field_starter_kit_key_points_15,sbp_starter_kit_4,Food & Alcohol
field_starter_kit_key_points_16,sbp_starter_kit_4,Serve Your Guests
field_starter_kit_key_points_17,sbp_starter_kit_5,Choose a Location
field_starter_kit_key_points_18,sbp_starter_kit_5,Set Up Your Business
field_starter_kit_key_points_19,sbp_starter_kit_5,Prepare your Space
field_starter_kit_key_points_20,sbp_starter_kit_5,Retail Services
