col0,col1,col2
(SELECT id FROM room_status WHERE status = 'Not empty'),3,A triple room
(SELECT id FROM room_status WHERE status = 'Reserved'),4,Four-person room
(SELECT id FROM room_status WHERE status = 'Empty'),4,Four-person room
(SELECT id FROM room_status WHERE status = 'Reserved'),5,Five-person room
(SELECT id FROM room_status WHERE status = 'Empty'),2,Double room
(SELECT id FROM room_status WHERE status = 'Reserved'),2,Double room
(SELECT id FROM room_status WHERE status = 'Not empty'),3,A triple room
(SELECT id FROM room_status WHERE status = 'Empty'),4,Four-person room
(SELECT id FROM room_status WHERE status = 'Not empty'),5,Five-person room
(SELECT id FROM room_status WHERE status = 'Empty'),5,Five-person room
