col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,68,1,1.50%,92,8,8.70%,491.30%,19_001,19.0,2.0,4.0,,
Adams,35,2,5.70%,40,C,,,19_002,19.0,2.0,4.0,,
Allamakee,158,7,4.40%,205,12,5.90%,32.10%,19_003,19.0,2.0,4.0,,
Appanoose,142,8,5.60%,168,10,6.00%,5.70%,19_004,19.0,2.0,4.0,,
Audubon,47,3,6.40%,54,5,9.30%,45.10%,19_005,19.0,2.0,4.0,,
Benton,325,26,8.00%,289,24,8.30%,3.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,551",96,6.20%,"1,730",121,7.00%,13.00%,19_007,19.0,2.0,4.0,,
Boone,317,14,4.40%,320,19,5.90%,34.40%,19_008,19.0,2.0,4.0,,
Bremer,250,13,5.20%,285,31,10.90%,109.20%,19_009,19.0,2.0,4.0,,
Buchanan,301,16,5.30%,314,12,3.80%,-28.10%,19_010,19.0,2.0,4.0,,
Buena Vista,233,12,5.20%,289,19,6.60%,27.70%,19_011,19.0,2.0,4.0,,
Butler,170,9,5.30%,202,12,5.90%,12.20%,19_012,19.0,2.0,4.0,,
Calhoun,107,8,7.50%,108,10,9.30%,23.80%,19_013,19.0,2.0,4.0,,
Carroll,262,11,4.20%,275,9,3.30%,-22.00%,19_014,19.0,2.0,4.0,,
Cass,158,8,5.10%,171,10,5.80%,15.50%,19_015,19.0,2.0,4.0,,
Cedar,206,10,4.90%,220,23,10.50%,115.40%,19_016,19.0,2.0,4.0,,
Cerro Gordo,530,29,5.50%,549,37,6.70%,23.20%,19_017,19.0,2.0,4.0,,
Cherokee,146,10,6.80%,137,12,8.80%,27.90%,19_018,19.0,2.0,4.0,,
Chickasaw,169,11,6.50%,153,6,3.90%,-39.80%,19_019,19.0,2.0,4.0,,
Clarke,97,7,7.20%,141,16,11.30%,57.20%,19_020,19.0,2.0,4.0,,
Clay,204,11,5.40%,214,11,5.10%,-4.70%,19_021,19.0,2.0,4.0,,
Clayton,194,10,5.20%,198,15,7.60%,47.00%,19_022,19.0,2.0,4.0,,
Clinton,591,39,6.60%,633,48,7.60%,14.90%,19_023,19.0,2.0,4.0,,
