col0,col1,col2,col3
1,10,กรุงเทพมหานคร,Bangkok
2,11,สมุทรปราการ,Samut Prakarn
3,12,นนทบุรี,Nonthaburi
4,13,ปทุมธานี,Pathum Thani
5,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya
6,15,อ่างทอง,Ang Thong
7,16,ลพบุรี,Lop Buri
8,17,สิงห์บุรี,Sing Buri
9,18,ชัยนาท,Chai Nat
10,19,สระบุรี,Saraburi
11,20,ชลบุรี,Chon Buri
12,21,ระยอง,Rayong
13,22,จันทบุรี,Chanthaburi
14,23,ตราด,Trat
15,24,ฉะเชิงเทรา,Chachoengsao
16,25,ปราจีนบุรี,Prachin Buri
17,26,นครนายก,Nakhon Nayok
18,27,สระแก้ว,Sa kaeo
19,30,นครราชสีมา,Nakhon Ratchasima
20,31,บุรีรัมย์,Buri Ram
21,32,สุรินทร์,Surin
22,33,ศรีสะเกษ,Si Sa Ket
23,34,อุบลราชธานี,Ubon Ratchathani
24,35,ยโสธร,Yasothon
25,36,ชัยภูมิ,Chaiyaphum
26,37,อำนาจเจริญ,Amnat Charoen
27,38,บึงกาฬ,Bueng Kan
28,39,หนองบัวลำภู,Nong Bua Lam Phu
29,40,ขอนแก่น,Khon Kaen
30,41,อุดรธานี,Udon Thani
31,42,เลย,Loei
32,43,หนองคาย,Nong Khai
33,44,มหาสารคาม,Maha Sarakham
34,45,ร้อยเอ็ด,Roi Et
35,46,กาฬสินธุ์,Kalasin
36,47,สกลนคร,Sakon Nakhon
37,48,นครพนม,Nakhon Phanom
38,49,มุกดาหาร,Mukdahan
39,50,เชียงใหม่,Chiang Mai
40,51,ลำพูน,Lamphun
41,52,ลำปาง,Lampang
42,53,อุตรดิตถ์,Uttaradit
43,54,แพร่,Phrae
44,55,น่าน,Nan
45,56,พะเยา,Phayao
46,57,เชียงราย,Chiang Rai
47,58,แม่ฮ่องสอน,Mae Hong Son
48,60,นครสวรรค์,Nakhon Sawan
49,61,อุทัยธานี,Uthai Thani
50,62,กำแพงเพชร,Kamphaeng Phet
51,63,ตาก,Tak
52,64,สุโขทัย,Sukhothai
53,65,พิษณุโลก,Phitsanulok
54,66,พิจิตร,Phichit
55,67,เพชรบูรณ์,Phetchabun
56,70,ราชบุรี,Ratchaburi
57,71,กาญจนบุรี,Kanchanaburi
58,72,สุพรรณบุรี,Suphan Buri
59,73,นครปฐม,Nakhon Pathom
60,74,สมุทรสาคร,Samut Sakhon
61,75,สมุทรสงคราม,Samut Songkhram
62,76,เพชรบุรี,Phetchaburi
63,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan
64,80,นครศรีธรรมราช,Nakhon Si Thammarat
65,81,กระบี่,Krabi
66,82,พังงา,Phang-nga
67,83,ภูเก็ต,Phuket
68,84,สุราษฎร์ธานี,Surat Thani
69,85,ระนอง,Ranong
70,86,ชุมพร,Chumphon
71,90,สงขลา,Songkhla
72,91,สตูล,Satun
73,92,ตรัง,Trang
74,93,พัทลุง,Phatthalung
75,94,ปัตตานี,Pattani
76,95,ยะลา,Yala
77,96,นราธิวาส,Narathiwat
