col0,col1,col2,col3,col4,col5,col6,col7
NAME,Name,Name,stringref,,,,
TOOLTIP,Tooltip,Tooltip,stringref,,,,
ANIMATION,Animation,Animation,ids,,,,animate
XP_VALUE,Xp value,Xp value,number,0.0,500000.0,,
XP,Power level/Experience,Creature Power Level for summoning spells / Experience of the creature for party members,number,0.0,8000000.0,,
GOLD,Gold,Gold,number,0.0,100000.0,,
FLAGS,Flags,Flags,bit,,,,
STATUS,Permanent status flags,Permanent status flags,bit,,,,
LORE,Lore,Lore,number,0.0,100.0,,
THAC0,THAC0,THAC0,number,-20.0,25.0,,
NUMBER_OF_ATTACKS,Number of attacks,Number of attacks,number,0.0,10.0,,
FATIGUE,Fatigue,Fatigue,number,0.0,100.0,,
INTOXICATION,Intoxication,Intoxication,number,0.0,100.0,,
LUCK,Luck,Luck (default value 0),number,-10.0,10.0,,
GENDER,Gender,Gender (checked for the summoning cap),ids,,,,gender
SEX,Sex,Sex,ids,,,,gender
GENERAL,General,General,ids,,,,general
RACE,Race,Race,ids,,,,race
CLASS,Class,Class,ids,,,,class
KIT,Kit,Kit,array,,,,kitlist
SPECIFIC,Specific,Specific,ids,,,,specific
RACIAL_ENEMY,Racial enemy,Racial enemy,ids,,,,race
ALIGNMENT,Alignment,Alignment,ids,,,,alignmen
ALLEGIANCE,Allegiance,Allegiance,ids,,,,ea
DEATH_VARIABLE,Death variable,Death variable,string,,,,
DIALOG_FILE,Dialog file,Dialog file,dlg,,,,
LEVEL1,Level 1,First class level,number,0.0,50.0,,
LEVEL2,Level 2,Second class level,number,0.0,50.0,,
LEVEL3,Level 3,Third class level,number,0.0,50.0,,
CURRENT_HP,Current hit points,Current Hit Points,number,0.0,1000.0,,
MAXIMUM_HP,Maximum hit points,Maximum Hit Points,number,0.0,1000.0,,
STRENGTH,Strength,Strength,number,1.0,25.0,,
EXCEPTIONNAL_STRENGTH,Strength bonus,Strength bonus (%),number,0.0,100.0,,
INTELLIGENCE,Intelligence,Intelligence,number,1.0,25.0,,
WISDOM,Wisdom,Wisdom,number,1.0,25.0,,
DEXTERITY,Dexterity,Dexterity,number,1.0,25.0,,
CONSTITUTION,Constitution,Constitution,number,1.0,25.0,,
CHARISMA,Charisma,Charisma,number,1.0,25.0,,
NATURAL_ARMOR_CLASS,Natural armor class,Armor Class (Natural),number,-10.0,10.0,,
EFFECTIVE_ARMOR_CLASS,Effective armor class,Armor Class (Effective),number,-10.0,10.0,,
CRUSHING_ARMOR_CLASS,Crushing armor class,Armor Class (Crushing attacks modifier),number,-10.0,10.0,,
MISSILE_ARMOR_CLASS,Missile armor class,Armor Class (Missile attacks modifier),number,-10.0,10.0,,
PIERCING_ARMOR_CLASS,Piercing armor class,Armor Class (Piercing attacks modifier),number,-10.0,10.0,,
SLASHING_ARMOR_CLASS,Slashing armor class,Armor Class (Slashing attacks modifier),number,-10.0,10.0,,
SAVE_VERSUS_DEATH,Save versus death,Save versus death,number,0.0,20.0,,
SAVE_VERSUS_WANDS,Save versus wands,Save versus wands,number,0.0,20.0,,
SAVE_VERSUS_POLYMORPH,Save versus polymorph,Save versus polymorph,number,0.0,20.0,,
SAVE_VERSUS_BREATH,Save versus breath,Save versus breath attacks,number,0.0,20.0,,
SAVE_VERSUS_SPELLS,Save versus spells,Save versus spells,number,0.0,20.0,,
MORALE,Morale,Morale,number,0.0,20.0,,
MORALE_BREAK,Morale break,Morale break,number,0.0,20.0,,
MORALE_RECOVERY_TIME,Morale recovery time,Morale Recovery Time (default value 60),number,0.0,100.0,,
RESIST_FIRE,Resist fire,Resist fire,number,0.0,150.0,,
RESIST_COLD,Resist cold,Resist cold,number,0.0,150.0,,
RESIST_ELECTRICITY,Resist electricity,Resist electricity,number,0.0,150.0,,
RESIST_ACID,Resist acid,Resist acid,number,0.0,150.0,,
RESIST_MAGIC,Resist magic,Resist magic,number,0.0,150.0,,
RESIST_MAGIC_FIRE,Resist magic fire,Resist magic fire,number,0.0,150.0,,
RESIST_MAGIC_COLD,Resist magic cold,Resist magic cold,number,0.0,150.0,,
RESIST_SLASHING,Resist slashing,Resist slashing,number,0.0,150.0,,
RESIST_CRUSHING,Resist crushing,Resist crushing,number,0.0,150.0,,
RESIST_PIERCING,Resist piercing,Resist piercing,number,0.0,150.0,,
RESIST_MISSILE,Resist missile,Resist missile,number,0.0,150.0,,
STEALTH,Move silently,Move silently,number,0.0,100.0,,
HIDE_IN_SHADOWS,Hide in shadows,Hide in Shadows,number,0.0,100.0,,
DETECT_ILLUSION,Detect illusion,Detect illusion,number,0.0,100.0,,
SET_TRAPS,Set traps,Set traps,number,0.0,100.0,,
FIND_DISARM_TRAPS,Find/disarm traps,Find/disarm traps,number,0.0,100.0,,
LOCKPICKING,Lockpicking,Lockpicking,number,0.0,100.0,,
PICK_POCKETS,Pick pockets,Pick pockets,number,0.0,100.0,,
TRACKING_SKILL,Tracking skill,Tracking skill,number,0.0,100.0,,
LARGE_SWORDS_PROFICIENCY,Large swords proficiency,Large swords proficiency,number,0.0,5.0,,
SMALL_SWORDS_PROFICIENCY,Small swords proficiency,Small swords proficiency,number,0.0,5.0,,
BOWS_PROFICIENCY,Bows proficiency,Bows proficiency,number,0.0,5.0,,
SPEARS_PROFICIENCY,Spears proficiency,Spears proficiency,number,0.0,5.0,,
BLUNT_PROFICIENCY,Blunt proficiency,Blunt proficiency,number,0.0,5.0,,
SPIKED_PROFICIENCY,Spiked proficiency,Spiked proficiency,number,0.0,5.0,,
AXE_PROFICIENCY,Axe proficiency,Axe proficiency,number,0.0,5.0,,
MISSILE_PROFICIENCY,Missile proficiency,Missile proficiency,number,0.0,5.0,,
OVERRIDE_SCRIPT,Override script,Creature script - Override,script,,,,
CLASS_SCRIPT,Class script,Creature script - Class,script,,,,
RACE_SCRIPT,Race script,Creature script - Race,script,,,,
GENERAL_SCRIPT,General script,Creature script - General,script,,,,
DEFAULT_SCRIPT,Default script,Creature script - Default,script,,,,
REPUTATION,Reputation,Reputation,number,0.0,20.0,,
GLOBAL_IDENTIFIER,Global identifier,Global identifier,number,,,,
LOCAL_IDENTIFIER,Local identifier,Local identifier,number,,,,
RESOURCE,Resource,Resource,string,,,8.0,
TURN_UNDEAD_LEVEL,Turn undead level,Turn undead level,number,0.0,50.0,,
TRACKING_TARGET,Tracking target,Tracking target,string,,,8.0,
EFFECT_FLAG,Effect flag,Effect flag,number,0.0,1.0,,
