col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
2016,"Ottawa-Gatineau, Ontario/Quebec",2011S0503505,Accommodation and food services [72],Persons,249,thousands,3,v91442608,10.17,42.4,,,,1,505,[72],1.8.17
2016,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050524505,Accommodation and food services [72],Persons,249,thousands,3,v91442627,11.17,11.1,,,,1,24505,[72],1.8.17
2016,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Accommodation and food services [72],Persons,249,thousands,3,v91442646,12.17,31.3,,,,1,35505,[72],1.8.17
2016,"Kingston, Ontario",2011S0503521,Accommodation and food services [72],Persons,249,thousands,3,v91442665,13.17,6.6,,,,1,521,[72],1.8.17
2016,"Peterborough, Ontario",2011S0503529,Accommodation and food services [72],Persons,249,thousands,3,v91442684,14.17,4.1,,,,1,529,[72],1.8.17
2016,"Oshawa, Ontario",2011S0503532,Accommodation and food services [72],Persons,249,thousands,3,v91442703,15.17,14.5,,,,1,532,[72],1.8.17
2016,"Toronto, Ontario",2011S0503535,Accommodation and food services [72],Persons,249,thousands,3,v91442722,16.17,198.2,,,,1,535,[72],1.8.17
2016,"Hamilton, Ontario",2011S0503537,Accommodation and food services [72],Persons,249,thousands,3,v91442741,17.17,21.4,,,,1,537,[72],1.8.17
2016,"St. Catharines-Niagara, Ontario",2011S0503539,Accommodation and food services [72],Persons,249,thousands,3,v91442760,18.17,24.6,,,,1,539,[72],1.8.17
2016,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Accommodation and food services [72],Persons,249,thousands,3,v91442779,19.17,15.8,,,,1,541,[72],1.8.17
2016,"Brantford, Ontario",2011S0503543,Accommodation and food services [72],Persons,249,thousands,3,v91442798,20.17,4.4,,,,1,543,[72],1.8.17
2016,"Guelph, Ontario",2011S0503550,Accommodation and food services [72],Persons,249,thousands,3,v91442817,21.17,5.8,,,,1,550,[72],1.8.17
2016,"London, Ontario",2011S0503555,Accommodation and food services [72],Persons,249,thousands,3,v91442836,22.17,19.0,,,,1,555,[72],1.8.17
2016,"Windsor, Ontario",2011S0503559,Accommodation and food services [72],Persons,249,thousands,3,v91442855,23.17,11.6,,,,1,559,[72],1.8.17
2016,"Barrie, Ontario",2011S0503568,Accommodation and food services [72],Persons,249,thousands,3,v91442874,24.17,5.2,,,,1,568,[72],1.8.17
2016,"Greater Sudbury, Ontario",2011S0503580,Accommodation and food services [72],Persons,249,thousands,3,v91442893,25.17,6.5,,,,1,580,[72],1.8.17
2016,"Thunder Bay, Ontario",2011S0503595,Accommodation and food services [72],Persons,249,thousands,3,v91442912,26.17,5.0,,,,1,595,[72],1.8.17
