col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
, NaN, NaN, no, no, en, ca, 5 Minutes With An Astronomer, http://astronomyin5.libsyn.com/website, http://astronomyin5.libsyn.com/rss,
, NaN, NaN, no, yes, de, de, Ach? Triumvirat für historisch inspirierte Humorvermittlung, https://www.das-a.ch, https://ach.podigee.io/feed/mp3,
, NaN, NaN, no, yes, en, us, All Songs Considered, https://www.npr.org/allsongs, https://www.npr.org/rss/podcast.php?id=510019,
, NaN, NaN, no, ?, de, de, Alternativlos, http://www.alternativlos.org/, http://www.alternativlos.org/alternativlos.rss,
, NaN, NaN, no, no, en, uk, Crossing Continents, http://www.bbc.co.uk/programmes/b006qt55, https://podcasts.files.bbci.co.uk/b006qt55.rss,
, NaN, NaN, no, no, de, de, Der Sternenhimmel über Deutschland, http://www.abendblatt.de/sterne, http://static.apps.abendblatt.de/sterne/sternenhimmel.xml,
, NaN, NaN, no, no, de, at, Edition Zukunft, https://derstandard.at/PEZ, https://editionzukunft.libsyn.com/rss,
, NaN, NaN, no, ?, de, de, Elementarfragen, https://viertausendhertz.de/, https://feeds.viertausendhertz.de/elementarfragen,
, NaN, NaN, no, no, de, de, FAZ Essay – der Podcast für die Geschichte hinter den Nachrichten, http://www.faz.net, https://essay-faz.podigee.io/feed/mp3,
, NaN, NaN, no, yes, de, de, Freak Show, https://freakshow.fm, https://feeds.metaebene.me/freakshow/m4a,
, NaN, NaN, no, ?, en, us, FT Listen to Lucy, https://www.ft.com/listen-to-lucy, http://rss.acast.com/ft-lucy-kellaway,
, NaN, NaN, no,, en, us, FT News in Focus, https://www.ft.com/ftnews, http://rss.acast.com/ft-news,
, NaN, NaN, ?, ?, en, us, FT Tech Tonic, https://play.acast.com/s/ft-tech-tonic, http://rss.acast.com/ft-tech-tonic,
, NaN, NaN, yes, ?,en, us, Gaslight, http://www.qcodemedia.com, https://feeds.megaphone.fm/QCD7337077320,
, NaN, NaN, no, ?, de, de, GEDANKENtanken, https://www.gedankentanken.com/category/podcast/, http://gedankentanken.libsyn.com/rss,
, NaN, NaN, no, ?, de, de, Halbe Katoffl, https://halbekatoffl.de, de, https://halbekatoffl.de/feed/mp3/
, NaN, NaN, no, no, en, ?,  Hidden Brain, https://npr.org/series/423302056/hidden-brain, https://www.npr.org/rss/podcast.php?id=510308,
, NaN, NaN, no, no, de, de, Hinter den Schlagzeilen, https://www.sn.at/podcasts/hinter-den-schlagzeilen, https://hinterdenschlagzeilen.podigee.io/feed/mp3,
, NaN, NaN, no, no, de, de, Hintergrund - Deutschlandfunk, http://www.deutschlandfunk.de/hintergrund.723.de.html, http://www.deutschlandfunk.de/podcast-hintergrund.725.de.podcast.xml,
, NaN, NaN, no, yes,, ud, Hip Hop Saved My Life with Romesh Ranganathan, http://www.romeshranganathan.co.uk/podcast/, https://rss.acast.com/hiphopsavedmylife,
, NaN, NaN, no, yes, en, uk, Hospital Records Podcast, https://hospitalrecords.podbean.com, https://hospitalrecords.podbean.com/feed.xml,
, NaN, NaN, ?, ?, de, de, Hör mal, Deutschland, https://anjakempe.com/anja-kempe-podcast/, https://anjakempe.squarespace.com/anja-kempe-podcast?format=rss
, NaN, NaN, no, no, de, de, Hörbar Steuern - Der DATEV-Podcast, https://www.datev-blog.de/hoerbar-steuern/, https://hoerbarsteuern.podigee.io/feed/mp3,
, NaN, NaN, ?, ?, de, de, Ja. Nein. Vielleicht. Besser entscheiden mit Verena Utikal, https://www.n-tv.de/mediathek/audio/Podcast/ja_nein_vielleicht/, https://www.n-tv.de/mediathek/audio/Podcast/ja_nein_vielleicht/rss?type=itunes,
, NaN, NaN, no, no, de, de, Lage der Nation - der Politik-Podcast aus Berlin, https://www.kuechenstud.io/lagedernation, https://www.kuechenstud.io/lagedernation/feed/aac/,
, NaN, NaN, no, no, de, de, Logbuch:Netzpolitik, https://logbuch-netzpolitik.de, de, http://logbuch-netzpolitik.de/feed/m4a
, NaN, NaN, no, no, de, de, NDR Feature Box, https://www.ndr.de/kultur/radiokunst/podcast4292.html, https://www.ndr.de/nachrichten/info/podcast4292.xml,
, NaN, NaN, no, no, de, de, NDR Info - Wissen+, https://www.ndr.de/nachrichten/info/podcast2982.html, http://www.ndr.de/podcast/podcast2982.xml,
, NaN, NaN, ?, ?, de, de, Netzbasteln - Deutschlandfunk Nova, http://www.deutschlandfunknova.de/serien/netzbasteln, http://www.deutschlandfunknova.de/podcast/netzbasteln,
, NaN, NaN, no, yes, de, de, Ostwärts – Eine Ode an den Osten, https://ostwaerts.podigee.io/, https://ostwaerts.podigee.io/feed/mp3,
, NaN, NaN, no, no, de, de, Planet Wissen, https://www1.wdr.de/mediathek/video/podcast/channel-planet-wissen-100.html, https://www1.wdr.de/mediathek/video/podcast/channel-planet-wissen-100.podcast,
, NaN, NaN, ?, ?, en, ?, Reply All, http://gimletmedia.com/shows/reply-all, https://feeds.megaphone.fm/replyall,
, NaN, NaN, ?, ?, en,, Scattered, https://www.wnycstudios.org/podcasts/scattered, http://feeds.wnyc.org/scattered-podcast,
, NaN, NaN, no, no, de, de, SWR2 Wissen, https://www.swr.de/swr2/programm/swr2wissen-podcasts,swr2-wissen-podcast-102.html, https://www.swr.de/~podcast/swr2/wissen/archivradio/swr2-wissen-podcast-102.xml
, NaN, NaN, no, no, en, ca,The Reality Check, http://www.trcpodcast.com, http://feeds.feedburner.com/therealitycheck,
, NaN, NaN, no, no, en, us, This Week in Parasitism, http://microbe.tv/twip, http://twip.microbeworld.libsynpro.com/rss,
, NaN, NaN, no, no, en, ?, Unemployable: Advice for Freelancers and Entrepreneurs, https://unemployable.com/, https://www.spreaker.com/show/3469652/episodes/feed,
, NaN, NaN, no, no, de, de, Wissensnachrichten - Deutschlandfunk Nova, http://www.deutschlandfunknova.de/serien/wissensnachrichten-1, http://www.deutschlandfunknova.de/podcast/wissensnachrichten,
, NaN, NaN, no, yes, de, de, WRINT: Realitätsabgleich, http://www.wrint.de/kommt-reden-wir-zusammen/, http://feeds.feedburner.com/WrintRealitaetsabgleich,
, NaN, NaN, no, yes, de, de, Yavrum Deutschland - Postmigrantische Unruhen, https://yavrumpodcast.podigee.io/, https://yavrumpodcast.podigee.io/feed/aac,
