col0,col1,col2
18,16415,3
74,16390,4
80,1690,22
81,18679,23
82,16315,6
84,20177,25
85,21186,25
90,24964,41
91,24523,41
125,24461,41
127,23732,42
132,23762,65
133,23795,54
135,24488,66
139,1774,62
142,24464,61
176,26675,71
197,26976,84
198,26941,83
200,27002,77
205,4687,83
206,4687,81
207,4687,79
214,26856,73
215,26855,72
216,26857,74
217,26858,75
218,26859,76
248,28426,93
249,28427,97
250,28428,94
252,28430,96
253,28668,71
254,28669,71
255,28670,71
256,28671,71
261,28958,98
262,28960,100
263,28959,99
264,26527,90
265,26513,88
266,26554,89
267,28949,88
268,28951,89
269,28429,95
270,28802,101
271,29859,71
273,29872,71
274,26587,70
275,26390,70
276,30045,77
