col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"3,193",295,9.20%,"3,558",489,13.70%,48.80%,19_001,19.0,2.0,4.0,,
Adams,"1,821",223,12.20%,"1,977",319,16.10%,31.80%,19_002,19.0,2.0,4.0,,
Allamakee,"6,527",787,12.10%,"6,473",915,14.10%,17.20%,19_003,19.0,2.0,4.0,,
Appanoose,"5,786",936,16.20%,"5,642","1,131",20.00%,23.90%,19_004,19.0,2.0,4.0,,
Audubon,"2,885",337,11.70%,"2,778",384,13.80%,18.30%,19_005,19.0,2.0,4.0,,
Benton,"11,032",927,8.40%,"12,128","1,360",11.20%,33.50%,19_006,19.0,2.0,4.0,,
Black Hawk,"55,541","7,144",12.90%,"55,911","8,700",15.60%,21.00%,19_007,19.0,2.0,4.0,,
Boone,"11,398","1,029",9.00%,"11,941","1,306",10.90%,21.10%,19_008,19.0,2.0,4.0,,
Bremer,"10,789",772,7.20%,"10,571",961,9.10%,27.00%,19_009,19.0,2.0,4.0,,
Buchanan,"9,727",962,9.90%,"9,303","1,115",12.00%,21.20%,19_010,19.0,2.0,4.0,,
Buena Vista,"8,929","1,148",12.90%,"8,764","1,485",16.90%,31.80%,19_011,19.0,2.0,4.0,,
Butler,"7,205",661,9.20%,"6,804",799,11.70%,28.00%,19_012,19.0,2.0,4.0,,
Calhoun,"5,156",562,10.90%,"4,785",643,13.40%,23.30%,19_013,19.0,2.0,4.0,,
Carroll,"10,652","1,002",9.40%,"10,232","1,080",10.60%,12.20%,19_014,19.0,2.0,4.0,,
Cass,"6,961",892,12.80%,"6,621","1,055",15.90%,24.30%,19_015,19.0,2.0,4.0,,
Cedar,"7,885",608,7.70%,"8,533",900,10.50%,36.80%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"21,242","2,466",11.60%,"20,845","2,911",14.00%,20.30%,19_017,19.0,2.0,4.0,,
Cherokee,"6,024",617,10.20%,"5,736",708,12.30%,20.50%,19_018,19.0,2.0,4.0,,
Chickasaw,"6,282",657,10.50%,"5,897",656,11.10%,6.40%,19_019,19.0,2.0,4.0,,
Clarke,"3,873",559,14.40%,"4,182",675,16.10%,11.80%,19_020,19.0,2.0,4.0,,
Clay,"8,048",840,10.40%,"8,183","1,066",13.00%,24.80%,19_021,19.0,2.0,4.0,,
Clayton,"8,646",974,11.30%,"8,532","1,182",13.90%,23.00%,19_022,19.0,2.0,4.0,,
Clinton,"22,755","2,926",12.90%,"22,831","3,483",15.30%,18.60%,19_023,19.0,2.0,4.0,,
Crawford,"7,375","1,031",14.00%,"7,266","1,163",16.00%,14.50%,19_024,19.0,2.0,4.0,,
Dallas,"16,903","1,470",8.70%,"23,380","2,064",8.80%,1.50%,19_025,19.0,2.0,4.0,,
