col0,col1,col2,col3,col4,col5,col6
75,1.0,4.387586820000001,2,Project,argouml/src_new/org.argouml.kernel,GodClass
96,0.906651775382988,3.97801338,3,StylePanel,argouml/src_new/org.argouml.ui,SchizophrenicClass
98,0.7843442765196378,3.4413786099999992,5,ProjectBrowser,argouml/src_new/org.argouml.ui,GodClass
97,0.7843442765196378,3.4413786099999992,3,ProjectBrowser,argouml/src_new/org.argouml.ui,BlobClass
80,0.4998211294654221,2.1930086,2,ExtensionMechanismsHelperMDRImpl,argouml-mdr/src/org.argouml.model.mdr,GodClass
121,0.4672444453190328,2.05007557,3,FigEdgeModelElement,argouml/src_new/org.argouml.uml.diagram.ui,GodClass
120,0.3828863721493263,1.6799471999999998,3,FigNodeModelElement,argouml/src_new/org.argouml.uml.diagram.ui,GodClass
74,0.3651467072280064,1.60211288,1,WizStep,argouml/src_new/org.argouml.cognitive.ui,SchizophrenicClass
100,0.3610136676452136,1.58397881,2,UMLMutableGraphSupport,argouml/src_new/org.argouml.uml.diagram,GodClass
82,0.3606289481925281,1.58229082,4,UmlFactoryMDRImpl,argouml-mdr/src/org.argouml.model.mdr,GodClass
79,0.2424502223297315,1.0637714,7,GeneratorPHP4,argouml/modules/php/src/org.argouml.language.php.generator,BlobClass
84,0.2004294242090917,0.8794015,5,CoreFactoryMDRImpl,argouml-mdr/src/org.argouml.model.mdr,GodClass
83,0.2004294242090917,0.8794015,3,CoreFactoryMDRImpl,argouml-mdr/src/org.argouml.model.mdr,SchizophrenicClass
85,0.1522015922182936,0.6677977,3,CoreHelperMDRImpl,argouml-mdr/src/org.argouml.model.mdr,GodClass
115,0.1389776715575054,0.6097766,5,FigClassifierBox,argouml/src_new/org.argouml.uml.diagram.static_structure.ui,RefusedParentBequest
126,0.1186906861024803,0.52076569,2,StateBodyNotationUml,argouml/src_new/org.argouml.uml.notation.uml,GodClass
124,0.1109144092104825,0.4866466,1,Language,argouml/src_new/org.argouml.uml.generator,DataClass
76,0.1086311016860972,0.4766283899999999,8,GeneratorCSharp,argouml-csharp/src/org.argouml.language.csharp.generator,BlobClass
73,0.1001429573990743,0.43938592,2,ToDoItem,argouml/src_new/org.argouml.cognitive,GodClass
93,0.0945711679387349,0.41493921,2,JasonsTheme,argouml/src_new/org.argouml.ui,DataClass
94,0.0940179162084364,0.41251177,2,JasonsHugeTheme,argouml/src_new/org.argouml.ui,DataClass
99,0.0939631321073208,0.4122713999999999,2,JasonsBigTheme,argouml/src_new/org.argouml.ui,DataClass
117,0.0844234621891766,0.37041527,8,FigAssociation,argouml/src_new/org.argouml.uml.diagram.ui,GodClass
131,0.0837756208776285,0.3675728099999999,1,AbstractPropPanelState,argouml/src_new/org.argouml.uml.ui.behavior.state_machines,DataClass
77,0.0794743544242846,0.34870063,8,GeneratorJava,argouml/src_new/org.argouml.language.java.generator,BlobClass
114,0.0788994484216268,0.3461781799999999,3,FigClass,argouml/src_new/org.argouml.uml.diagram.static_structure.ui,GodClass
127,0.0387778036036674,0.17014098,6,Import,argouml/src_new/org.argouml.uml.reveng,SchizophrenicClass
103,0.0385185312412803,0.1690034,1,StateDiagramGraphModel,argouml/src_new/org.argouml.uml.diagram.state,SchizophrenicClass
