col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
54,2006,0.0243151533,3292,11680.0,5858,3680,4758,85,31.75,0.0329838596052,10879.97,5911.66,3623.94,2617.29,9747.95,54,0.027016837
54,2007,0.0277199217,3359,11120.0,5866,3548,3133,85,31.75,0.0364665287112,12137.77,6729.23,3422.61,3556.83,12955.34,54,0.0307999129999999
54,2008,0.02963553255,3469,12980.0,5987,3778,4150,85,31.75,0.034367774826,11508.87,5974.55,3355.5,3321.945,,54,0.0329283695
54,2009,0.0278717121,3438,13530.0,6304,3981,4561,85,31.75,0.0274454974008,12892.45,6351.89,3993.045,,13269.79,54,0.030968569
54,2010,0.03520194255,3319,12000.0,5851,3612,4633,85,31.75,0.033235933578,11728.985,,,,11647.228,54,0.0391132695
54,2011,0.027884313675,3246,11700.0,5563,3529,4772,85,31.75,0.0323111072784,10093.845,,,,,54,0.03098257075
54,2012,0.038441518875,2972,10950.0,5667,3455,4326,85,31.75,0.0417820010796,10703.878,,,,11288.755,54,0.04271279875
54,2013,0.029191848525,3134,11970.0,5749,3561,4286,85,31.75,0.0243779066496,11911.366,,,,,54,0.03243538725
54,2014,0.027016890975,3410,12200.0,6182,3915,4120,85,31.75,0.0249896387208,12326.44,,3657.495,,12200.66,54,0.03001876775
54,2015,0.027481063275,3232,13070.0,6017,3742,1616,85,31.75,0.0206014472772,12980.496,,3952.779,,,54,0.03053451475
54,2016,0.032966263125,3131,12880.0,5906,3685,4669,85,31.75,0.0231794698164,11905.077,,4046.733,,,54,0.03662918125
54,2017,0.0262099044,3197,13600.0,5917,3812,4647,85,31.75,,,,,,,54,0.029122116
86,2006,0.0243151533,3292,11680.0,5858,3680,4758,85,31.75,0.0329838596052,10879.97,5911.66,3623.94,2617.29,9747.95,86,0.027016837
86,2007,0.0277199217,3359,11120.0,5866,3548,3133,85,31.75,0.0364665287112,12137.77,6729.23,3422.61,3556.83,12955.34,86,0.0307999129999999
86,2008,0.02963553255,3469,12980.0,5987,3778,4150,85,31.75,0.034367774826,11508.87,5974.55,3355.5,3321.945,,86,0.0329283695
86,2009,0.0278717121,3438,13530.0,6304,3981,4561,85,31.75,0.0274454974008,12892.45,6351.89,3993.045,,13269.79,86,0.030968569
86,2010,0.03520194255,3319,12000.0,5851,3612,4633,85,31.75,0.033235933578,11728.985,,,,11647.228,86,0.0391132695
86,2011,0.027884313675,3246,11700.0,5563,3529,4772,85,31.75,0.0323111072784,10093.845,,,,,86,0.03098257075
86,2012,0.0383070375,2972,10950.0,5667,3455,4326,85,31.75,0.0417820010796,10703.878,,,,11288.755,86,0.042563375
86,2013,0.02291260275,2870,11890.0,5617,3484,4272,80,25.0,0.0243779066496,11911.366,,,,,86,0.0254584475
86,2014,0.02024318025,3384,12060.0,6086,3838,4120,80,25.0,0.0249896387208,12326.44,,3657.495,,12200.66,86,0.0224924225
86,2015,0.021238749675,3141,12980.0,5963,3709,1616,80,25.0,0.0206014472772,12980.496,,3952.779,,,86,0.02359861075
86,2016,0.0232340472,3131,12780.0,5852,3623,4669,80,25.0,0.0231794698164,11905.077,,4046.733,,,86,0.025815608
86,2017,0.019570541625,3155,13590.0,5893,3798,4647,80,25.0,,,,,,,86,0.02174504625
