col0,col1,col2
 AstraZeneca, Bilateral deal," ""https://english.alarabiya.net/coronavirus/2021/01/28/Coronavirus-Coronavirus-Bahrain-receives-first-shipment-of-AstraZeneca-Oxford-vaccine"""
 Sinopharm, Bilateral deal," ""https://saudigazette.com.sa/article/604364"""
 AstraZeneca, Bilateral deal," ""https://www.arabnews.com/node/1802401/middle-east"""
  Pfizer-BioNTech, Bilateral deal," ""https://gulfnews.com/uae/health/dubai-receives-new-shipment-of-pfizer-biontech-vaccine-1.77238504"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/algeria"""
 AstraZeneca, COVAX," ""http://www.emro.who.int/fr/media/actualites/854-400-covid-19-vaccine-doses-shipped-by-covax-to-egypt.html"""
 AstraZeneca, COVAX," ""http://www.emro.who.int/media/news/854-400-covid-19-vaccine-doses-shipped-by-covax-to-egypt.html"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/iraq"""
 AstraZeneca, COVAX," ""https://reliefweb.int/report/iraq/iraq-receives-second-delivery-covid-19-vaccines-through-covax-facility-enar"""
Pfizer,Bilateral deal,https://www.cnbc.com/2020/12/09/israel-to-receive-initial-shipment-of-pfizer-coronavirus-vaccine.html
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vhttps://gulfnews.com/world/gulf/kuwait/covid-19-200000-doses-of-astrazeneca-oxford-vaccine-to-arrive-in-kuwait-next-week-1.76775112accine-roll-out/jordan"""
 AstraZeneca, COVAX," ""https://en.royanews.tv/news/27175/2021-04-19"""
 Sinopharm, Bilateral deal," ""https://arabic.rt.com/middle_east/1218392-%D9%88%D8%B5%D9%88%D9%84-%D8%B4%D8%AD%D9%86%D8%A9-%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%B5%D9%8A%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%A3%D8%B1%D8%AF%D9%86/"""
 Pfizer-BioNTech, Bilateral deal," ""https://www.gulf-insidercom/first-shipment-of-pfizer-vaccine-arrives-in-kuwait/"""
 AstraZeneca, Bilateral deal," ""https://gulfnews.com/world/gulf/kuwait/covid-19-200000-doses-of-astrazeneca-oxford-vaccine-to-arrive-in-kuwait-next-week-1.76775112"""
 AstraZeneca, Bilateral deal," ""https://gulfnews.com/world/gulf/kuwait/covid-19-kuwait-receives-2nd-batch-of-oxford-astrazeneca-vaccine-1.78326364"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/lebanon"""
 Pfizer-BioNTech, Bilateral deal," ""https://www.al-akhbar.com/Community/300447/%D8%A7%D9%84%D8%AF%D9%81%D8%B9%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D8%AA%D8%B5%D9%84-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D9%88%D9%84%D8%A7-%D9%87%D8%AF%D9%86%D8%A9-%D9%81%D9%8A-%D8%B9%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D9%88%D9%81%D9%8A%D8%A7"""
 Pfizer-BioNTech, Bilateral deal," ""https://www.lorientlejour.com/article/1257488/le-liban-recoit-une-huitieme-cargaison-du-vaccin-pfizer-biontech.html"""
 Pfizer-BioNTech, Bilateral deal," ""https://www.lorientlejour.com/article/1258201/le-liban-recoit-une-neuvieme-cargaison-du-vaccin-pfizer-biontech.html"""
 Pfizer-BioNTech,Bilateral deal," ""https://www.aa.com.tr/fr/monde/vaccination-anti-covid-19-le-liban-recoit-54-mille-doses-du-vaccin-biontech-pfizer-/2182784"""
 Pfizer-BioNTech, Bilateral deal," ""https://www.aa.com.tr/fr/monde/vaccination-anti-covid-19-le-liban-recoit-54-mille-doses-du-vaccin-biontech-pfizer-/2182784"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/libya"""
 AstraZeneca, COVAX," ""https://northafricapost.com/49729-covax-program-morocco-receives-650000-doses-of-astrazeneca-vaccine.html"""
 AstraZeneca, COVAX," ""https://northafricapost.com/49729-covax-program-morocco-receives-650000-doses-of-astrazeneca-vaccine.html"""
 Sinopharm,  Bilateral deal," ""https://www.moroccoworldnews.com/public/2021/05/341231/covid-19-morocco-receives-half-million-doses-of-sinopharm-vaccine"""
 Sinopharm,  Bilateral deal," ""https://northafricapost.com/49891-covid-19-morocco-receives-new-batch-of-over-2-million-sinopharm-doses.html"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/mauritania"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/mauritania"""
 Pfizer, Bilateral deal," ""https://www.omanobserver.om/article/865/CORONAVIRUS/oman-to-receive-over-200000-vaccines-this-month"""
 AstraZeneca, Bilateral deal," ""https://www.omanobserver.om/article/865/CORONAVIRUS/oman-to-receive-over-200000-vaccines-this-month"""
 Sputnik V, Donation," ""https://www.i24news.tv/en/news/middle-east/1613660971-uae-donates-20-000-doses-of-russian-coronavirus-vaccine-to-gaza"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/west-bank-and-gaza"""
 Pfizer-BioNTech, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/west-bank-and-gaza"""
 Sinopharm, Donation," ""https://www.reuters.com/article/us-health-coronavirus-palestinians-vacci-idUSKBN2BL24D"""
 Pfizer and Moderna, Bilateral deal," ""https://www.dohanews.co/qatar-receives-largest-batch-of-covid-19-vaccines-to-date/"""
 AstraZeneca, Bilateral deal,https://www.reuters.com/article/health-coronavirus-india-saudi-idUSKBN29V0A9
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/somalia"""
 AstraZeneca, COVAX," ""https://www.voanews.com/covid-19-pandemic/sudan-rwanda-receive-shipments-covid-19-vaccines"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/south-sudan"""
 AstraZeneca, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/syria"""
 Pfizer-BioNTech, COVAX," ""https://www.gavi.org/covax-vaccine-roll-out/tunisia"""
 AstraZeneca, COVAX," ""https://www.unicef.org/tunisia/recits/la-tunisie-re%C3%A7oit-un-2%C3%A8me-lot-de-98400-doses-de-vaccin-contre-la-covid-19-initiative-covax"
 AstraZeneca, COVAX," ""https://www.unicef.org/tunisia/communiqu%C3%A9s-de-presse/la-tunisie-re%C3%A7oit-le-3%C3%A8me-lot-de-vaccins-contre-la-covid-19-dans-le-cadre-de"""
 Sinovac, Bilateral deal," ""https://www.aa.com.tr/fr/afrique/tunisie-covid-19-livraison-de-200-000-doses-du-vaccin-chinois-sinovac/2188182"""
