col0,col1,col2
Gulbadin Naib (c),352048,Afghanistan
Rashid Khan (vc),793463,Afghanistan
Aftab Alam,440963,Afghanistan
Asghar Afghan,320652,Afghanistan
Dawlat Zadran,516561,Afghanistan
Hamid Hassan,311427,Afghanistan
Hashmatullah Shahidi,440970,Afghanistan
Hazratullah Zazai,793457,Afghanistan
Mohammad Nabi,25913,Afghanistan
Mohammad Shahzad (wk),419873,Afghanistan
Mujeeb Ur Rahman,974109,Afghanistan
Najibullah Zadran,524049,Afghanistan
Noor Ali Zadran,318340,Afghanistan
Rahmat Shah,533956,Afghanistan
Samiullah Shinwari,318339,Afghanistan
Aaron Finch (c),5334,Australia
Pat Cummins (vc),489889,Australia
Alex Carey (wk),326434,Australia
Jason Behrendorff,272477,Australia
Nathan Coulter-Nile,261354,Australia
Usman Khawaja,215155,Australia
Nathan Lyon,272279,Australia
Shaun Marsh,6683,Australia
Glenn Maxwell,325026,Australia
Jhye Richardson,774223,Australia
Kane Richardson,272262,Australia
Steve Smith,267192,Australia
Mitchell Starc,311592,Australia
Marcus Stoinis,325012,Australia
David Warner,219889,Australia
Adam Zampa,379504,Australia
Mashrafe Mortaza (c),56007,Bangladesh
Shakib Al Hasan (vc),56143,Bangladesh
Tamim Iqbal,56194,Bangladesh
Liton Das,536936,Bangladesh
Mushfiqur Rahim (wk),56029,Bangladesh
Mahmudullah,56025,Bangladesh
Mohammad Mithun,269237,Bangladesh
Sabbir Rahman,373538,Bangladesh
Mehedi Hasan Miraz,989761,Bangladesh
Soumya Sarkar,436677,Bangladesh
Rubel Hossain,300619,Bangladesh
Mohammad Saifuddin,629070,Bangladesh
Mosaddek Hossain,550133,Bangladesh
Mustafizur Rahman,330902,Bangladesh
Abu Jayed,410763,Bangladesh
Eoin Morgan (c),24598,England
"Jos Buttler (vc, wk)",308967,England
Moeen Ali,8917,England
Jonny Bairstow,297433,England
Tom Curran,550235,England
Joe Denly,12454,England
Alex Hales,249866,England
Liam Plunkett,19264,England
Adil Rashid,244497,England
Joe Root,303669,England
Jason Roy,298438,England
Ben Stokes,311158,England
David Willey,308251,England
Chris Woakes,247235,England
Mark Wood,351588,England
Virat Kohli (c),253802,India
Rohit Sharma (vc),34102,India
Shikhar Dhawan,28235,India
K. L. Rahul,422108,India
Vijay Shankar,477021,India
MS Dhoni (wk),28081,India
Kedar Jadhav,290716,India
Dinesh Karthik,30045,India
Yuzvendra Chahal,430246,India
Kuldeep Yadav,559235,India
Bhuvneshwar Kumar,326016,India
Jasprit Bumrah,625383,India
Hardik Pandya,625371,India
Ravindra Jadeja,234675,India
Mohammed Shami,481896,India
Kane Williamson (c),277906,NewZealand
"Tom Latham (vc, wk)",388802,NewZealand
Tim Southee,232364,NewZealand
Tom Blundell,440516,NewZealand
Trent Boult,277912,NewZealand
Colin de Grandhomme,55395,NewZealand
Lockie Ferguson,493773,NewZealand
Martin Guptill,226492,NewZealand
Matt Henry,506612,NewZealand
Colin Munro,232359,NewZealand
James Neesham,355269,NewZealand
Henry Nicholls,539511,NewZealand
Mitchell Santner,502714,NewZealand
Ish Sodhi,559066,NewZealand
Ross Taylor,38699,NewZealand
"Sarfaraz Ahmed (c, wk)",227760,Pakistan
Babar Azam (vc),348144,Pakistan
Shoaib Malik,42657,Pakistan
Fakhar Zaman,512191,Pakistan
Imam-ul-Haq,568276,Pakistan
Abid Ali,39950,Pakistan
Mohammad Hafeez,41434,Pakistan
Shadab Khan,922943,Pakistan
Imad Wasim,227758,Pakistan
Hasan Ali,681305,Pakistan
Faheem Ashraf,681117,Pakistan
Shaheen Afridi,1072470,Pakistan
Junaid Khan,259551,Pakistan
Mohammad Hasnain,1158100,Pakistan
Haris Sohail,318788,Pakistan
Faf du Plessis (c),44828,SouthAfrica
"Quinton de Kock (vc, wk)",379143,SouthAfrica
Hashim Amla,43906,SouthAfrica
Aiden Markram,600498,SouthAfrica
Rassie van der Dussen,337790,SouthAfrica
David Miller,321777,SouthAfrica
JP Duminy,44932,SouthAfrica
Andile Phehlukwayo,540316,SouthAfrica
Dwaine Pretorius,327830,SouthAfrica
Dale Steyn,47492,SouthAfrica
Kagiso Rabada,550215,SouthAfrica
Lungi Ngidi,542023,SouthAfrica
Anrich Nortje,481979,SouthAfrica
Chris Morris,439952,SouthAfrica
Imran Tahir,40618,SouthAfrica
Tabraiz Shamsi,379145,SouthAfrica
Dimuth Karunaratne (c),227772,SriLanka
Dhananjaya de Silva (vc),465793,SriLanka
Angelo Mathews,49764,SriLanka
Avishka Fernando,784369,SriLanka
Lahiru Thirimanne,301236,SriLanka
Kusal Mendis,629074,SriLanka
Kusal Perera (wk),300631,SriLanka
Thisara Perera,233514,SriLanka
Isuru Udana,328026,SriLanka
Jeffrey Vandersay,370040,SriLanka
Jeevan Mendis,49700,SriLanka
Milinda Siriwardana,222354,SriLanka
Lasith Malinga,49758,SriLanka
Suranga Lakmal,46919,SriLanka
Nuwan Pradeep,324358,SriLanka
Jason Holder (c),391485,WestIndies
Chris Gayle (vc),51880,WestIndies
Carlos Brathwaite,457249,WestIndies
Darren Bravo,277472,WestIndies
Sheldon Cottrell,495551,WestIndies
Fabian Allen,670013,WestIndies
Shannon Gabriel,446101,WestIndies
Shimron Hetmyer,670025,WestIndies
Shai Hope,581379,WestIndies
Evin Lewis,431901,WestIndies
Ashley Nurse,315594,WestIndies
Nicholas Pooran (wk),604302,WestIndies
Kemar Roach,230553,WestIndies
Andre Russell,276298,WestIndies
Oshane Thomas,914567,WestIndies
