col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
button,BYTE,0x64,0x02,is_pressed,0x01,BYTE,,,
light_sensor,BYTE,0x63,0x02,get_intensity,0x01,BYTE,,,
soil_moisture,BYTE,0x63,0x08,get_value,0x01,BYTE,,,
temp_sensor,BYTE,0x63,0x01,get_celsius,0x01,float,,,
humiture_sensor,BYTE,0x63,0x07,get_value,0x01,byte,BYTE,,
sound_sensor,BYTE,0x63,0x0d,get_loudness,0x01,BYTE,,,
joystick,BYTE,0x64,0x07,get_value,0x01,byte,byte,,
knob,BYTE,0x64,0x01,get_value,0x01,BYTE,,,
color_sensor,BYTE,0x63,0x05,get_value,0x01,SHORT,SHORT,SHORT,
pir_sensor,BYTE,0x63,0x0c,get_value,0x01,BYTE,,,
dual_ir_detector,BYTE,0x63,0x04,get_value,0x01,BYTE,,,
ultrasonic_sensor,BYTE,0x63,0x03,get_centimeter,0x01,float,,,
funny_touch_1,BYTE,0x64,0x04,is_touch,0x01,BYTE,,,
gyro_sensor,BYTE,0x63,0x06,is_shake,0x01,BYTE,,,
gyro_sensor,BYTE,0x63,0x06,get_acc_x,0x02,float,,,
gyro_sensor,BYTE,0x63,0x06,get_acc_y,0x03,float,,,
gyro_sensor,BYTE,0x63,0x06,get_acc_z,0x04,float,,,
gyro_sensor,BYTE,0x63,0x06,get_gyr_x,0x05,float,,,
gyro_sensor,BYTE,0x63,0x06,get_gyr_y,0x06,float,,,
gyro_sensor,BYTE,0x63,0x06,get_gyr_z,0x07,float,,,
gyro_sensor,BYTE,0x63,0x06,get_pitch,0x08,short,,,
gyro_sensor,BYTE,0x63,0x06,get_rool,0x09,short,,,
gyro_sensor,BYTE,0x63,0x06,get_yaw,0x0a,short,,,
m_mq2_sensor,BYTE,0x63,0x1c,get_value,0x01,BYTE,,,
m_button,BYTE,0x64,0x0b,get_value,0x01,BYTE,,,
m_button,BYTE,0x64,0x0b,get_pressed_count,0x02,long,,,
m_joystick,BYTE,0x64,0x0c,get_value,0x01,byte,byte,,
m_temp_sensor,BYTE,0x63,0x18,get_value,0x01,float,,,
m_humiture_sensor0x63,BYTE,0x63,0x19,get_value,0x01,byte,BYTE,,
m_slider,BYTE,0x64,0x0D,get_value,0x01,BYTE,,,
m_ranging_sensor,BYTE,0x63,0x12,get_value,0x01,float,,,
m_flame,BYTE,0x63,0x1b,get_value,0x01,BYTE,,,
m_pir,BYTE,0x63,0x17,get_value,0x01,BYTE,,,
m_pir,BYTE,0x63,0x17,get_count,0x02,long,,,
m_angle_sensor,BYTE,0x64,0x0e,get_angle,0x01,long,,,
m_angle_sensor,BYTE,0x64,0x0e,get_dir,0x02,BYTE,,,
m_angle_sensor,BYTE,0x64,0x0e,get_angle_speed,0x04,long,,,
m_speaker,BYTE,0x66,0x04,get_volume,0x05,byte,,,
m_speaker,BYTE,0x66,0x04,get_status,0x07,BYTE,,,
m_dc_motor,BYTE,0x62,0x09,get_power,0x02,byte,,,
m_dc_motor,BYTE,0x62,0x09,get_load,0x04,SHORT,,,
m_servo,BYTE,0x62,0x0a,get_angle,0x02,SHORT,,,
m_servo,BYTE,0x62,0x0a,get_load,0x04,SHORT,,,
m_rgb,BYTE,0x65,0x07,get_info,0x05,SHORT,SHORT,SHORT,
m_led_panel,BYTE,0x65,0x09,get_pixel,0x04,BYTE,BYTE,BYTE,
m_ultrasonic_sensor,BYTE,0x63,0x16,get_centimeter,0x01,float,,,
m_light_sensor,BYTE,0x63,0x14,get_intensity,0x01,BYTE,,,
m_soil_moisture,BYTE,0x63,0x15,get_intensity,0x01,BYTE,,,
m_sound_sensor,BYTE,0x63,0x13,get_intensity,0x01,BYTE,,,
m_mult_touch,BYTE,0x64,0x0a,get_status,0x01,byte,,,
m_magneto_dependent_sensor,BYTE,0x63,0x1e,get_value,0x01,BYTE,,,
m_magneto_dependent_sensor,BYTE,0x63,0x1e,get_count,0x02,long,,,
