col0,col1,col2,col3,col4
1.0,ADAMS,1,08,CO
2.0,ALAMOSA,3,08,CO
3.0,ARAPAHOE,5,08,CO
4.0,ARCHULETA,7,08,CO
5.0,BACA,9,08,CO
6.0,BENT,11,08,CO
7.0,BOULDER,13,08,CO
64.0,BROOMFIELD,14,08,CO
,CARBON,7,56,WY
8.0,CHAFFEE,15,08,CO
,CHASE,29,31,NE
,CHEYENNE,33,31,NE
,CHEYENNE,23,20,KS
9.0,CHEYENNE,17,08,CO
10.0,CLEAR CREEK,19,08,CO
,COCONINO,5,04,AZ
11.0,CONEJOS,21,08,CO
12.0,COSTILLA,23,08,CO
13.0,CROWLEY,25,08,CO
14.0,CUSTER,27,08,CO
,DAGGETT,9,49,UT
15.0,DELTA,29,08,CO
16.0,DENVER,31,08,CO
,DEUEL,49,31,NE
17.0,DOLORES,33,08,CO
18.0,DOUGLAS,35,08,CO
,DUNDY,57,31,NE
19.0,EAGLE,37,08,CO
21.0,EL PASO,41,08,CO
20.0,ELBERT,39,08,CO
,EMERY,15,49,UT
22.0,FREMONT,43,08,CO
23.0,GARFIELD,45,08,CO
24.0,GILPIN,47,08,CO
25.0,GRAND,49,08,CO
,GRAND,19,49,UT
26.0,GUNNISON,51,08,CO
27.0,HINSDALE,53,08,CO
28.0,HUERFANO,55,08,CO
,IMPERIAL,25,06,CA
29.0,JACKSON,57,08,CO
30.0,JEFFERSON,59,08,CO
,KANE,25,49,UT
31.0,KIOWA,61,08,CO
32.0,KIT CARSON,63,08,CO
,LA PAZ,12,04,AZ
34.0,LA PLATA,67,08,CO
33.0,LAKE,65,08,CO
35.0,LARIMER,69,08,CO
36.0,LAS ANIMAS,71,08,CO
37.0,LINCOLN,73,08,CO
38.0,LOGAN,75,08,CO
39.0,MESA,77,08,CO
40.0,MINERAL,79,08,CO
41.0,MOFFAT,81,08,CO
,MOHAVE,15,04,AZ
42.0,MONTEZUMA,83,08,CO
43.0,MONTROSE,85,08,CO
44.0,MORGAN,87,08,CO
45.0,OTERO,89,08,CO
46.0,OURAY,91,08,CO
47.0,PARK,93,08,CO
48.0,PHILLIPS,95,08,CO
49.0,PITKIN,97,08,CO
50.0,PROWERS,99,08,CO
51.0,PUEBLO,101,08,CO
,RIO ARRIBA,39,35,NM
52.0,RIO BLANCO,103,08,CO
53.0,RIO GRANDE,105,08,CO
,RIVERSIDE,65,06,CA
54.0,ROUTT,107,08,CO
55.0,SAGUACHE,109,08,CO
,SAN BERNARDINO,71,06,CA
56.0,SAN JUAN,111,08,CO
,SAN JUAN,45,35,NM
,SAN JUAN,37,49,UT
57.0,SAN MIGUEL,113,08,CO
58.0,SEDGWICK,115,08,CO
59.0,SUMMIT,117,08,CO
,SWEETWATER,37,56,WY
,TAOS,55,35,NM
60.0,TELLER,119,08,CO
,UINTAH,47,49,UT
0.0,UNKNOWN,0,CO,CO
,UNKNOWN,4,04,AZ
,UNKNOWN,71,04,AZ
61.0,WASHINGTON,121,08,CO
62.0,WELD,123,08,CO
,YAVAPAI,25,04,AZ
,YUMA,27,04,AZ
63.0,YUMA,125,08,CO
