col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
10752221,3,6,3,6,9,9,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.0095097750043269,A,2.0,13,9,1,9,0,1,3,67.62229563556306,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/merge_blog_title.py
10752221,10,73,41,81,83,122,485.0764737471149,777.7548106243249,5.5479452054794525,4314.941072641803,239.71894848010012,0.2592516035414416,A,2.07142857143,132,130,6,122,0,6,4,33.886645839065274,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/classify.py
10752221,8,33,18,33,41,51,190.46500593882897,273.23515223552226,4.0,1092.940608942089,60.71892271900495,0.0910783840785074,A,3.18181818182,92,76,7,71,0,7,14,41.98448170038587,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/blog_classify.py
10752221,13,142,103,202,155,305,1063.369807305499,2219.2179436086426,9.246478873239436,20519.95183069118,1139.997323927288,0.7397393145362142,B,5.09090909091,420,389,1,379,0,8,40,19.608445188437987,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/jieba/__init__.py
10752221,5,11,6,12,16,18,49.66338827944709,72.0,2.727272727272727,196.36363636363637,10.909090909090908,0.024,B,7.0,38,33,0,32,0,0,6,52.88665988904759,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/jieba/analyse/__init__.py
10752221,3,9,5,9,12,14,33.28421251514428,50.18947501009619,1.5,75.28421251514428,4.182456250841349,0.0167298250033653,A,3.33333333333,34,24,0,29,0,0,5,55.36208142569728,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/jieba/analyse/analyzer.py
10752221,7,24,16,31,31,47,129.690584471711,232.8472265881832,4.520833333333333,1052.663503534078,58.48130575189322,0.077615742196061,B,5.25,105,86,1,88,0,3,16,40.18264156954241,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/jieba/finalseg/__init__.py
10752221,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,4,2,0,4,0,0,0,,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/jieba/finalseg/prob_trans.py
10752221,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,4,2,0,4,0,0,0,,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/jieba/finalseg/prob_start.py
10752221,7,17,13,26,24,39,89.13835275565901,178.81353752812512,5.352941176470588,957.1783479446696,53.17657488581498,0.059604512509375,B,7.0,43,37,2,35,0,4,6,49.32105675905683,/home/senior/senior/Sample_Projects/round_2/10752221/Classify/jieba/posseg/viterbi.py
