col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
11,1,23,5299999,1,170,159,243,29,38,1.0,1.0,0.439317,0.467036,0.467335,36,1,1,1,0,1,0
29,-1,174,5300200,2,32,170,207,197,56,1.0,1.0,1.0,1.0,0.93187,36,0,1,1,1,0,1
207,12,198,5312819,3,27,17,32,123,215,1.0,0.907514,1.0,0.46695,0.464689,36,0,0,0,1,1,0
197,12,198,5312819,3,153,226,17,126,123,1.0,0.919428,0.875154,0.773075,0.785141,36,1,1,0,1,1,0
170,1,213,5312819,3,168,32,56,64,10000000,0.702329,1.0,1.0,0.303472,0.0,36,1,0,0,1,1,0
32,1,224,5312819,3,168,64,43,10000000,10000000,0.435943,0.468713,0.433902,0.0,0.0,36,1,1,1,1,1,1
168,-1,387,5313439,4,245,43,110,10000000,10000000,0.437095,1.0,0.93426,0.0,0.0,36,1,0,0,1,1,1
110,17,398,5314058,5,151,172,45,239,83,1.0,0.917662,0.78803,0.700971,0.467572,36,1,1,0,1,0,0
43,1,424,5314058,5,244,157,283,245,182,1.0,1.0,0.769652,0.699493,0.463746,36,1,1,1,1,1,1
182,-1,587,5318677,6,195,2,34,219,28,1.0,0.873592,1.0,0.774777,1.0,36,1,0,0,1,0,1
34,26,598,5335296,7,103,67,10000000,10000000,10000000,1.0,0.429735,0.0,0.0,0.0,36,0,1,1,1,1,1
28,1,624,5335297,7,219,2,22,34,10000000,0.430501,1.0,0.696939,1.0,0.0,36,1,0,0,0,1,1
103,172,601,5343916,8,20,67,107,191,55,0.758791,1.0,1.0,1.0,0.463929,36,0,0,0,1,1,1
191,201,612,5344535,9,10,67,107,279,10000000,0.904796,1.0,1.0,0.4639,0.0,36,0,0,0,1,1,0
67,201,627,5344535,9,223,10,10000000,10000000,10000000,1.0,0.928517,0.0,0.0,0.0,36,1,0,1,1,1,1
107,220,598,5344535,9,20,148,79,10000000,10000000,0.694854,0.464702,0.299177,0.0,0.0,36,0,1,1,1,1,1
2,-1,776,5351916,8,158,252,136,219,195,0.697109,1.0,1.0,1.0,1.0,36,1,1,1,1,1,1
195,-1,787,5356535,9,77,299,262,210,189,1.0,1.0,1.0,1.0,1.0,36,0,1,1,1,1,0
219,-1,787,5356535,9,77,299,262,210,189,1.0,1.0,1.0,1.0,1.0,36,0,1,1,1,1,0
252,1,812,5356535,9,158,77,89,299,262,1.0,1.0,0.895592,1.0,1.0,36,1,0,0,1,1,1
136,1,813,5356535,9,77,158,89,299,262,1.0,0.865296,0.895592,1.0,1.0,36,0,1,0,1,1,0
262,12,798,5361154,10,3,248,68,130,77,1.0,1.0,1.0,0.599182,1.0,36,0,1,0,1,0,0
299,12,798,5361154,10,68,3,173,55,77,1.0,0.741205,0.68885,0.599408,1.0,36,0,0,1,1,0,0
77,28,798,5361154,10,130,279,68,248,173,1.0,1.0,1.0,0.744754,0.598189,36,1,1,0,1,1,1
89,-1,974,5361155,10,66,30,158,10000000,10000000,0.596296,0.917233,1.0,0.0,0.0,36,1,1,1,1,1,0
158,8,998,5361155,10,169,66,30,10000000,10000000,0.694335,0.596296,1.0,0.0,0.0,36,1,0,0,1,1,1
30,23,998,5361774,11,199,66,106,10000000,10000000,1.0,1.0,0.740189,0.0,0.0,36,1,0,1,1,1,0
169,186,1001,5361774,11,163,106,199,166,59,0.758482,1.0,1.0,1.0,1.0,36,1,0,1,1,0,1
166,198,987,5362393,12,106,199,10000000,10000000,10000000,1.0,1.0,0.0,0.0,0.0,36,0,1,1,1,1,0
199,212,998,5362393,12,161,15,282,208,106,0.462283,0.460007,0.431442,0.42891,1.0,36,1,0,1,1,0,0
59,198,975,5362393,12,106,199,10000000,10000000,10000000,1.0,1.0,0.0,0.0,0.0,36,0,1,1,1,1,1
106,220,998,5362393,12,161,176,15,10000000,10000000,0.862348,0.458921,0.0,0.0,0.0,36,1,1,1,1,1,1
68,170,801,5365774,11,3,248,130,55,279,1.0,1.0,1.0,1.0,1.0,36,0,1,1,0,1,1
173,201,812,5365774,11,3,166,59,248,130,1.0,0.692199,0.69158,1.0,1.0,36,0,1,0,1,1,0
15,370,1001,5367013,13,42,282,208,176,163,1.0,1.0,1.0,1.0,1.0,36,0,1,1,1,1,1
279,201,812,5374393,12,59,3,166,248,130,1.0,1.0,0.747391,1.0,1.0,36,0,0,1,1,1,0
55,201,826,5374393,12,248,130,166,59,3,1.0,1.0,0.893879,1.0,0.920334,36,1,1,1,0,0,0
248,212,798,5374393,12,95,196,204,3,82,0.855842,0.737057,0.686549,1.0,0.299806,36,0,1,1,0,1,0
130,213,798,5374393,12,288,82,204,258,3,1.0,0.751046,0.754109,0.743194,1.0,36,1,0,1,1,0,0
3,224,798,5374393,12,82,204,258,288,95,0.751046,0.686549,0.597609,0.459988,0.46057,36,0,1,1,1,0,1
95,374,801,5375012,13,271,234,296,82,31,1.0,1.0,1.0,1.0,1.0,36,1,1,1,0,0,0
258,387,801,5375012,13,135,52,213,294,271,0.847413,1.0,0.746285,0.740915,0.693232,36,1,0,1,1,1,1
288,387,801,5375012,13,213,263,82,31,33,1.0,0.731208,1.0,1.0,0.459089,36,1,1,0,0,1,0
163,398,987,5375632,14,42,282,208,176,10000000,1.0,1.0,1.0,1.0,0.0,36,0,1,1,1,1,0
208,412,998,5375632,14,230,42,297,80,10000000,1.0,1.0,0.459282,0.424217,0.0,36,1,0,1,1,1,0
